id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_target,figure_response,occupation,figure_target,figure_score,color_target,timestamp,simulate,figure_tested,position_target,color_response,sound_tested,sound_response,position_response,position_tested,position_score,sound_score,color_score
fugl ,female,28,training_transfer,practice,pcfs1,4,1,9,3,red,circle,sounds\V.wav,1,1,0,Studerende,0,1,1,1554965866518,no,1,0,0,1,0,0,1,1,0,0
fugl ,female,28,training_transfer,practice,pcfs1,4,1,10,5,green,square,sounds\P.wav,1,0,0,Studerende,0,1,0,1554965870078,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,11,5,darkorange,circle,sounds\C.wav,1,0,0,Studerende,0,1,0,1554965873638,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,12,5,white,star,sounds\D.wav,1,0,0,Studerende,0,1,0,1554965877198,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,13,7,green,circle,sounds\B.wav,1,0,0,Studerende,0,1,0,1554965880778,no,1,0,0,1,1,0,1,1,0,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,14,3,darkorange,square,sounds\T.wav,1,0,0,Studerende,0,1,0,1554965884338,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,15,3,blue,square,sounds\D.wav,1,0,0,Studerende,1,0,0,1554965887918,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,16,4,white,square,sounds\V.wav,1,0,0,Studerende,1,0,0,1554965891478,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,17,7,white,triangle,sounds\B.wav,1,0,0,Studerende,0,1,1,1554965895038,no,1,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,practice,pcfs1,4,1,18,7,yellow,star,sounds\D.wav,1,0,0,Studerende,0,1,0,1554965898598,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,19,7,blue,star,sounds\G.wav,1,0,1,Studerende,1,1,0,1554965902178,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,20,0,red,circle,sounds\T.wav,1,0,0,Studerende,0,1,0,1554965905738,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,21,1,red,circle,sounds\T.wav,1,1,0,Studerende,1,0,1,1554965909338,no,1,0,0,1,1,0,1,1,1,0
fugl ,female,28,training_transfer,practice,pcfs1,4,1,22,2,yellow,circle,sounds\G.wav,1,0,0,Studerende,1,0,0,1554965912898,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,23,7,dimgray,triangle,sounds\P.wav,1,0,0,Studerende,0,1,0,1554965916458,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,24,5,red,circle,sounds\P.wav,1,1,0,Studerende,0,1,0,1554965920018,no,1,0,0,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,25,5,dimgray,star,sounds\P.wav,1,1,0,Studerende,0,1,0,1554965923598,no,1,1,0,1,1,0,1,0,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,26,6,green,star,sounds\C.wav,1,0,0,Studerende,1,0,0,1554965927158,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,27,6,red,circle,sounds\T.wav,1,0,0,Studerende,0,1,0,1554965930738,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,28,8,dimgray,square,sounds\E.wav,1,0,0,Studerende,0,1,0,1554965934298,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,29,7,white,circle,sounds\B.wav,1,0,0,Studerende,0,1,0,1554965937858,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,30,4,darkorange,square,sounds\T.wav,1,0,0,Studerende,0,1,0,1554965941418,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,practice,pcfs1,4,1,31,4,darkorange,square,sounds\C.wav,1,0,0,Studerende,1,0,1,1554965944998,no,1,1,0,1,0,1,1,1,1,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,1,5,white,circle,,1,,,Studerende,,,0,1554965969358,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,2,7,darkorange,circle,,1,,,Studerende,,,0,1554965971918,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,3,5,white,circle,,1,,,Studerende,,,1,1554965974478,no,0,1,0,0,,0,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,4,8,green,circle,,1,,,Studerende,,,0,1554965977038,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,5,7,green,circle,,1,,,Studerende,,,0,1554965979618,no,0,0,1,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,6,1,red,circle,,1,,,Studerende,,,0,1554965982178,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,7,7,dimgray,circle,,1,,,Studerende,,,0,1554965984738,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,8,3,yellow,circle,,1,,,Studerende,,,0,1554965987298,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,9,3,green,circle,,1,,,Studerende,,,0,1554965989878,no,0,0,0,0,,1,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,10,7,dimgray,circle,,1,,,Studerende,,,0,1554965992438,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,11,1,white,circle,,1,,,Studerende,,,0,1554965994998,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,12,7,dimgray,circle,,1,,,Studerende,,,1,1554965997558,no,0,1,0,0,,0,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,13,0,dimgray,circle,,1,,,Studerende,,,0,1554966000138,no,0,0,0,0,,1,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,14,2,yellow,circle,,1,,,Studerende,,,0,1554966002698,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,15,6,yellow,circle,,1,,,Studerende,,,0,1554966005278,no,0,0,1,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,16,2,white,circle,,1,,,Studerende,,,0,1554966007858,no,0,1,0,0,,1,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,17,5,white,circle,,1,,,Studerende,,,0,1554966010418,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,18,2,white,circle,,1,,,Studerende,,,1,1554966012978,no,0,1,0,0,,0,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,19,4,white,circle,,1,,,Studerende,,,1,1554966015558,no,0,0,1,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,20,6,dimgray,circle,,1,,,Studerende,,,0,1554966018118,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,21,3,green,circle,,1,,,Studerende,,,0,1554966020678,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,22,3,dimgray,circle,,1,,,Studerende,,,1,1554966023258,no,0,0,0,0,,1,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,23,1,red,circle,,1,,,Studerende,,,0,1554966025818,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,24,7,white,circle,,1,,,Studerende,,,0,1554966028378,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,25,1,yellow,circle,,1,,,Studerende,,,0,1554966030938,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,26,5,white,circle,,1,,,Studerende,,,1,1554966033498,no,0,0,0,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,27,0,darkorange,circle,,1,,,Studerende,,,0,1554966036058,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,28,0,yellow,circle,,1,,,Studerende,,,0,1554966038638,no,0,0,0,0,,1,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,29,6,darkorange,circle,,1,,,Studerende,,,1,1554966041198,no,0,0,0,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,30,5,yellow,circle,,1,,,Studerende,,,1,1554966043758,no,0,0,0,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,31,0,dimgray,circle,,1,,,Studerende,,,0,1554966046318,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,32,5,dimgray,circle,,1,,,Studerende,,,0,1554966048898,no,0,1,1,0,,0,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,33,7,white,circle,,1,,,Studerende,,,0,1554966051458,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,34,5,green,circle,,1,,,Studerende,,,0,1554966054018,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,35,3,white,circle,,1,,,Studerende,,,1,1554966056598,no,0,0,1,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,36,4,white,circle,,1,,,Studerende,,,0,1554966059178,no,0,0,1,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,37,7,darkorange,circle,,1,,,Studerende,,,0,1554966061738,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,38,3,dimgray,circle,,1,,,Studerende,,,0,1554966064298,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,39,3,darkorange,circle,,1,,,Studerende,,,1,1554966066898,no,0,0,1,0,,1,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,40,3,darkorange,circle,,1,,,Studerende,,,0,1554966069498,no,0,1,1,0,,1,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,41,0,blue,circle,,1,,,Studerende,,,0,1554966072058,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,42,2,darkorange,circle,,1,,,Studerende,,,1,1554966074638,no,0,0,1,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,43,0,blue,circle,,1,,,Studerende,,,1,1554966077198,no,0,1,0,0,,0,1,0,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,44,6,yellow,circle,,1,,,Studerende,,,0,1554966079758,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,45,1,white,circle,,1,,,Studerende,,,0,1554966082318,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,46,6,green,circle,,1,,,Studerende,,,0,1554966084878,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,47,8,dimgray,circle,,1,,,Studerende,,,0,1554966087438,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,48,0,yellow,circle,,1,,,Studerende,,,0,1554966089998,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,49,1,white,circle,,1,,,Studerende,,,0,1554966092558,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,50,4,green,circle,,1,,,Studerende,,,0,1554966095118,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,51,3,green,circle,,1,,,Studerende,,,0,1554966097698,no,0,0,1,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,52,4,yellow,circle,,1,,,Studerende,,,0,1554966100258,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,53,8,yellow,circle,,1,,,Studerende,,,0,1554966102838,no,0,0,1,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,54,8,dimgray,circle,,1,,,Studerende,,,0,1554966105398,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,55,5,dimgray,circle,,1,,,Studerende,,,0,1554966107959,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,56,8,dimgray,circle,,1,,,Studerende,,,1,1554966110539,no,0,1,1,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,57,5,green,circle,,1,,,Studerende,,,0,1554966113099,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,58,0,dimgray,circle,,1,,,Studerende,,,1,1554966115659,no,0,0,0,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,59,0,white,circle,,1,,,Studerende,,,0,1554966118239,no,0,0,0,0,,1,1,0,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,60,1,red,circle,,1,,,Studerende,,,0,1554966120799,no,0,0,0,0,,0,1,1,,1
fugl ,female,28,training_transfer,pretest,pc2,2,2,61,7,white,circle,,1,,,Studerende,,,1,1554966123359,no,0,0,0,0,,0,1,1,,0
fugl ,female,28,training_transfer,pretest,pc2,2,2,62,1,green,circle,,1,,,Studerende,,,0,1554966125919,no,0,1,0,0,,0,1,0,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,1,4,green,triangle,,1,,0,Studerende,0,1,0,1554966152759,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,2,4,dimgray,circle,,1,,0,Studerende,0,1,0,1554966155319,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,3,4,green,circle,,1,,0,Studerende,0,1,1,1554966157879,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,4,4,green,circle,,1,,0,Studerende,1,0,0,1554966160459,no,1,,1,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,5,4,white,circle,,1,,0,Studerende,1,0,0,1554966163019,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,6,4,dimgray,triangle,,1,,0,Studerende,0,1,0,1554966165579,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,7,4,white,triangle,,1,,0,Studerende,0,1,1,1554966168159,no,1,,1,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,8,4,darkorange,square,,1,,0,Studerende,0,1,0,1554966170719,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,9,4,darkorange,star,,1,,0,Studerende,0,1,0,1554966173279,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,10,4,yellow,square,,1,,1,Studerende,1,1,0,1554966175859,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,11,4,dimgray,square,,1,,1,Studerende,0,0,0,1554966178439,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,12,4,blue,star,,1,,0,Studerende,0,1,0,1554966180999,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,13,4,dimgray,circle,,1,,0,Studerende,0,1,1,1554966183559,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,14,4,white,triangle,,1,,0,Studerende,0,1,0,1554966186119,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,15,4,dimgray,triangle,,1,,0,Studerende,0,1,1,1554966188679,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,16,4,dimgray,triangle,,1,,1,Studerende,1,1,0,1554966191259,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,17,4,dimgray,star,,1,,0,Studerende,0,1,1,1554966193819,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,18,4,dimgray,triangle,,1,,0,Studerende,1,0,1,1554966196379,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,19,4,white,triangle,,1,,1,Studerende,0,0,0,1554966198959,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,20,4,blue,square,,1,,0,Studerende,0,1,0,1554966201519,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,21,4,dimgray,star,,1,,0,Studerende,0,1,0,1554966204079,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,22,4,yellow,square,,1,,0,Studerende,1,0,0,1554966206639,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,23,4,white,triangle,,1,,0,Studerende,0,1,0,1554966209199,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,24,4,blue,star,,1,,0,Studerende,0,1,0,1554966211759,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,25,4,white,triangle,,1,,0,Studerende,1,0,1,1554966214319,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,26,4,blue,square,,1,,0,Studerende,0,1,1,1554966216879,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,27,4,blue,square,,1,,0,Studerende,0,1,0,1554966219459,no,1,,1,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,28,4,darkorange,triangle,,1,,0,Studerende,0,1,0,1554966222019,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,29,4,blue,square,,1,,0,Studerende,1,0,1,1554966224579,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,30,4,green,circle,,1,,0,Studerende,0,1,0,1554966227139,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,31,4,dimgray,circle,,1,,0,Studerende,0,1,0,1554966229699,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,32,4,yellow,star,,1,,0,Studerende,0,1,0,1554966232259,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,33,4,dimgray,star,,1,,0,Studerende,0,1,1,1554966234819,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,34,4,dimgray,square,,1,,0,Studerende,0,1,0,1554966237379,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,35,4,darkorange,square,,1,,0,Studerende,0,1,0,1554966239939,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,36,4,blue,triangle,,1,,0,Studerende,0,1,0,1554966242499,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,37,4,red,square,,1,,0,Studerende,1,0,0,1554966245059,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,38,4,red,circle,,1,,0,Studerende,0,1,0,1554966247619,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,39,4,darkorange,triangle,,1,,0,Studerende,0,1,0,1554966250179,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,40,4,blue,star,,1,,0,Studerende,0,1,0,1554966252739,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,41,4,red,triangle,,1,,0,Studerende,1,0,0,1554966255299,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,42,4,green,square,,1,,0,Studerende,0,1,0,1554966257859,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,43,4,red,star,,1,,0,Studerende,0,1,1,1554966260439,no,1,,1,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,44,4,yellow,circle,,1,,0,Studerende,0,1,0,1554966262999,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,45,4,red,circle,,1,,0,Studerende,0,1,1,1554966265559,no,1,,0,0,,,0,,,0
fugl ,female,28,training_transfer,pretest,fc2,2,2,46,4,yellow,square,,1,,0,Studerende,0,1,1,1554966268139,no,1,,1,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,47,4,blue,square,,1,,0,Studerende,0,1,0,1554966270699,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,48,4,white,triangle,,1,,0,Studerende,0,1,0,1554966273259,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,49,4,blue,square,,1,,0,Studerende,1,0,1,1554966275839,no,1,,1,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,50,4,yellow,triangle,,1,,0,Studerende,1,0,0,1554966278399,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,51,4,green,triangle,,1,,0,Studerende,0,1,0,1554966280959,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,52,4,yellow,triangle,,1,,1,Studerende,1,1,1,1554966283559,no,1,,1,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,53,4,white,square,,1,,0,Studerende,0,1,0,1554966286119,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,54,4,green,circle,,1,,0,Studerende,0,1,0,1554966288679,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,55,4,red,star,,1,,0,Studerende,0,1,0,1554966291239,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,56,4,dimgray,square,,1,,0,Studerende,0,1,0,1554966293799,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,57,4,green,square,,1,,1,Studerende,0,0,0,1554966296379,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,58,4,blue,star,,1,,0,Studerende,0,1,0,1554966298939,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,59,4,darkorange,square,,1,,0,Studerende,1,0,0,1554966301499,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,60,4,yellow,square,,1,,0,Studerende,0,1,0,1554966304059,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,61,4,yellow,triangle,,1,,0,Studerende,0,1,0,1554966306619,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,fc2,2,2,62,4,red,square,,1,,1,Studerende,1,1,0,1554966309199,no,1,,0,0,,,0,,,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,1,2,white,circle,sounds\C.wav,1,0,,Studerende,,,0,1554966326039,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,2,2,darkorange,circle,sounds\C.wav,1,1,,Studerende,,,0,1554966329619,no,0,1,0,1,0,1,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,3,0,green,circle,sounds\G.wav,1,0,,Studerende,,,0,1554966333179,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,4,4,dimgray,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966336739,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,5,4,red,circle,sounds\T.wav,1,1,,Studerende,,,0,1554966340319,no,0,1,0,1,1,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,6,4,dimgray,circle,sounds\P.wav,1,0,,Studerende,,,0,1554966343879,no,0,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,7,1,red,circle,sounds\D.wav,1,0,,Studerende,,,0,1554966347439,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,8,0,darkorange,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966350999,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,9,2,red,circle,sounds\B.wav,1,0,,Studerende,,,0,1554966354559,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,10,2,white,circle,sounds\V.wav,1,0,,Studerende,,,0,1554966358139,no,0,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,11,1,blue,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966361699,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,12,1,blue,circle,sounds\V.wav,1,0,,Studerende,,,1,1554966365279,no,0,1,0,1,0,1,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,13,1,darkorange,circle,sounds\E.wav,1,0,,Studerende,,,0,1554966368859,no,0,1,1,1,0,0,1,0,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,14,8,darkorange,circle,sounds\E.wav,1,1,,Studerende,,,1,1554966372419,no,0,0,0,1,0,0,1,1,0,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,15,0,yellow,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966375979,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,16,5,green,circle,sounds\V.wav,1,0,,Studerende,,,0,1554966379539,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,17,6,dimgray,circle,sounds\C.wav,1,0,,Studerende,,,0,1554966383099,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,18,5,darkorange,circle,sounds\B.wav,1,0,,Studerende,,,0,1554966386659,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,19,1,darkorange,circle,sounds\C.wav,1,0,,Studerende,,,1,1554966390239,no,0,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,20,1,green,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966393799,no,0,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,21,0,green,circle,sounds\D.wav,1,0,,Studerende,,,1,1554966397379,no,0,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,22,3,green,circle,sounds\E.wav,1,0,,Studerende,,,1,1554966400959,no,0,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,23,0,red,circle,sounds\D.wav,1,0,,Studerende,,,0,1554966404519,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,24,2,dimgray,circle,sounds\G.wav,1,0,,Studerende,,,0,1554966408079,no,0,0,0,1,0,0,1,1,1,1
