id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,figure_tested,simulate,color_tested,figure_response,figure_target,sound_tested,sound_response,color_score,color_target,timestamp,position_tested,position_target,occupation,figure_score,sound_score,sound_target,color_response,position_response
Haj ,female,21,training_train,practice,sc2,2,2,23,4,white,circle,sounds\G.wav,,0,no,1,,,1,0,0,0,1554812266727,0,,Studerende,,0,1,1,
Haj ,female,21,training_train,practice,sc2,2,2,24,4,dimgray,circle,sounds\E.wav,,0,no,1,,,1,0,1,0,1554812269277,0,,Studerende,,1,0,0,
Haj ,female,21,training_train,practice,sc2,2,2,25,4,red,circle,sounds\G.wav,,0,no,1,,,1,1,1,0,1554812271843,0,,Studerende,,1,1,0,
Haj ,female,21,training_train,practice,sc2,2,2,26,4,dimgray,circle,sounds\C.wav,,0,no,1,,,1,0,0,1,1554812274394,0,,Studerende,,1,0,0,
Haj ,female,21,training_train,practice,sc2,2,2,27,4,blue,circle,sounds\V.wav,,0,no,1,,,1,0,1,0,1554812276945,0,,Studerende,,1,0,0,
Haj ,female,21,training_train,practice,sc2,2,2,28,4,yellow,circle,sounds\C.wav,,0,no,1,,,1,1,1,0,1554812279511,0,,Studerende,,1,1,0,
Haj ,female,21,training_train,practice,sc2,2,2,29,4,darkorange,circle,sounds\B.wav,,0,no,1,,,1,0,1,0,1554812282061,0,,Studerende,,1,0,0,
Haj ,female,21,training_train,practice,sc2,2,2,30,4,yellow,circle,sounds\T.wav,,0,no,1,,,1,0,0,1,1554812284611,0,,Studerende,,1,0,0,
Haj ,female,21,training_train,practice,sc2,2,2,31,4,yellow,circle,sounds\B.wav,,0,no,1,,,1,0,1,0,1554812287161,0,,Studerende,,0,1,0,
Haj ,female,21,training_train,practice,sc2,2,2,32,4,yellow,circle,sounds\G.wav,,0,no,1,,,1,0,1,1,1554812289727,0,,Studerende,,1,0,1,
Haj ,female,21,training_train,practice,pcfs1,4,1,1,6,yellow,triangle,sounds\G.wav,1,1,no,1,0,0,1,0,1,0,1554812321745,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,2,3,blue,circle,sounds\B.wav,1,1,no,1,0,0,1,0,1,0,1554812325295,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,3,1,blue,circle,sounds\V.wav,1,1,no,1,1,1,1,0,0,1,1554812328863,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,4,2,white,triangle,sounds\B.wav,1,1,no,1,0,0,1,0,1,0,1554812332413,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,5,0,white,triangle,sounds\B.wav,0,1,no,1,1,1,1,0,1,1,1554812336012,1,0,Studerende,1,0,1,1,1
Haj ,female,21,training_train,practice,pcfs1,4,1,6,0,dimgray,triangle,sounds\P.wav,0,1,no,1,0,1,1,0,1,0,1554812339563,1,1,Studerende,0,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,7,6,green,square,sounds\P.wav,1,1,no,1,0,0,1,1,1,0,1554812343129,1,0,Studerende,1,1,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,8,5,red,triangle,sounds\E.wav,1,1,no,1,0,0,1,0,1,0,1554812346680,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,9,6,red,circle,sounds\P.wav,1,1,no,1,0,0,1,1,0,1,1554812350247,1,0,Studerende,1,0,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,10,6,yellow,circle,sounds\P.wav,0,1,no,1,0,1,1,1,1,0,1554812353813,1,1,Studerende,0,1,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,11,7,white,circle,sounds\C.wav,1,1,no,1,0,1,1,0,1,0,1554812357363,1,0,Studerende,0,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,12,5,yellow,square,sounds\C.wav,1,1,no,1,0,0,1,1,1,0,1554812360929,1,0,Studerende,1,1,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,13,7,dimgray,triangle,sounds\P.wav,1,1,no,1,0,0,1,0,1,0,1554812364481,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,14,6,white,star,sounds\P.wav,1,1,no,1,0,0,1,1,1,0,1554812368047,1,0,Studerende,1,1,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,15,2,darkorange,square,sounds\C.wav,1,1,no,1,0,0,1,0,1,0,1554812371597,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,16,2,darkorange,circle,sounds\P.wav,0,1,no,1,0,0,1,0,0,1,1554812375147,1,1,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,17,6,white,square,sounds\B.wav,1,1,no,1,0,0,1,0,1,0,1554812378697,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,18,0,yellow,triangle,sounds\V.wav,1,1,no,1,0,0,1,0,1,0,1554812382248,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,19,1,red,triangle,sounds\C.wav,1,1,no,1,0,1,1,0,1,0,1554812385798,1,0,Studerende,0,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,20,1,red,star,sounds\D.wav,0,1,no,1,0,0,1,0,0,1,1554812389364,1,1,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,21,1,red,square,sounds\D.wav,1,1,no,1,0,0,1,0,0,1,1554812392931,1,1,Studerende,1,0,1,0,1
Haj ,female,21,training_train,practice,pcfs1,4,1,22,7,green,triangle,sounds\B.wav,1,1,no,1,0,0,1,0,1,0,1554812396481,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,23,4,white,star,sounds\D.wav,1,1,no,1,0,0,1,0,1,0,1554812400032,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,24,4,white,star,sounds\V.wav,1,1,no,1,1,1,1,0,1,1,1554812403631,1,1,Studerende,1,1,0,1,1
Haj ,female,21,training_train,practice,pcfs1,4,1,25,7,white,square,sounds\E.wav,1,1,no,1,0,0,1,0,0,1,1554812407181,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,26,5,green,square,sounds\P.wav,1,1,no,1,0,1,1,0,1,0,1554812410731,1,0,Studerende,0,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,27,8,darkorange,triangle,sounds\P.wav,1,1,no,1,0,0,1,0,1,0,1554812414281,1,0,Studerende,1,0,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,28,5,yellow,circle,sounds\G.wav,1,1,no,1,0,0,1,0,1,0,1554812417832,1,0,Studerende,1,1,0,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,29,2,blue,triangle,sounds\G.wav,1,1,no,1,0,0,1,1,1,0,1554812421399,1,0,Studerende,1,1,1,0,0
Haj ,female,21,training_train,practice,pcfs1,4,1,30,2,red,star,sounds\E.wav,1,1,no,1,0,0,1,1,1,0,1554812424982,1,1,Studerende,1,0,0,0,1
Haj ,female,21,training_train,practice,pcfs1,4,1,31,2,green,square,sounds\P.wav,1,1,no,1,0,0,1,1,1,0,1554812428565,1,1,Studerende,1,0,0,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,1,8,blue,circle,,1,0,no,1,,,0,,1,0,1554812449116,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,2,4,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812451667,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,3,8,white,circle,,0,0,no,1,,,0,,1,0,1554812454216,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,4,2,dimgray,circle,,1,0,no,1,,,0,,0,1,1554812456766,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,5,8,red,circle,,0,0,no,1,,,0,,1,0,1554812459316,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,6,2,dimgray,circle,,0,0,no,1,,,0,,0,1,1554812461866,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,7,6,white,circle,,1,0,no,1,,,0,,1,0,1554812464416,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,8,1,yellow,circle,,1,0,no,1,,,0,,1,0,1554812466966,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,9,6,darkorange,circle,,0,0,no,1,,,0,,1,0,1554812469517,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,10,1,green,circle,,0,0,no,1,,,0,,1,0,1554812472067,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,11,7,blue,circle,,1,0,no,1,,,0,,1,0,1554812474617,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,12,6,yellow,circle,,1,0,no,1,,,0,,1,0,1554812477167,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,13,8,blue,circle,,0,0,no,1,,,0,,1,1,1554812479750,1,0,Studerende,,,,1,1
Haj ,female,21,training_train,pretest,pc2,2,2,14,0,red,circle,,1,0,no,1,,,0,,1,0,1554812482300,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,15,7,blue,circle,,1,0,no,1,,,0,,0,1,1554812484850,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,16,2,yellow,circle,,1,0,no,1,,,0,,1,0,1554812487401,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,17,7,blue,circle,,1,0,no,1,,,0,,0,1,1554812489967,1,1,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,18,3,white,circle,,1,0,no,1,,,0,,1,0,1554812492517,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,19,2,blue,circle,,1,0,no,1,,,0,,0,1,1554812495067,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,20,0,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812497617,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,21,2,red,circle,,0,0,no,1,,,0,,1,0,1554812500167,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,22,0,darkorange,circle,,1,0,no,1,,,0,,1,0,1554812502734,1,1,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,23,3,green,circle,,1,0,no,1,,,0,,1,0,1554812505285,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,24,1,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812507835,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,25,6,white,circle,,1,0,no,1,,,0,,1,0,1554812510385,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,26,6,blue,circle,,1,0,no,1,,,0,,1,0,1554812512935,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,27,5,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812515485,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,28,2,dimgray,circle,,1,0,no,1,,,0,,0,0,1554812518051,1,0,Studerende,,,,1,0
Haj ,female,21,training_train,pretest,pc2,2,2,29,8,darkorange,circle,,1,0,no,1,,,0,,1,0,1554812520602,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,30,0,green,circle,,1,0,no,1,,,0,,1,0,1554812523152,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,31,7,white,circle,,1,0,no,1,,,0,,1,0,1554812525702,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,32,3,white,circle,,0,0,no,1,,,0,,0,0,1554812528285,1,0,Studerende,,,,1,1
Haj ,female,21,training_train,pretest,pc2,2,2,33,4,darkorange,circle,,1,0,no,1,,,0,,1,0,1554812530835,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,34,3,white,circle,,0,0,no,1,,,0,,1,1,1554812533402,1,1,Studerende,,,,1,0
Haj ,female,21,training_train,pretest,pc2,2,2,35,5,red,circle,,1,0,no,1,,,0,,1,0,1554812535952,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,36,7,white,circle,,1,0,no,1,,,0,,0,1,1554812538503,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,37,8,white,circle,,1,0,no,1,,,0,,0,0,1554812541069,1,0,Studerende,,,,1,0
Haj ,female,21,training_train,pretest,pc2,2,2,38,3,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812543619,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,39,0,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812546169,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,40,3,blue,circle,,1,0,no,1,,,0,,1,0,1554812548735,1,1,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,41,0,green,circle,,1,0,no,1,,,0,,1,0,1554812551302,1,1,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,42,1,red,circle,,1,0,no,1,,,0,,1,0,1554812553852,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,43,4,green,circle,,1,0,no,1,,,0,,0,1,1554812556403,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,44,5,red,circle,,1,0,no,1,,,0,,1,1,1554812558970,1,0,Studerende,,,,1,0
Haj ,female,21,training_train,pretest,pc2,2,2,45,4,darkorange,circle,,0,0,no,1,,,0,,1,0,1554812561520,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,46,1,green,circle,,0,0,no,1,,,0,,1,0,1554812564086,1,0,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,47,0,darkorange,circle,,0,0,no,1,,,0,,0,1,1554812566653,1,0,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,48,6,red,circle,,1,0,no,1,,,0,,1,0,1554812569203,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,49,0,white,circle,,0,0,no,1,,,0,,1,0,1554812571753,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,50,4,red,circle,,1,0,no,1,,,0,,1,1,1554812574320,1,0,Studerende,,,,1,0
Haj ,female,21,training_train,pretest,pc2,2,2,51,0,darkorange,circle,,0,0,no,1,,,0,,1,0,1554812576870,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,52,1,blue,circle,,1,0,no,1,,,0,,1,0,1554812579420,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,53,4,blue,circle,,1,0,no,1,,,0,,1,0,1554812581970,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,54,8,red,circle,,1,0,no,1,,,0,,1,0,1554812584520,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,55,8,green,circle,,0,0,no,1,,,0,,1,0,1554812587086,1,0,Studerende,,,,0,1
Haj ,female,21,training_train,pretest,pc2,2,2,56,8,red,circle,,0,0,no,1,,,0,,0,1,1554812589637,1,1,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,57,4,blue,circle,,1,0,no,1,,,0,,1,0,1554812592188,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,58,1,dimgray,circle,,1,0,no,1,,,0,,1,0,1554812594737,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,59,2,white,circle,,1,0,no,1,,,0,,1,0,1554812597287,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,60,6,dimgray,circle,,1,0,no,1,,,0,,0,1,1554812599837,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,61,1,darkorange,circle,,1,0,no,1,,,0,,1,0,1554812602387,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,pc2,2,2,62,4,dimgray,circle,,1,0,no,1,,,0,,0,1,1554812604937,1,0,Studerende,,,,0,0
Haj ,female,21,training_train,pretest,fc2,2,2,1,4,blue,star,,,1,no,1,0,0,0,,1,0,1554812612071,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,2,4,red,square,,,1,no,1,0,0,0,,1,0,1554812614621,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,3,4,blue,square,,,1,no,1,0,0,0,,0,1,1554812617171,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,4,4,blue,circle,,,1,no,1,0,0,0,,0,0,1554812619738,0,,Studerende,1,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,5,4,yellow,star,,,1,no,1,0,0,0,,1,0,1554812622288,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,6,4,blue,square,,,1,no,1,1,0,0,,1,1,1554812624871,0,,Studerende,0,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,7,4,green,star,,,1,no,1,1,1,0,,1,0,1554812627438,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,8,4,red,circle,,,1,no,1,0,0,0,,1,0,1554812629989,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,9,4,green,star,,,1,no,1,1,1,0,,0,1,1554812632555,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,10,4,red,triangle,,,1,no,1,0,0,0,,1,1,1554812635122,0,,Studerende,1,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,11,4,white,square,,,1,no,1,0,0,0,,1,0,1554812637672,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,12,4,darkorange,triangle,,,1,no,1,0,1,0,,1,0,1554812640222,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,13,4,dimgray,triangle,,,1,no,1,1,0,0,,1,0,1554812642789,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,14,4,green,star,,,1,no,1,0,0,0,,1,0,1554812645339,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,15,4,yellow,square,,,1,no,1,0,0,0,,1,0,1554812647889,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,16,4,white,triangle,,,1,no,1,0,0,0,,1,0,1554812650439,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,17,4,yellow,circle,,,1,no,1,0,0,0,,0,1,1554812652989,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,18,4,red,circle,,,1,no,1,0,0,0,,1,0,1554812655539,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,19,4,white,triangle,,,1,no,1,0,0,0,,1,0,1554812658089,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,20,4,green,star,,,1,no,1,0,0,0,,1,0,1554812660640,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,21,4,red,square,,,1,no,1,0,0,0,,1,0,1554812663190,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,22,4,dimgray,triangle,,,1,no,1,0,0,0,,1,0,1554812665740,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,23,4,blue,star,,,1,no,1,0,0,0,,1,0,1554812668290,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,24,4,dimgray,circle,,,1,no,1,0,0,0,,0,1,1554812670839,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,25,4,darkorange,circle,,,1,no,1,0,0,0,,1,0,1554812673389,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,26,4,red,square,,,1,no,1,0,0,0,,1,0,1554812675939,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,27,4,red,circle,,,1,no,1,0,1,0,,0,0,1554812678507,0,,Studerende,0,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,28,4,green,circle,,,1,no,1,0,0,0,,1,0,1554812681057,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,29,4,yellow,star,,,1,no,1,0,0,0,,1,0,1554812683607,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,30,4,darkorange,circle,,,1,no,1,0,1,0,,1,0,1554812686157,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,31,4,blue,triangle,,,1,no,1,0,0,0,,1,0,1554812688707,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,32,4,darkorange,square,,,1,no,1,0,0,0,,0,1,1554812691257,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,33,4,red,square,,,1,no,1,0,0,0,,1,0,1554812693807,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,34,4,white,square,,,1,no,1,0,1,0,,1,0,1554812696357,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,35,4,darkorange,triangle,,,1,no,1,0,0,0,,1,0,1554812698907,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,36,4,yellow,square,,,1,no,1,0,1,0,,1,0,1554812701457,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,37,4,white,circle,,,1,no,1,0,0,0,,1,0,1554812704007,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,38,4,yellow,triangle,,,1,no,1,0,0,0,,1,1,1554812706574,0,,Studerende,1,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,39,4,green,circle,,,1,no,1,0,1,0,,1,0,1554812709124,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,40,4,dimgray,circle,,,1,no,1,0,0,0,,1,0,1554812711674,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,41,4,blue,circle,,,1,no,1,1,1,0,,1,0,1554812714241,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,42,4,dimgray,square,,,1,no,1,0,0,0,,0,1,1554812716791,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,43,4,dimgray,star,,,1,no,1,0,0,0,,1,0,1554812719341,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,44,4,red,square,,,1,no,1,0,1,0,,1,0,1554812721891,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,45,4,dimgray,triangle,,,1,no,1,0,0,0,,1,1,1554812724458,0,,Studerende,1,,,1,
Haj ,female,21,training_train,pretest,fc2,2,2,46,4,white,square,,,1,no,1,0,1,0,,1,0,1554812727008,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,47,4,darkorange,triangle,,,1,no,1,0,1,0,,1,0,1554812729558,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,48,4,white,triangle,,,1,no,1,1,0,0,,0,1,1554812732125,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,49,4,darkorange,circle,,,1,no,1,0,0,0,,0,1,1554812734675,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,50,4,green,star,,,1,no,1,0,0,0,,1,0,1554812737225,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,51,4,yellow,square,,,1,no,1,0,0,0,,1,0,1554812739775,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,52,4,green,circle,,,1,no,1,0,0,0,,0,1,1554812742325,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,53,4,green,square,,,1,no,1,0,1,0,,1,0,1554812744875,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,54,4,darkorange,star,,,1,no,1,0,0,0,,1,0,1554812747425,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,55,4,green,star,,,1,no,1,1,0,0,,0,1,1554812749992,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,56,4,white,triangle,,,1,no,1,0,0,0,,1,0,1554812752542,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,57,4,yellow,triangle,,,1,no,1,0,0,0,,1,0,1554812755092,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,58,4,green,square,,,1,no,1,0,0,0,,1,0,1554812757642,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,59,4,red,triangle,,,1,no,1,0,1,0,,1,0,1554812760192,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,60,4,dimgray,square,,,1,no,1,0,1,0,,1,0,1554812762742,0,,Studerende,0,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,61,4,red,star,,,1,no,1,0,0,0,,0,1,1554812765293,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,fc2,2,2,62,4,yellow,circle,,,1,no,1,0,0,0,,1,0,1554812767843,0,,Studerende,1,,,0,
Haj ,female,21,training_train,pretest,pcs1,3,1,1,3,white,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812787727,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,2,2,blue,circle,sounds\V.wav,1,0,no,1,,,1,1,1,0,1554812791293,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,3,5,darkorange,circle,sounds\G.wav,1,0,no,1,,,1,0,1,0,1554812794843,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,4,3,blue,circle,sounds\E.wav,1,0,no,1,,,1,0,1,0,1554812798393,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,5,0,darkorange,circle,sounds\G.wav,1,0,no,1,,,1,0,1,0,1554812801944,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,6,7,darkorange,circle,sounds\B.wav,1,0,no,1,,,1,0,1,1,1554812805510,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,7,0,dimgray,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812809061,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,8,4,dimgray,circle,sounds\G.wav,1,0,no,1,,,1,0,1,1,1554812812627,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,9,7,dimgray,circle,sounds\B.wav,1,0,no,1,,,1,0,1,1,1554812816193,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,10,8,blue,circle,sounds\G.wav,1,0,no,1,,,1,0,1,0,1554812819745,1,0,Studerende,,1,0,0,0
