id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,figure_score,color_target,position_score,sound_response,sound_target,position_tested,figure_tested,figure_target,sound_tested,simulate,occupation,position_target,figure_response,position_response,color_score,color_tested,color_response,sound_score
okse,female,23,training_train,pretest,pc2,2,2,55,8,blue,circle,,1555328961845,,0,0,,,1,0,,0,no,Studerende,1,,0,1,1,0,
okse,female,23,training_train,pretest,pc2,2,2,56,1,darkorange,circle,,1555328964445,,1,0,,,1,0,,0,no,Studerende,0,,1,1,1,1,
okse,female,23,training_train,pretest,pc2,2,2,57,1,darkorange,circle,,1555328967005,,0,1,,,1,0,,0,no,Studerende,0,,0,1,1,0,
okse,female,23,training_train,pretest,pc2,2,2,58,6,darkorange,circle,,1555328969585,,1,0,,,1,0,,0,no,Studerende,0,,1,0,1,0,
okse,female,23,training_train,pretest,pc2,2,2,59,2,blue,circle,,1555328972145,,0,1,,,1,0,,0,no,Studerende,0,,0,1,1,0,
okse,female,23,training_train,pretest,pc2,2,2,60,5,darkorange,circle,,1555328974705,,1,1,,,1,0,,0,no,Studerende,0,,0,0,1,0,
okse,female,23,training_train,pretest,pc2,2,2,61,8,green,circle,,1555328977285,,0,0,,,1,0,,0,no,Studerende,0,,1,1,1,0,
okse,female,23,training_train,pretest,pc2,2,2,62,8,red,circle,,1555328979845,,0,1,,,1,0,,0,no,Studerende,0,,0,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,1,4,green,circle,,1555329022325,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,2,4,red,square,,1555329024885,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,3,4,dimgray,square,,1555329027465,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,4,4,dimgray,square,,1555329030025,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,5,4,dimgray,triangle,,1555329032585,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,6,4,yellow,triangle,,1555329035145,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,7,4,yellow,square,,1555329037725,1,0,,,,0,1,0,0,no,Studerende,,0,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,8,4,dimgray,triangle,,1555329040285,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,9,4,blue,circle,,1555329042865,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,10,4,red,triangle,,1555329045425,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,11,4,blue,star,,1555329047985,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,12,4,yellow,triangle,,1555329050565,1,0,,,,0,1,1,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,13,4,dimgray,star,,1555329053125,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,14,4,darkorange,circle,,1555329055705,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,15,4,white,circle,,1555329058265,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,16,4,blue,star,,1555329060825,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,17,4,green,square,,1555329063405,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,18,4,dimgray,circle,,1555329065965,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,19,4,green,circle,,1555329068525,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,20,4,darkorange,triangle,,1555329071105,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,21,4,darkorange,star,,1555329073665,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,22,4,darkorange,circle,,1555329076225,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,23,4,red,circle,,1555329078805,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,24,4,darkorange,triangle,,1555329081365,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,25,4,red,square,,1555329083925,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,26,4,white,triangle,,1555329086485,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,27,4,red,triangle,,1555329089065,0,1,,,,0,1,0,0,no,Studerende,,1,,1,1,1,
okse,female,23,training_train,pretest,fc2,2,2,28,4,dimgray,square,,1555329091625,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,29,4,white,star,,1555329094185,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,30,4,white,square,,1555329096745,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,31,4,green,square,,1555329099305,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,32,4,red,circle,,1555329101865,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,33,4,red,square,,1555329104445,0,0,,,,0,1,1,0,no,Studerende,,0,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,34,4,red,circle,,1555329107005,0,1,,,,0,1,1,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,35,4,dimgray,circle,,1555329109565,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,36,4,yellow,star,,1555329112125,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,37,4,red,triangle,,1555329114685,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,38,4,green,star,,1555329117245,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,39,4,dimgray,square,,1555329119825,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,40,4,dimgray,star,,1555329122385,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,41,4,dimgray,triangle,,1555329124945,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,42,4,red,triangle,,1555329127545,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,43,4,dimgray,triangle,,1555329130105,0,1,,,,0,1,1,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,44,4,yellow,circle,,1555329132665,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,45,4,blue,star,,1555329135245,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,46,4,blue,star,,1555329137805,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,47,4,blue,triangle,,1555329140365,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,48,4,blue,star,,1555329142945,1,1,,,,0,1,1,0,no,Studerende,,1,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,49,4,darkorange,circle,,1555329145505,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,50,4,dimgray,circle,,1555329148065,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,51,4,white,star,,1555329150645,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,52,4,dimgray,triangle,,1555329153205,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,53,4,white,circle,,1555329155765,1,1,,,,0,1,0,0,no,Studerende,,0,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,54,4,green,square,,1555329158345,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,55,4,red,circle,,1555329160905,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,56,4,red,triangle,,1555329163465,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,57,4,dimgray,star,,1555329166045,0,0,,,,0,1,0,0,no,Studerende,,1,,0,1,1,
okse,female,23,training_train,pretest,fc2,2,2,58,4,dimgray,star,,1555329168605,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,59,4,white,circle,,1555329171165,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,60,4,dimgray,triangle,,1555329173745,0,1,,,,0,1,0,0,no,Studerende,,1,,0,1,0,
okse,female,23,training_train,pretest,fc2,2,2,61,4,green,star,,1555329176305,1,0,,,,0,1,0,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,fc2,2,2,62,4,red,triangle,,1555329178865,0,0,,,,0,1,1,0,no,Studerende,,0,,1,1,0,
okse,female,23,training_train,pretest,pcs1,3,1,1,6,blue,circle,sounds\G.wav,1555329225785,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,2,2,darkorange,circle,sounds\G.wav,1555329229365,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,3,2,white,circle,sounds\P.wav,1555329232925,,0,0,0,0,1,0,,1,no,Studerende,1,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,4,2,white,circle,sounds\T.wav,1555329236505,,1,1,1,0,1,0,,1,no,Studerende,1,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,5,5,yellow,circle,sounds\T.wav,1555329240105,,0,1,1,1,1,0,,1,no,Studerende,0,,0,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,6,2,white,circle,sounds\V.wav,1555329243665,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,7,0,white,circle,sounds\E.wav,1555329247245,,1,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,8,6,white,circle,sounds\E.wav,1555329250825,,1,0,0,1,1,0,,1,no,Studerende,0,,1,1,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,9,1,darkorange,circle,sounds\B.wav,1555329254405,,0,0,1,0,1,0,,1,no,Studerende,0,,1,1,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,10,0,yellow,circle,sounds\B.wav,1555329257985,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,11,5,blue,circle,sounds\V.wav,1555329261565,,0,1,1,0,1,0,,1,no,Studerende,0,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,12,5,red,circle,sounds\C.wav,1555329265145,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,13,0,blue,circle,sounds\P.wav,1555329268745,,0,1,1,0,1,0,,1,no,Studerende,0,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,14,0,white,circle,sounds\E.wav,1555329272325,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,15,6,white,circle,sounds\C.wav,1555329275905,,1,0,1,0,1,0,,1,no,Studerende,0,,1,1,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,16,7,blue,circle,sounds\D.wav,1555329279465,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,17,7,yellow,circle,sounds\G.wav,1555329283045,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,18,5,yellow,circle,sounds\T.wav,1555329286625,,1,1,1,0,1,0,,1,no,Studerende,0,,0,1,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,19,0,blue,circle,sounds\T.wav,1555329290205,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,20,7,green,circle,sounds\T.wav,1555329293805,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,21,4,green,circle,sounds\V.wav,1555329297405,,1,0,1,0,1,0,,1,no,Studerende,0,,1,1,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,22,6,darkorange,circle,sounds\V.wav,1555329300985,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,23,4,yellow,circle,sounds\D.wav,1555329304545,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,24,4,yellow,circle,sounds\G.wav,1555329308105,,1,0,0,0,1,0,,1,no,Studerende,1,,0,0,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,25,6,white,circle,sounds\G.wav,1555329311685,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,26,6,red,circle,sounds\V.wav,1555329315265,,0,1,1,0,1,0,,1,no,Studerende,1,,1,1,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,27,8,red,circle,sounds\B.wav,1555329318845,,1,0,0,0,1,0,,1,no,Studerende,0,,1,1,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,28,2,yellow,circle,sounds\B.wav,1555329322445,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,29,4,red,circle,sounds\D.wav,1555329326025,,0,0,0,0,1,0,,1,no,Studerende,0,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,30,4,darkorange,circle,sounds\E.wav,1555329329605,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,31,4,red,circle,sounds\P.wav,1555329333185,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,32,6,blue,circle,sounds\B.wav,1555329336785,,0,0,0,0,1,0,,1,no,Studerende,0,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,33,1,blue,circle,sounds\E.wav,1555329340365,,1,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,34,5,blue,circle,sounds\D.wav,1555329343945,,1,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,35,5,darkorange,circle,sounds\B.wav,1555329347525,,0,1,0,0,1,0,,1,no,Studerende,1,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,36,1,dimgray,circle,sounds\C.wav,1555329351085,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,37,8,red,circle,sounds\E.wav,1555329354665,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,38,8,red,circle,sounds\C.wav,1555329358245,,1,1,0,0,1,0,,1,no,Studerende,1,,1,0,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,39,6,white,circle,sounds\P.wav,1555329361825,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,40,1,darkorange,circle,sounds\P.wav,1555329365405,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,41,3,green,circle,sounds\P.wav,1555329368985,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,42,3,green,circle,sounds\G.wav,1555329372565,,1,0,0,0,1,0,,1,no,Studerende,1,,0,1,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,43,7,darkorange,circle,sounds\V.wav,1555329376165,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,44,3,darkorange,circle,sounds\P.wav,1555329379765,,1,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,45,7,green,circle,sounds\P.wav,1555329383365,,0,0,1,1,1,0,,1,no,Studerende,0,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,46,8,white,circle,sounds\T.wav,1555329386965,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,47,4,darkorange,circle,sounds\T.wav,1555329390545,,0,0,1,1,1,0,,1,no,Studerende,0,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,48,1,white,circle,sounds\E.wav,1555329394145,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,49,1,green,circle,sounds\G.wav,1555329397725,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,50,2,darkorange,circle,sounds\B.wav,1555329401305,,0,1,1,0,1,0,,1,no,Studerende,0,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,51,7,yellow,circle,sounds\T.wav,1555329404905,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,52,8,green,circle,sounds\B.wav,1555329408485,,0,1,1,0,1,0,,1,no,Studerende,0,,0,1,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,53,1,blue,circle,sounds\T.wav,1555329412045,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,pcs1,3,1,54,8,red,circle,sounds\B.wav,1555329415625,,0,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,55,1,green,circle,sounds\B.wav,1555329419205,,0,0,0,1,1,0,,1,no,Studerende,0,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,56,1,yellow,circle,sounds\G.wav,1555329422785,,0,1,1,0,1,0,,1,no,Studerende,1,,1,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,57,5,yellow,circle,sounds\B.wav,1555329426365,,1,1,1,0,1,0,,1,no,Studerende,0,,0,1,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,58,6,yellow,circle,sounds\D.wav,1555329429965,,1,0,1,0,1,0,,1,no,Studerende,0,,1,0,1,0,0
okse,female,23,training_train,pretest,pcs1,3,1,59,6,white,circle,sounds\B.wav,1555329433545,,0,0,1,0,1,0,,1,no,Studerende,1,,0,0,1,1,0
okse,female,23,training_train,pretest,pcs1,3,1,60,5,dimgray,circle,sounds\B.wav,1555329437125,,0,0,1,1,1,0,,1,no,Studerende,0,,1,0,1,1,1
okse,female,23,training_train,pretest,pcs1,3,1,61,8,white,circle,sounds\G.wav,1555329440685,,0,1,0,0,1,0,,1,no,Studerende,0,,0,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,1,4,white,circle,sounds\G.wav,1555329471245,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,2,4,blue,star,sounds\G.wav,1555329474825,0,0,,0,1,0,1,0,1,no,Studerende,,1,,1,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,3,4,yellow,square,sounds\C.wav,1555329478405,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,4,4,red,star,sounds\B.wav,1555329481965,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,5,4,red,square,sounds\V.wav,1555329485545,1,1,,1,0,0,1,0,1,no,Studerende,,0,,1,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,6,4,dimgray,star,sounds\V.wav,1555329489145,1,0,,1,1,0,1,0,1,no,Studerende,,0,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,7,4,yellow,triangle,sounds\P.wav,1555329492705,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,8,4,yellow,circle,sounds\T.wav,1555329496265,1,1,,0,0,0,1,0,1,no,Studerende,,0,,0,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,9,4,yellow,star,sounds\E.wav,1555329499845,0,1,,1,0,0,1,0,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,10,4,green,square,sounds\C.wav,1555329503405,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,11,4,white,circle,sounds\E.wav,1555329506985,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,12,4,dimgray,circle,sounds\E.wav,1555329510565,1,0,,0,1,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,13,4,blue,circle,sounds\V.wav,1555329514165,0,0,,1,0,0,1,1,1,no,Studerende,,0,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,14,4,red,star,sounds\V.wav,1555329517745,0,0,,0,1,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,15,4,red,square,sounds\C.wav,1555329521325,0,1,,0,0,0,1,0,1,no,Studerende,,1,,0,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,16,4,red,square,sounds\G.wav,1555329524925,1,1,,0,0,0,1,1,1,no,Studerende,,1,,1,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,17,4,dimgray,circle,sounds\G.wav,1555329528505,0,0,,0,1,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,18,4,dimgray,circle,sounds\E.wav,1555329532085,1,1,,1,0,0,1,1,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,19,4,green,square,sounds\B.wav,1555329535665,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,20,4,green,star,sounds\C.wav,1555329539245,0,1,,1,0,0,1,0,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,21,4,dimgray,star,sounds\C.wav,1555329542825,1,0,,0,1,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,22,4,blue,square,sounds\T.wav,1555329546385,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,23,4,darkorange,circle,sounds\T.wav,1555329549965,0,0,,0,1,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,24,4,red,square,sounds\C.wav,1555329553525,1,0,,0,0,0,1,0,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,25,4,red,triangle,sounds\T.wav,1555329557125,0,1,,0,0,0,1,0,1,no,Studerende,,1,,1,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,26,4,green,star,sounds\V.wav,1555329560705,0,0,,0,0,0,1,0,1,no,Studerende,,1,,1,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,27,4,blue,triangle,sounds\G.wav,1555329564285,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,28,4,yellow,circle,sounds\P.wav,1555329567885,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,29,4,yellow,circle,sounds\G.wav,1555329571465,1,1,,1,0,0,1,1,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,30,4,red,circle,sounds\D.wav,1555329575045,0,0,,1,0,0,1,1,1,no,Studerende,,0,,1,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,31,4,green,square,sounds\G.wav,1555329578625,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,32,4,yellow,triangle,sounds\G.wav,1555329582205,0,0,,0,1,0,1,0,1,no,Studerende,,1,,1,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,33,4,white,square,sounds\G.wav,1555329585765,1,0,,0,1,0,1,0,1,no,Studerende,,0,,1,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,34,4,white,star,sounds\D.wav,1555329589345,0,1,,0,0,0,1,0,1,no,Studerende,,1,,0,1,0,1
okse,female,23,training_train,pretest,fcs1,3,1,35,4,dimgray,star,sounds\D.wav,1555329592925,1,0,,0,1,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,36,4,blue,triangle,sounds\D.wav,1555329596505,0,0,,0,1,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,37,4,dimgray,square,sounds\B.wav,1555329600085,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,38,4,darkorange,square,sounds\P.wav,1555329603665,1,0,,1,0,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,39,4,white,circle,sounds\T.wav,1555329607245,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,40,4,blue,star,sounds\G.wav,1555329610825,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,41,4,white,star,sounds\G.wav,1555329614405,1,0,,0,1,0,1,1,1,no,Studerende,,1,,0,1,1,0
