id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,color_response,position_tested,timestamp,figure_target,sound_target,figure_response,sound_score,occupation,color_tested,color_score,simulate,position_target,color_target,position_score,sound_tested,figure_score,figure_tested,sound_response
Igle,male,27,training_train,pretest,pc2,2,2,50,6,dimgray,circle,,1,0,1,1555587251992,,,,,I arbejde,1,1,no,0,0,0,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,51,4,white,circle,,0,0,1,1555587254573,,,,,I arbejde,1,1,no,1,0,0,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,52,5,red,circle,,0,0,1,1555587257146,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,53,2,darkorange,circle,,0,0,1,1555587259719,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,54,8,darkorange,circle,,0,0,1,1555587262294,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,55,2,white,circle,,1,0,1,1555587264877,,,,,I arbejde,1,1,no,1,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,56,3,green,circle,,0,0,1,1555587267455,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,57,6,green,circle,,0,0,1,1555587270032,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,58,2,blue,circle,,0,0,1,1555587272603,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,59,2,green,circle,,1,1,1,1555587275213,,,,,I arbejde,1,1,no,0,1,0,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,60,3,red,circle,,0,0,1,1555587277785,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,61,0,green,circle,,0,0,1,1555587280359,,,,,I arbejde,1,0,no,0,1,1,0,,0,
Igle,male,27,training_train,pretest,pc2,2,2,62,4,white,circle,,0,0,1,1555587282934,,,,,I arbejde,1,1,no,0,0,1,0,,0,
Igle,male,27,training_train,pretest,fc2,2,2,1,4,white,circle,,,0,0,1555587293127,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,2,4,red,circle,,,0,0,1555587295699,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,3,4,darkorange,circle,,,0,0,1555587298285,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,4,4,red,triangle,,,1,0,1555587300874,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,5,4,white,circle,,,0,0,1555587303455,1,,0,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,6,4,red,star,,,1,0,1555587306038,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,7,4,white,circle,,,1,0,1555587308633,1,,0,,I arbejde,1,1,no,,1,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,8,4,yellow,star,,,1,0,1555587311245,1,,1,,I arbejde,1,0,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,9,4,darkorange,square,,,0,0,1555587313817,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,10,4,blue,triangle,,,0,0,1555587316389,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,11,4,yellow,square,,,0,0,1555587318963,1,,0,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,12,4,dimgray,circle,,,0,0,1555587321538,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,13,4,blue,triangle,,,0,0,1555587324109,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,14,4,dimgray,triangle,,,0,0,1555587326684,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,15,4,green,square,,,0,0,1555587329259,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,16,4,white,circle,,,0,0,1555587331830,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,17,4,green,circle,,,0,0,1555587334405,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,18,4,darkorange,square,,,0,0,1555587336977,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,19,4,green,star,,,1,0,1555587339560,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,20,4,darkorange,star,,,0,0,1555587342143,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,21,4,darkorange,square,,,1,0,1555587344738,0,,0,,I arbejde,1,0,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,22,4,red,square,,,0,0,1555587347307,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,23,4,yellow,triangle,,,0,0,1555587349879,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,24,4,red,star,,,1,0,1555587352468,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,25,4,white,circle,,,0,0,1555587355042,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,26,4,white,square,,,0,0,1555587357617,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,27,4,dimgray,star,,,0,0,1555587360192,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,28,4,green,star,,,0,0,1555587362766,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,29,4,blue,star,,,1,0,1555587365358,1,,1,,I arbejde,1,0,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,30,4,blue,circle,,,1,0,1555587367936,0,,0,,I arbejde,1,0,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,31,4,darkorange,star,,,0,0,1555587370501,1,,0,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,32,4,white,star,,,0,0,1555587373076,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,33,4,dimgray,star,,,0,0,1555587375659,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,34,4,dimgray,star,,,0,0,1555587378260,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,35,4,dimgray,circle,,,1,0,1555587380838,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,36,4,white,star,,,0,0,1555587383412,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,37,4,red,star,,,0,0,1555587385995,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,38,4,red,triangle,,,1,0,1555587388588,0,,0,,I arbejde,1,0,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,39,4,yellow,star,,,0,0,1555587391171,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,40,4,dimgray,square,,,0,0,1555587393748,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,41,4,darkorange,square,,,0,0,1555587396322,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,42,4,red,circle,,,0,0,1555587398897,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,43,4,darkorange,triangle,,,0,0,1555587401469,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,44,4,red,square,,,1,0,1555587404055,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,45,4,yellow,square,,,0,0,1555587406653,0,,1,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,46,4,yellow,triangle,,,0,0,1555587409222,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,47,4,white,triangle,,,0,0,1555587411820,0,,1,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,48,4,white,triangle,,,0,0,1555587414397,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,49,4,yellow,triangle,,,0,0,1555587416995,1,,1,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,50,4,darkorange,square,,,0,0,1555587419566,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,51,4,blue,circle,,,0,0,1555587422141,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,52,4,green,circle,,,0,0,1555587424712,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,53,4,red,star,,,0,0,1555587427288,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,54,4,green,triangle,,,0,0,1555587429862,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,55,4,red,circle,,,1,0,1555587432454,0,,0,,I arbejde,1,1,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,56,4,white,triangle,,,0,0,1555587435026,1,,0,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,57,4,yellow,star,,,0,0,1555587437600,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,58,4,blue,circle,,,0,0,1555587440175,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,59,4,yellow,square,,,1,0,1555587442773,0,,1,,I arbejde,1,1,no,,1,,0,0,1,
Igle,male,27,training_train,pretest,fc2,2,2,60,4,blue,star,,,0,0,1555587446061,0,,0,,I arbejde,1,0,no,,1,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,61,4,red,circle,,,0,0,1555587448635,0,,0,,I arbejde,1,1,no,,0,,0,1,1,
Igle,male,27,training_train,pretest,fc2,2,2,62,4,white,star,,,0,0,1555587451209,1,,0,,I arbejde,1,1,no,,0,,0,0,1,
Igle,male,27,training_train,pretest,pcs1,3,1,1,8,white,circle,sounds/P.wav,0,0,1,1555587534565,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,2,7,red,circle,sounds/P.wav,0,0,1,1555587538158,,1,,0,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,3,6,darkorange,circle,sounds/G.wav,0,0,1,1555587541766,,0,,0,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,4,4,blue,circle,sounds/G.wav,0,0,1,1555587545371,,1,,1,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,5,6,white,circle,sounds/T.wav,0,0,1,1555587548970,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,6,3,darkorange,circle,sounds/V.wav,0,0,1,1555587552560,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,7,3,darkorange,circle,sounds/V.wav,1,1,1,1555587556099,,1,,1,I arbejde,1,1,no,1,1,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,8,3,darkorange,circle,sounds/P.wav,1,1,1,1555587559710,,0,,1,I arbejde,1,1,no,1,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,9,2,white,circle,sounds/P.wav,0,0,1,1555587563329,,1,,1,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,10,5,yellow,circle,sounds/D.wav,0,0,1,1555587566914,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,11,3,white,circle,sounds/E.wav,0,0,1,1555587570507,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,12,0,red,circle,sounds/B.wav,0,0,1,1555587574104,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,13,3,red,circle,sounds/T.wav,1,1,1,1555587577738,,0,,1,I arbejde,1,1,no,0,1,0,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,14,1,yellow,circle,sounds/V.wav,0,0,1,1555587581317,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,15,4,red,circle,sounds/B.wav,0,0,1,1555587584901,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,16,4,blue,circle,sounds/B.wav,1,0,1,1555587588518,,1,,0,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,17,1,dimgray,circle,sounds/P.wav,0,0,1,1555587592102,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,18,2,blue,circle,sounds/D.wav,0,0,1,1555587595693,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,19,8,blue,circle,sounds/E.wav,0,1,1,1555587599314,,0,,1,I arbejde,1,1,no,0,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,20,4,red,circle,sounds/T.wav,0,0,1,1555587602897,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,21,1,red,circle,sounds/T.wav,0,1,1,1555587606511,,1,,1,I arbejde,1,1,no,0,1,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,22,3,blue,circle,sounds/V.wav,0,0,1,1555587610101,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,23,5,white,circle,sounds/V.wav,0,0,1,1555587613703,,1,,1,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,24,2,red,circle,sounds/G.wav,0,0,1,1555587617288,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,25,2,yellow,circle,sounds/G.wav,1,0,1,1555587620908,,1,,1,I arbejde,1,1,no,1,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,26,1,dimgray,circle,sounds/C.wav,0,0,1,1555587624489,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,27,1,dimgray,circle,sounds/T.wav,1,1,1,1555587628115,,0,,1,I arbejde,1,1,no,1,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,28,1,blue,circle,sounds/V.wav,1,0,1,1555587631734,,0,,1,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,29,4,blue,circle,sounds/V.wav,0,1,1,1555587635354,,1,,1,I arbejde,1,1,no,0,1,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,30,0,white,circle,sounds/C.wav,0,0,1,1555587638944,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,31,0,red,circle,sounds/C.wav,1,0,1,1555587642564,,1,,1,I arbejde,1,1,no,1,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,32,8,green,circle,sounds/P.wav,0,0,1,1555587646148,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,33,1,red,circle,sounds/C.wav,0,0,1,1555587649742,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,34,1,dimgray,circle,sounds/E.wav,1,0,1,1555587653356,,0,,1,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,35,5,blue,circle,sounds/P.wav,0,0,1,1555587656946,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,36,5,green,circle,sounds/P.wav,1,0,1,1555587660554,,1,,1,I arbejde,1,1,no,1,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,37,2,white,circle,sounds/B.wav,0,0,1,1555587664147,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,38,2,green,circle,sounds/T.wav,1,0,1,1555587667747,,0,,1,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,39,2,green,circle,sounds/B.wav,1,1,1,1555587671366,,0,,1,I arbejde,1,1,no,1,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,40,1,white,circle,sounds/T.wav,0,0,1,1555587674959,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,41,1,white,circle,sounds/B.wav,1,1,1,1555587678576,,0,,1,I arbejde,1,1,no,1,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,42,0,darkorange,circle,sounds/D.wav,0,0,1,1555587682164,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,43,7,white,circle,sounds/T.wav,0,0,1,1555587685754,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,44,1,green,circle,sounds/T.wav,0,0,1,1555587689365,,1,,1,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,45,2,blue,circle,sounds/V.wav,0,0,1,1555587692958,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,46,3,blue,circle,sounds/G.wav,0,1,1,1555587696563,,0,,1,I arbejde,1,1,no,0,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,47,0,darkorange,circle,sounds/G.wav,0,0,1,1555587700186,,1,,1,I arbejde,1,1,no,0,0,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,48,3,white,circle,sounds/D.wav,0,0,1,1555587703771,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,49,8,white,circle,sounds/D.wav,0,1,1,1555587707399,,1,,1,I arbejde,1,1,no,0,1,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,50,0,white,circle,sounds/T.wav,0,1,1,1555587711001,,0,,1,I arbejde,1,1,no,0,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,51,4,red,circle,sounds/B.wav,0,0,1,1555587714599,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,52,2,yellow,circle,sounds/C.wav,0,0,1,1555587718193,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,53,8,yellow,circle,sounds/V.wav,0,1,1,1555587721795,,0,,1,I arbejde,1,1,no,0,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,54,8,red,circle,sounds/T.wav,1,0,1,1555587725392,,0,,1,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,55,8,green,circle,sounds/P.wav,1,0,1,1555587728997,,0,,1,I arbejde,1,1,no,1,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,56,2,white,circle,sounds/G.wav,0,0,1,1555587732582,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,57,4,white,circle,sounds/B.wav,0,1,1,1555587736184,,0,,1,I arbejde,1,1,no,0,1,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,58,2,green,circle,sounds/C.wav,0,0,1,1555587739765,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,59,2,green,circle,sounds/C.wav,1,1,1,1555587743327,,1,,1,I arbejde,1,1,no,1,1,1,1,,0,1
Igle,male,27,training_train,pretest,pcs1,3,1,60,3,darkorange,circle,sounds/E.wav,0,0,1,1555587746920,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,pcs1,3,1,61,2,red,circle,sounds/P.wav,0,0,1,1555587750514,,0,,1,I arbejde,1,1,no,0,0,1,1,,0,0
Igle,male,27,training_train,pretest,fcs1,3,1,1,4,darkorange,star,sounds/P.wav,,0,0,1555587769749,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,2,4,dimgray,star,sounds/G.wav,,1,0,1555587773371,1,0,1,1,I arbejde,1,0,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,3,4,red,triangle,sounds/P.wav,,0,0,1555587776979,0,0,0,0,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,4,4,white,star,sounds/G.wav,,0,0,1555587780564,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,5,4,blue,circle,sounds/V.wav,,0,0,1555587784154,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,6,4,blue,triangle,sounds/G.wav,,1,0,1555587787756,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,7,4,green,star,sounds/P.wav,,0,0,1555587791350,0,0,1,1,I arbejde,1,1,no,,0,,1,0,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,8,4,green,circle,sounds/V.wav,,1,0,1555587794952,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,9,4,white,circle,sounds/B.wav,,1,0,1555587798580,1,0,1,1,I arbejde,1,0,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,10,4,blue,triangle,sounds/B.wav,,0,0,1555587802182,0,1,0,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,11,4,yellow,triangle,sounds/T.wav,,0,0,1555587805804,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,12,4,green,circle,sounds/G.wav,,0,0,1555587809389,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,13,4,green,square,sounds/B.wav,,1,0,1555587813005,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,14,4,dimgray,triangle,sounds/B.wav,,0,0,1555587816602,0,1,0,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,15,4,red,star,sounds/G.wav,,0,0,1555587820187,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,16,4,white,triangle,sounds/G.wav,,0,0,1555587823803,0,1,0,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,17,4,red,circle,sounds/G.wav,,0,0,1555587827403,0,1,0,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,18,4,red,triangle,sounds/E.wav,,1,0,1555587831006,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,19,4,green,circle,sounds/T.wav,,0,0,1555587834592,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,20,4,yellow,circle,sounds/C.wav,,0,0,1555587838197,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,21,4,yellow,star,sounds/B.wav,,1,0,1555587841811,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,22,4,green,star,sounds/D.wav,,0,0,1555587845413,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,23,4,blue,triangle,sounds/B.wav,,0,0,1555587849007,0,0,0,0,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,24,4,yellow,triangle,sounds/B.wav,,0,0,1555587852638,1,1,1,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,25,4,yellow,square,sounds/V.wav,,1,0,1555587856257,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,26,4,blue,square,sounds/V.wav,,0,0,1555587859856,1,1,0,1,I arbejde,1,1,no,,0,,1,0,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,27,4,blue,circle,sounds/V.wav,,1,0,1555587863470,0,1,0,1,I arbejde,1,1,no,,1,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,28,4,white,star,sounds/P.wav,,0,0,1555587867063,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,29,4,white,star,sounds/P.wav,,1,0,1555587870698,1,1,1,1,I arbejde,1,1,no,,1,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,30,4,darkorange,square,sounds/P.wav,,0,0,1555587874291,0,1,0,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,31,4,yellow,square,sounds/T.wav,,0,0,1555587877899,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,32,4,green,circle,sounds/V.wav,,0,0,1555587881484,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,33,4,blue,circle,sounds/V.wav,,0,0,1555587885109,1,1,1,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,34,4,darkorange,square,sounds/D.wav,,0,0,1555587888702,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
