id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_score,sound_tested,position_tested,sound_target,color_response,timestamp,position_response,color_tested,position_target,figure_tested,occupation,figure_target,figure_score,figure_response,sound_response,position_score,color_target,simulate,sound_score
mariehone,male,23,training_train,pretest,fc2,2,2,19,4,white,circle,,1,0,0,,0,1555335236281,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,20,4,red,square,,1,0,0,,0,1555335238848,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,21,4,white,triangle,,1,0,0,,1,1555335241436,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,22,4,darkorange,square,,1,0,0,,0,1555335244016,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,23,4,yellow,star,,1,0,0,,0,1555335246585,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,24,4,blue,circle,,1,0,0,,0,1555335249151,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,25,4,green,circle,,1,0,0,,0,1555335251721,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,26,4,darkorange,star,,1,0,0,,0,1555335254306,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,27,4,yellow,square,,1,0,0,,0,1555335256871,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,28,4,dimgray,circle,,1,0,0,,0,1555335259442,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,29,4,dimgray,square,,1,0,0,,0,1555335262009,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,30,4,dimgray,star,,1,0,0,,1,1555335264601,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,31,4,dimgray,triangle,,1,0,0,,1,1555335267199,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,32,4,yellow,square,,1,0,0,,0,1555335269779,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,33,4,dimgray,circle,,1,0,0,,1,1555335272368,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,34,4,dimgray,star,,1,0,0,,0,1555335274949,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,35,4,blue,triangle,,1,0,0,,0,1555335277517,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,36,4,dimgray,star,,1,0,0,,1,1555335280101,,1,,1,Studerende,1,1,1,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,37,4,blue,star,,0,0,0,,0,1555335282669,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,38,4,darkorange,triangle,,1,0,0,,0,1555335285238,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,39,4,darkorange,triangle,,1,0,0,,0,1555335287804,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,40,4,blue,square,,1,0,0,,0,1555335290373,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,41,4,green,star,,1,0,0,,0,1555335292942,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,42,4,darkorange,square,,1,0,0,,0,1555335295508,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,43,4,white,circle,,1,0,0,,0,1555335298075,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,44,4,green,square,,1,0,0,,0,1555335300644,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,45,4,dimgray,square,,1,0,0,,0,1555335303211,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,46,4,green,triangle,,1,0,0,,1,1555335305803,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,47,4,dimgray,square,,0,0,0,,0,1555335308383,,1,,1,Studerende,1,0,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,48,4,darkorange,star,,1,0,0,,0,1555335310949,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,49,4,green,triangle,,1,0,0,,0,1555335313517,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,50,4,darkorange,star,,1,0,0,,1,1555335316110,,1,,1,Studerende,1,1,1,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,51,4,white,star,,1,0,0,,0,1555335318688,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,52,4,white,circle,,1,0,0,,0,1555335321254,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,53,4,white,square,,1,0,0,,1,1555335323834,,1,,1,Studerende,0,1,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,54,4,yellow,square,,1,0,0,,0,1555335326409,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,55,4,blue,circle,,1,0,0,,0,1555335328977,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,56,4,dimgray,circle,,1,0,0,,0,1555335331545,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,57,4,darkorange,star,,1,0,0,,0,1555335334112,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,58,4,dimgray,circle,,0,0,0,,0,1555335336681,,1,,1,Studerende,1,0,0,,,1,no,
mariehone,male,23,training_train,pretest,fc2,2,2,59,4,white,star,,1,0,0,,0,1555335339247,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,60,4,red,square,,1,0,0,,0,1555335341815,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,61,4,dimgray,square,,1,0,0,,0,1555335344384,,1,,1,Studerende,0,1,0,,,0,no,
mariehone,male,23,training_train,pretest,fc2,2,2,62,4,darkorange,square,,1,0,0,,0,1555335346950,,1,,1,Studerende,1,0,0,,,0,no,
mariehone,male,23,training_train,pretest,pcs1,3,1,1,3,green,circle,sounds/G.wav,1,1,1,0,0,1555335357935,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,2,5,dimgray,circle,sounds/B.wav,1,1,1,0,0,1555335361523,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,3,1,dimgray,circle,sounds/B.wav,1,1,1,1,1,1555335365145,0,1,0,0,Studerende,,,,1,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,4,1,blue,circle,sounds/V.wav,1,1,1,0,0,1555335368742,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,5,5,blue,circle,sounds/B.wav,0,1,1,0,0,1555335372329,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,6,5,blue,circle,sounds/B.wav,1,1,1,1,1,1555335375861,1,1,1,0,Studerende,,,,1,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,7,0,yellow,circle,sounds/P.wav,1,1,1,0,0,1555335379446,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,8,0,yellow,circle,sounds/V.wav,0,1,1,0,0,1555335383048,1,1,1,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,9,0,darkorange,circle,sounds/V.wav,1,1,1,1,0,1555335386671,1,1,1,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,10,3,white,circle,sounds/P.wav,1,1,1,0,0,1555335390253,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,11,5,green,circle,sounds/B.wav,1,1,1,0,0,1555335393840,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,12,7,darkorange,circle,sounds/P.wav,1,1,1,0,0,1555335397425,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,13,1,yellow,circle,sounds/T.wav,1,1,1,0,0,1555335401010,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,14,1,white,circle,sounds/C.wav,1,1,1,0,0,1555335404617,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,15,8,yellow,circle,sounds/C.wav,1,1,1,1,0,1555335408222,0,1,0,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,16,7,white,circle,sounds/P.wav,1,1,1,0,0,1555335411816,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,17,6,white,circle,sounds/C.wav,1,1,1,0,1,1555335415424,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,18,3,white,circle,sounds/P.wav,1,1,1,0,1,1555335419035,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,19,2,red,circle,sounds/B.wav,1,1,1,0,0,1555335422616,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,20,1,darkorange,circle,sounds/P.wav,1,1,1,0,0,1555335426207,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,21,0,yellow,circle,sounds/B.wav,1,1,1,0,0,1555335429792,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,22,3,white,circle,sounds/B.wav,1,1,1,1,0,1555335433384,0,1,0,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,23,7,red,circle,sounds/D.wav,1,1,1,0,0,1555335436978,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,24,0,dimgray,circle,sounds/D.wav,1,1,1,1,0,1555335440563,0,1,0,0,Studerende,,,,0,1,0,no,0
mariehone,male,23,training_train,pretest,pcs1,3,1,25,2,dimgray,circle,sounds/P.wav,1,1,1,0,1,1555335444156,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,26,2,dimgray,circle,sounds/P.wav,1,1,1,1,1,1555335447788,0,1,1,0,Studerende,,,,1,0,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,27,5,white,circle,sounds/D.wav,1,1,1,0,0,1555335451384,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,28,7,darkorange,circle,sounds/E.wav,1,1,1,0,0,1555335454971,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,29,7,blue,circle,sounds/T.wav,1,1,1,0,0,1555335458576,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,30,7,white,circle,sounds/V.wav,1,1,1,0,0,1555335462168,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,31,2,green,circle,sounds/P.wav,1,1,1,0,0,1555335465763,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,32,2,red,circle,sounds/P.wav,1,1,1,1,0,1555335469380,1,1,1,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,33,8,red,circle,sounds/D.wav,0,1,1,0,0,1555335472966,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,34,8,darkorange,circle,sounds/D.wav,1,1,1,1,0,1555335476584,1,1,1,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,35,5,darkorange,circle,sounds/P.wav,0,1,1,0,0,1555335480169,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,36,8,white,circle,sounds/T.wav,1,1,1,0,0,1555335483757,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,37,7,darkorange,circle,sounds/T.wav,1,1,1,1,0,1555335487354,0,1,0,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,38,1,white,circle,sounds/P.wav,1,1,1,0,0,1555335490947,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,39,7,blue,circle,sounds/V.wav,1,1,1,0,0,1555335494530,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,40,4,blue,circle,sounds/V.wav,1,1,1,1,1,1555335498143,0,1,0,0,Studerende,,,,1,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,41,8,blue,circle,sounds/B.wav,1,1,1,0,1,1555335501746,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,42,8,dimgray,circle,sounds/G.wav,1,1,1,0,0,1555335505354,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,43,0,dimgray,circle,sounds/G.wav,0,1,1,1,0,1555335508950,0,1,0,0,Studerende,,,,1,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,44,6,darkorange,circle,sounds/P.wav,1,1,1,0,0,1555335512538,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,45,1,blue,circle,sounds/P.wav,1,1,1,1,0,1555335516147,0,1,0,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,46,6,red,circle,sounds/V.wav,1,1,1,0,0,1555335519727,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,47,8,dimgray,circle,sounds/D.wav,1,1,1,0,0,1555335523309,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,48,7,blue,circle,sounds/P.wav,1,1,1,0,0,1555335526897,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,49,7,red,circle,sounds/P.wav,1,1,1,1,0,1555335530519,1,1,1,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,50,5,yellow,circle,sounds/B.wav,1,1,1,0,0,1555335534101,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,51,1,blue,circle,sounds/C.wav,1,1,1,0,0,1555335537689,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,52,8,blue,circle,sounds/T.wav,1,1,1,0,1,1555335541297,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,53,6,dimgray,circle,sounds/E.wav,1,1,1,0,0,1555335544890,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,54,6,darkorange,circle,sounds/E.wav,1,1,1,1,0,1555335548512,1,1,1,0,Studerende,,,,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,55,5,blue,circle,sounds/G.wav,1,1,1,0,0,1555335552091,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,56,5,red,circle,sounds/T.wav,1,1,1,0,0,1555335555679,0,1,1,0,Studerende,,,,0,0,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,57,5,dimgray,circle,sounds/P.wav,1,1,1,0,0,1555335559281,1,1,1,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,58,6,blue,circle,sounds/B.wav,1,1,1,0,0,1555335562866,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,59,0,white,circle,sounds/D.wav,1,1,1,0,0,1555335566453,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,60,1,yellow,circle,sounds/B.wav,1,1,1,0,0,1555335570032,0,1,0,0,Studerende,,,,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcs1,3,1,61,8,yellow,circle,sounds/E.wav,1,1,1,0,1,1555335573646,0,1,0,0,Studerende,,,,0,1,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,1,4,blue,triangle,sounds/V.wav,1,1,0,0,0,1555335591381,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,2,4,yellow,triangle,sounds/V.wav,1,1,0,1,0,1555335595007,,1,,1,Studerende,1,1,1,0,,0,no,0
mariehone,male,23,training_train,pretest,fcs1,3,1,3,4,darkorange,triangle,sounds/V.wav,1,1,0,1,0,1555335598554,,1,,1,Studerende,1,1,1,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,4,4,green,circle,sounds/B.wav,1,1,0,0,0,1555335602153,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,5,4,green,triangle,sounds/C.wav,0,1,0,0,0,1555335605737,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,6,4,yellow,triangle,sounds/V.wav,1,1,0,0,0,1555335609348,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,7,4,white,triangle,sounds/E.wav,1,1,0,0,0,1555335612982,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,8,4,white,square,sounds/P.wav,1,1,0,0,1,1555335616593,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,9,4,blue,star,sounds/P.wav,1,1,0,1,0,1555335620204,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,10,4,white,circle,sounds/B.wav,1,1,0,0,0,1555335623797,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,11,4,dimgray,triangle,sounds/B.wav,1,1,0,1,0,1555335627425,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,12,4,darkorange,triangle,sounds/D.wav,1,1,0,0,0,1555335631036,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,13,4,blue,star,sounds/C.wav,1,1,0,0,0,1555335634636,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,14,4,blue,triangle,sounds/D.wav,0,1,0,0,0,1555335638238,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,15,4,darkorange,triangle,sounds/V.wav,1,1,0,0,0,1555335641848,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,16,4,darkorange,square,sounds/B.wav,1,1,0,0,1,1555335645465,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,17,4,green,square,sounds/G.wav,1,1,0,0,0,1555335649061,,1,,1,Studerende,1,0,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,18,4,darkorange,circle,sounds/T.wav,1,1,0,0,0,1555335652646,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,19,4,dimgray,circle,sounds/C.wav,1,1,0,0,0,1555335656254,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,20,4,dimgray,triangle,sounds/T.wav,1,1,0,0,1,1555335659885,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,21,4,dimgray,star,sounds/B.wav,1,1,0,0,1,1555335663493,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,22,4,yellow,circle,sounds/T.wav,1,1,0,0,0,1555335667086,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,23,4,dimgray,square,sounds/T.wav,1,1,0,1,0,1555335670686,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,24,4,yellow,triangle,sounds/P.wav,1,1,0,0,0,1555335674273,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,25,4,yellow,circle,sounds/P.wav,1,1,0,1,1,1555335677817,,1,,1,Studerende,0,1,0,1,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,26,4,white,square,sounds/G.wav,1,1,0,0,0,1555335681411,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,27,4,blue,triangle,sounds/V.wav,1,1,0,0,0,1555335684995,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,28,4,yellow,triangle,sounds/P.wav,1,1,0,0,0,1555335688580,,1,,1,Studerende,1,0,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,29,4,dimgray,star,sounds/C.wav,1,1,0,0,0,1555335692182,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,30,4,red,star,sounds/D.wav,1,1,0,0,0,1555335695784,,1,,1,Studerende,1,0,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,31,4,green,square,sounds/G.wav,1,1,0,0,0,1555335699366,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,32,4,green,star,sounds/E.wav,1,1,0,0,1,1555335702977,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,33,4,red,circle,sounds/P.wav,1,1,0,0,0,1555335706573,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,34,4,red,square,sounds/P.wav,1,1,0,1,1,1555335710190,,1,,1,Studerende,0,1,0,1,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,35,4,darkorange,circle,sounds/C.wav,1,1,0,0,0,1555335713809,,1,,1,Studerende,0,0,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,36,4,red,square,sounds/B.wav,1,1,0,0,0,1555335717390,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,37,4,red,circle,sounds/P.wav,1,1,0,0,1,1555335720926,,1,,1,Studerende,0,0,1,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,38,4,red,circle,sounds/P.wav,1,1,0,1,1,1555335724557,,1,,1,Studerende,1,1,1,0,,1,no,0
mariehone,male,23,training_train,pretest,fcs1,3,1,39,4,green,square,sounds/V.wav,1,1,0,0,0,1555335728166,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,40,4,dimgray,triangle,sounds/G.wav,1,1,0,0,0,1555335731756,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,41,4,yellow,square,sounds/C.wav,1,1,0,0,0,1555335735370,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,42,4,darkorange,star,sounds/V.wav,1,1,0,0,0,1555335738972,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,43,4,dimgray,circle,sounds/G.wav,1,1,0,0,0,1555335742559,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,44,4,dimgray,triangle,sounds/G.wav,1,1,0,1,1,1555335746188,,1,,1,Studerende,0,1,0,1,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,45,4,yellow,square,sounds/G.wav,1,1,0,1,0,1555335749790,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,46,4,blue,star,sounds/C.wav,1,1,0,0,0,1555335753380,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,47,4,darkorange,square,sounds/G.wav,1,1,0,0,0,1555335756965,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,48,4,white,triangle,sounds/G.wav,1,1,0,1,0,1555335760581,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,49,4,darkorange,circle,sounds/G.wav,1,1,0,1,0,1555335764181,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,50,4,white,circle,sounds/C.wav,1,1,0,0,0,1555335767809,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,51,4,darkorange,triangle,sounds/C.wav,1,1,0,1,0,1555335771417,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,52,4,darkorange,star,sounds/T.wav,1,1,0,0,1,1555335775028,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,53,4,dimgray,star,sounds/C.wav,1,1,0,0,0,1555335778641,,1,,1,Studerende,1,0,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,54,4,green,circle,sounds/D.wav,1,1,0,0,0,1555335782226,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,55,4,red,triangle,sounds/D.wav,1,1,0,1,0,1555335785822,,1,,1,Studerende,0,1,0,1,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,56,4,red,circle,sounds/T.wav,1,1,0,0,1,1555335789438,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,57,4,red,star,sounds/G.wav,1,1,0,0,1,1555335793055,,1,,1,Studerende,0,1,0,0,,1,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,58,4,darkorange,star,sounds/P.wav,1,1,0,0,0,1555335796675,,1,,1,Studerende,1,1,1,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,59,4,red,circle,sounds/T.wav,1,1,0,0,0,1555335800286,,1,,1,Studerende,0,1,0,0,,0,no,1
