id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_score,position_score,sound_tested,figure_tested,sound_target,position_response,figure_response,sound_response,sound_score,color_tested,figure_score,simulate,figure_target,position_tested,occupation,position_target,color_response,color_target,timestamp
abe,female,22,training_transfer,practice,f2,1,2,7,4,white,circle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060462763
abe,female,22,training_transfer,practice,f2,1,2,8,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060465349
abe,female,22,training_transfer,practice,f2,1,2,9,4,white,circle,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060467941
abe,female,22,training_transfer,practice,f2,1,2,10,4,white,square,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060470516
abe,female,22,training_transfer,practice,f2,1,2,11,4,white,circle,,,,0,1,,,0,,,0,0,no,1,0,Studerende,,,,1555060473099
abe,female,22,training_transfer,practice,f2,1,2,12,4,white,circle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060475683
abe,female,22,training_transfer,practice,f2,1,2,13,4,white,square,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060478249
abe,female,22,training_transfer,practice,f2,1,2,14,4,white,circle,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060480846
abe,female,22,training_transfer,practice,f2,1,2,15,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060483415
abe,female,22,training_transfer,practice,f2,1,2,16,4,white,triangle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060486002
abe,female,22,training_transfer,practice,f2,1,2,17,4,white,circle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060488582
abe,female,22,training_transfer,practice,f2,1,2,18,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060491151
abe,female,22,training_transfer,practice,f2,1,2,19,4,white,triangle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060493734
abe,female,22,training_transfer,practice,f2,1,2,20,4,white,square,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060496317
abe,female,22,training_transfer,practice,f2,1,2,21,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060498901
abe,female,22,training_transfer,practice,f2,1,2,22,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060501484
abe,female,22,training_transfer,practice,f2,1,2,23,4,white,star,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060504082
abe,female,22,training_transfer,practice,f2,1,2,24,4,white,circle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060506654
abe,female,22,training_transfer,practice,f2,1,2,25,4,white,square,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060509237
abe,female,22,training_transfer,practice,f2,1,2,26,4,white,triangle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060511820
abe,female,22,training_transfer,practice,f2,1,2,27,4,white,square,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060514410
abe,female,22,training_transfer,practice,f2,1,2,28,4,white,triangle,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060516996
abe,female,22,training_transfer,practice,f2,1,2,29,4,white,star,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060519570
abe,female,22,training_transfer,practice,f2,1,2,30,4,white,square,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060522154
abe,female,22,training_transfer,practice,f2,1,2,31,4,white,circle,,,,0,1,,,0,,,0,1,no,0,0,Studerende,,,,1555060524737
abe,female,22,training_transfer,practice,f2,1,2,32,4,white,square,,,,0,1,,,1,,,0,1,no,1,0,Studerende,,,,1555060527332
abe,female,22,training_transfer,practice,sc2,2,2,1,4,darkorange,circle,sounds/T.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060556659
abe,female,22,training_transfer,practice,sc2,2,2,2,4,white,circle,sounds/P.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060559242
abe,female,22,training_transfer,practice,sc2,2,2,3,4,yellow,circle,sounds/T.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060561826
abe,female,22,training_transfer,practice,sc2,2,2,4,4,blue,circle,sounds/P.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060564391
abe,female,22,training_transfer,practice,sc2,2,2,5,4,white,circle,sounds/C.wav,1,,1,0,0,,,1,0,1,,no,,0,Studerende,,0,0,1555060566989
abe,female,22,training_transfer,practice,sc2,2,2,6,4,darkorange,circle,sounds/B.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060569560
abe,female,22,training_transfer,practice,sc2,2,2,7,4,white,circle,sounds/P.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,1,1555060572127
abe,female,22,training_transfer,practice,sc2,2,2,8,4,darkorange,circle,sounds/B.wav,0,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,1,1555060574710
abe,female,22,training_transfer,practice,sc2,2,2,9,4,dimgray,circle,sounds/V.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060577294
abe,female,22,training_transfer,practice,sc2,2,2,10,4,darkorange,circle,sounds/C.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,1,1555060579877
abe,female,22,training_transfer,practice,sc2,2,2,11,4,blue,circle,sounds/P.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060582460
abe,female,22,training_transfer,practice,sc2,2,2,12,4,red,circle,sounds/D.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060585029
abe,female,22,training_transfer,practice,sc2,2,2,13,4,blue,circle,sounds/T.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,1,1,1555060587629
abe,female,22,training_transfer,practice,sc2,2,2,14,4,yellow,circle,sounds/P.wav,1,,1,0,0,,,1,0,1,,no,,0,Studerende,,0,0,1555060590210
abe,female,22,training_transfer,practice,sc2,2,2,15,4,red,circle,sounds/P.wav,1,,1,0,0,,,1,0,1,,no,,0,Studerende,,0,0,1555060592820
abe,female,22,training_transfer,practice,sc2,2,2,16,4,green,circle,sounds/P.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060595394
abe,female,22,training_transfer,practice,sc2,2,2,17,4,red,circle,sounds/B.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,1,1555060597963
abe,female,22,training_transfer,practice,sc2,2,2,18,4,dimgray,circle,sounds/P.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060600547
abe,female,22,training_transfer,practice,sc2,2,2,19,4,red,circle,sounds/D.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,1,1,1555060603150
abe,female,22,training_transfer,practice,sc2,2,2,20,4,white,circle,sounds/V.wav,1,,1,0,0,,,1,0,1,,no,,0,Studerende,,0,0,1555060605748
abe,female,22,training_transfer,practice,sc2,2,2,21,4,dimgray,circle,sounds/D.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060608331
abe,female,22,training_transfer,practice,sc2,2,2,22,4,white,circle,sounds/T.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,1,1555060610915
abe,female,22,training_transfer,practice,sc2,2,2,23,4,yellow,circle,sounds/D.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060613498
abe,female,22,training_transfer,practice,sc2,2,2,24,4,blue,circle,sounds/T.wav,1,,1,0,1,,,0,0,1,,no,,0,Studerende,,0,0,1555060616064
abe,female,22,training_transfer,practice,sc2,2,2,25,4,white,circle,sounds/B.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060618650
abe,female,22,training_transfer,practice,sc2,2,2,26,4,blue,circle,sounds/C.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,1,1555060621234
abe,female,22,training_transfer,practice,sc2,2,2,27,4,darkorange,circle,sounds/E.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060623817
abe,female,22,training_transfer,practice,sc2,2,2,28,4,green,circle,sounds/V.wav,1,,1,0,0,,,1,0,1,,no,,0,Studerende,,0,0,1555060626418
abe,female,22,training_transfer,practice,sc2,2,2,29,4,blue,circle,sounds/V.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060628998
abe,female,22,training_transfer,practice,sc2,2,2,30,4,blue,circle,sounds/T.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060631581
abe,female,22,training_transfer,practice,sc2,2,2,31,4,green,circle,sounds/G.wav,1,,1,0,0,,,0,1,1,,no,,0,Studerende,,0,0,1555060634150
abe,female,22,training_transfer,practice,sc2,2,2,32,4,green,circle,sounds/V.wav,0,,1,0,0,,,0,1,1,,no,,0,Studerende,,1,0,1555060636742
abe,female,22,training_transfer,practice,pcfs1,4,1,1,0,dimgray,square,sounds/D.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060685955
abe,female,22,training_transfer,practice,pcfs1,4,1,2,4,blue,triangle,sounds/G.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060689557
abe,female,22,training_transfer,practice,pcfs1,4,1,3,5,red,circle,sounds/T.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060693157
abe,female,22,training_transfer,practice,pcfs1,4,1,4,1,red,circle,sounds/B.wav,1,1,1,1,0,0,1,0,1,1,1,no,1,1,Studerende,0,1,1,1555060696785
abe,female,22,training_transfer,practice,pcfs1,4,1,5,2,red,circle,sounds/E.wav,1,1,1,1,0,0,0,0,1,1,0,no,1,1,Studerende,0,1,1,1555060700393
abe,female,22,training_transfer,practice,pcfs1,4,1,6,7,yellow,square,sounds/E.wav,1,1,1,1,1,0,0,0,0,1,1,no,0,1,Studerende,0,0,0,1555060703992
abe,female,22,training_transfer,practice,pcfs1,4,1,7,3,blue,circle,sounds/C.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060707574
abe,female,22,training_transfer,practice,pcfs1,4,1,8,1,darkorange,circle,sounds/C.wav,1,1,1,1,1,0,1,0,0,1,1,no,1,1,Studerende,0,0,0,1555060711191
abe,female,22,training_transfer,practice,pcfs1,4,1,9,1,yellow,circle,sounds/T.wav,1,0,1,1,0,0,1,0,1,1,1,no,1,1,Studerende,1,0,0,1555060714813
abe,female,22,training_transfer,practice,pcfs1,4,1,10,8,green,star,sounds/T.wav,0,1,1,1,1,0,0,0,0,1,1,no,0,1,Studerende,0,1,0,1555060718415
abe,female,22,training_transfer,practice,pcfs1,4,1,11,8,white,triangle,sounds/T.wav,0,0,1,1,1,0,0,0,0,1,1,no,0,1,Studerende,1,1,0,1555060722020
abe,female,22,training_transfer,practice,pcfs1,4,1,12,8,dimgray,square,sounds/D.wav,1,1,1,1,0,1,0,0,1,1,1,no,0,1,Studerende,1,0,0,1555060725634
abe,female,22,training_transfer,practice,pcfs1,4,1,13,7,dimgray,star,sounds/G.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,1,1,1555060729242
abe,female,22,training_transfer,practice,pcfs1,4,1,14,3,yellow,circle,sounds/T.wav,1,1,1,1,0,0,0,1,0,1,1,no,0,1,Studerende,0,0,0,1555060732865
abe,female,22,training_transfer,practice,pcfs1,4,1,15,6,yellow,circle,sounds/B.wav,0,1,1,1,0,0,0,0,1,1,0,no,1,1,Studerende,0,0,1,1555060736461
abe,female,22,training_transfer,practice,pcfs1,4,1,16,4,red,star,sounds/B.wav,1,1,1,1,1,0,0,1,1,1,1,no,0,1,Studerende,0,0,0,1555060740078
abe,female,22,training_transfer,practice,pcfs1,4,1,17,6,yellow,triangle,sounds/D.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060743680
abe,female,22,training_transfer,practice,pcfs1,4,1,18,6,yellow,triangle,sounds/T.wav,1,1,1,1,0,1,1,0,1,1,1,no,1,1,Studerende,1,1,1,1555060747314
abe,female,22,training_transfer,practice,pcfs1,4,1,19,7,red,square,sounds/G.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060750896
abe,female,22,training_transfer,practice,pcfs1,4,1,20,7,green,star,sounds/P.wav,1,1,1,1,0,1,0,0,1,1,1,no,0,1,Studerende,1,0,0,1555060754495
abe,female,22,training_transfer,practice,pcfs1,4,1,21,5,green,circle,sounds/D.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,1,1,1555060758108
abe,female,22,training_transfer,practice,pcfs1,4,1,22,8,dimgray,triangle,sounds/E.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060761699
abe,female,22,training_transfer,practice,pcfs1,4,1,23,8,yellow,square,sounds/B.wav,1,1,1,1,0,1,0,0,1,1,1,no,0,1,Studerende,1,0,0,1555060765312
abe,female,22,training_transfer,practice,pcfs1,4,1,24,8,dimgray,square,sounds/B.wav,0,1,1,1,1,1,0,1,1,1,0,no,1,1,Studerende,1,1,0,1555060768928
abe,female,22,training_transfer,practice,pcfs1,4,1,25,0,white,triangle,sounds/T.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060772518
abe,female,22,training_transfer,practice,pcfs1,4,1,26,1,yellow,triangle,sounds/T.wav,1,1,1,1,1,0,0,1,1,1,0,no,1,1,Studerende,0,0,0,1555060776134
abe,female,22,training_transfer,practice,pcfs1,4,1,27,8,yellow,star,sounds/P.wav,0,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,1,1555060779733
abe,female,22,training_transfer,practice,pcfs1,4,1,28,1,green,circle,sounds/V.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060783333
abe,female,22,training_transfer,practice,pcfs1,4,1,29,4,yellow,triangle,sounds/G.wav,1,1,1,1,0,0,0,0,1,1,1,no,0,1,Studerende,0,0,0,1555060786917
abe,female,22,training_transfer,practice,pcfs1,4,1,30,7,yellow,star,sounds/T.wav,1,1,1,1,0,0,0,1,0,1,1,no,0,1,Studerende,0,1,1,1555060790525
abe,female,22,training_transfer,practice,pcfs1,4,1,31,7,green,square,sounds/T.wav,1,1,1,1,1,1,0,1,1,1,1,no,0,1,Studerende,1,0,0,1555060794159
abe,female,22,training_transfer,pretest,pc2,2,2,1,1,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060839859
abe,female,22,training_transfer,pretest,pc2,2,2,2,3,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060842439
abe,female,22,training_transfer,pretest,pc2,2,2,3,8,darkorange,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060845009
abe,female,22,training_transfer,pretest,pc2,2,2,4,5,blue,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060847575
abe,female,22,training_transfer,pretest,pc2,2,2,5,3,blue,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,0,1555060850170
abe,female,22,training_transfer,pretest,pc2,2,2,6,2,green,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060852741
abe,female,22,training_transfer,pretest,pc2,2,2,7,0,green,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,0,1555060855322
abe,female,22,training_transfer,pretest,pc2,2,2,8,2,darkorange,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060857894
abe,female,22,training_transfer,pretest,pc2,2,2,9,8,green,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060860477
abe,female,22,training_transfer,pretest,pc2,2,2,10,6,red,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060863060
abe,female,22,training_transfer,pretest,pc2,2,2,11,2,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060865626
abe,female,22,training_transfer,pretest,pc2,2,2,12,7,blue,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060868212
abe,female,22,training_transfer,pretest,pc2,2,2,13,2,dimgray,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060870793
abe,female,22,training_transfer,pretest,pc2,2,2,14,7,dimgray,circle,,0,0,0,0,,0,,,,1,,no,,1,Studerende,1,1,0,1555060873376
abe,female,22,training_transfer,pretest,pc2,2,2,15,5,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060875962
abe,female,22,training_transfer,pretest,pc2,2,2,16,8,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060878546
abe,female,22,training_transfer,pretest,pc2,2,2,17,8,white,circle,,0,0,0,0,,1,,,,1,,no,,1,Studerende,0,1,0,1555060881149
abe,female,22,training_transfer,pretest,pc2,2,2,18,4,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,1,1555060883739
abe,female,22,training_transfer,pretest,pc2,2,2,19,8,yellow,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060886313
abe,female,22,training_transfer,pretest,pc2,2,2,20,0,dimgray,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060888894
abe,female,22,training_transfer,pretest,pc2,2,2,21,2,blue,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060891465
abe,female,22,training_transfer,pretest,pc2,2,2,22,0,dimgray,circle,,0,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,1,1555060894049
abe,female,22,training_transfer,pretest,pc2,2,2,23,3,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060896615
abe,female,22,training_transfer,pretest,pc2,2,2,24,0,dimgray,circle,,0,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,1,1555060899198
abe,female,22,training_transfer,pretest,pc2,2,2,25,3,white,circle,,0,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,1,1555060901781
abe,female,22,training_transfer,pretest,pc2,2,2,26,5,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060904365
abe,female,22,training_transfer,pretest,pc2,2,2,27,8,green,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060906948
abe,female,22,training_transfer,pretest,pc2,2,2,28,3,dimgray,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060909534
abe,female,22,training_transfer,pretest,pc2,2,2,29,1,red,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060912100
abe,female,22,training_transfer,pretest,pc2,2,2,30,8,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060914666
abe,female,22,training_transfer,pretest,pc2,2,2,31,0,red,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060917249
abe,female,22,training_transfer,pretest,pc2,2,2,32,7,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060919833
abe,female,22,training_transfer,pretest,pc2,2,2,33,6,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060922419
abe,female,22,training_transfer,pretest,pc2,2,2,34,7,dimgray,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060924999
abe,female,22,training_transfer,pretest,pc2,2,2,35,1,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060927586
abe,female,22,training_transfer,pretest,pc2,2,2,36,2,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060930169
abe,female,22,training_transfer,pretest,pc2,2,2,37,4,white,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060932735
abe,female,22,training_transfer,pretest,pc2,2,2,38,2,darkorange,circle,,0,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,1,1555060935318
abe,female,22,training_transfer,pretest,pc2,2,2,39,0,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060937902
abe,female,22,training_transfer,pretest,pc2,2,2,40,5,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,1,1555060940482
abe,female,22,training_transfer,pretest,pc2,2,2,41,1,blue,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,0,1555060943068
abe,female,22,training_transfer,pretest,pc2,2,2,42,7,white,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060945655
abe,female,22,training_transfer,pretest,pc2,2,2,43,8,blue,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060948235
abe,female,22,training_transfer,pretest,pc2,2,2,44,1,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060950821
abe,female,22,training_transfer,pretest,pc2,2,2,45,0,dimgray,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060953405
abe,female,22,training_transfer,pretest,pc2,2,2,46,7,green,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060955986
abe,female,22,training_transfer,pretest,pc2,2,2,47,0,red,circle,,1,1,0,0,,1,,,,1,,no,,1,Studerende,1,0,0,1555060958577
abe,female,22,training_transfer,pretest,pc2,2,2,48,1,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060961155
abe,female,22,training_transfer,pretest,pc2,2,2,49,8,darkorange,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060963738
abe,female,22,training_transfer,pretest,pc2,2,2,50,1,darkorange,circle,,1,1,0,0,,1,,,,1,,no,,1,Studerende,1,1,1,1555060966359
abe,female,22,training_transfer,pretest,pc2,2,2,51,0,red,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060968922
abe,female,22,training_transfer,pretest,pc2,2,2,52,1,dimgray,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060971505
abe,female,22,training_transfer,pretest,pc2,2,2,53,4,darkorange,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,0,1555060974097
abe,female,22,training_transfer,pretest,pc2,2,2,54,1,dimgray,circle,,1,1,0,0,,1,,,,1,,no,,1,Studerende,1,1,1,1555060976710
abe,female,22,training_transfer,pretest,pc2,2,2,55,1,darkorange,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,1,1555060979290
abe,female,22,training_transfer,pretest,pc2,2,2,56,4,red,circle,,0,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,0,1555060981891
abe,female,22,training_transfer,pretest,pc2,2,2,57,5,red,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060984474
abe,female,22,training_transfer,pretest,pc2,2,2,58,6,yellow,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060987058
abe,female,22,training_transfer,pretest,pc2,2,2,59,5,yellow,circle,,0,1,0,0,,1,,,,1,,no,,1,Studerende,1,1,0,1555060989664
abe,female,22,training_transfer,pretest,pc2,2,2,60,6,blue,circle,,1,0,0,0,,0,,,,1,,no,,1,Studerende,1,0,0,1555060992242
abe,female,22,training_transfer,pretest,pc2,2,2,61,2,blue,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,0,0,1555060994810
abe,female,22,training_transfer,pretest,pc2,2,2,62,2,blue,circle,,1,1,0,0,,0,,,,1,,no,,1,Studerende,0,1,1,1555060997387
abe,female,22,training_transfer,pretest,fc2,2,2,1,4,blue,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061088652
abe,female,22,training_transfer,pretest,fc2,2,2,2,4,darkorange,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061091233
abe,female,22,training_transfer,pretest,fc2,2,2,3,4,white,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061093804
abe,female,22,training_transfer,pretest,fc2,2,2,4,4,white,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061096388
abe,female,22,training_transfer,pretest,fc2,2,2,5,4,dimgray,star,,1,,0,1,,,1,,,1,0,no,0,0,Studerende,,0,0,1555061098988
abe,female,22,training_transfer,pretest,fc2,2,2,6,4,white,square,,0,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,1,1555061101572
abe,female,22,training_transfer,pretest,fc2,2,2,7,4,green,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061104138
abe,female,22,training_transfer,pretest,fc2,2,2,8,4,white,square,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,1,1,1555061106741
abe,female,22,training_transfer,pretest,fc2,2,2,9,4,green,triangle,,1,,0,1,,,1,,,1,0,no,0,0,Studerende,,1,1,1555061109330
abe,female,22,training_transfer,pretest,fc2,2,2,10,4,darkorange,circle,,1,,0,1,,,1,,,1,0,no,0,0,Studerende,,0,0,1555061111914
abe,female,22,training_transfer,pretest,fc2,2,2,11,4,white,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061114488
abe,female,22,training_transfer,pretest,fc2,2,2,12,4,darkorange,circle,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,1,1,1555061117069
abe,female,22,training_transfer,pretest,fc2,2,2,13,4,white,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,1,1,1555061119652
abe,female,22,training_transfer,pretest,fc2,2,2,14,4,green,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061122224
abe,female,22,training_transfer,pretest,fc2,2,2,15,4,yellow,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061124807
abe,female,22,training_transfer,pretest,fc2,2,2,16,4,darkorange,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061127391
abe,female,22,training_transfer,pretest,fc2,2,2,17,4,darkorange,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061129974
abe,female,22,training_transfer,pretest,fc2,2,2,18,4,darkorange,square,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,1,1,1555061132566
abe,female,22,training_transfer,pretest,fc2,2,2,19,4,red,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061135141
abe,female,22,training_transfer,pretest,fc2,2,2,20,4,green,square,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,0,0,1555061137733
abe,female,22,training_transfer,pretest,fc2,2,2,21,4,red,square,,0,,0,1,,,1,,,1,0,no,0,0,Studerende,,0,1,1555061140316
abe,female,22,training_transfer,pretest,fc2,2,2,22,4,red,square,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,0,0,1555061142893
abe,female,22,training_transfer,pretest,fc2,2,2,23,4,darkorange,square,,0,,0,1,,,0,,,1,0,no,1,0,Studerende,,1,0,1555061145468
abe,female,22,training_transfer,pretest,fc2,2,2,24,4,red,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,1,1,1555061148052
abe,female,22,training_transfer,pretest,fc2,2,2,25,4,yellow,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061150626
abe,female,22,training_transfer,pretest,fc2,2,2,26,4,yellow,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061153213
