id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_tested,position_target,timestamp,sound_tested,position_score,figure_response,color_score,simulate,sound_response,occupation,sound_target,color_target,color_response,position_response,sound_score,color_tested,figure_target,figure_tested
ugle,male,26,training_train,pretest,pc2,2,2,40,1,green,circle,,,1,0,1555698204756,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,41,4,green,circle,,,1,1,1555698207339,0,0,,0,no,,I arbejde,,0,1,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,42,5,blue,circle,,,1,0,1555698209908,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,43,7,green,circle,,,1,0,1555698212477,0,1,,0,no,,I arbejde,,1,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,44,3,white,circle,,,1,0,1555698215046,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,45,7,yellow,circle,,,1,1,1555698217612,0,0,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,46,1,darkorange,circle,,,1,0,1555698220181,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,47,3,darkorange,circle,,,1,0,1555698222767,0,1,,0,no,,I arbejde,,0,1,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,48,2,dimgray,circle,,,1,0,1555698225333,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,49,3,darkorange,circle,,,1,1,1555698227899,0,0,,0,no,,I arbejde,,1,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,50,4,darkorange,circle,,,1,0,1555698230470,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,51,3,white,circle,,,1,1,1555698233036,0,0,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,52,6,blue,circle,,,1,0,1555698235605,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,53,3,darkorange,circle,,,1,1,1555698238174,0,0,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,54,8,red,circle,,,1,0,1555698240741,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,55,3,yellow,circle,,,1,1,1555698243346,0,1,,1,no,,I arbejde,,0,0,1,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,56,8,red,circle,,,1,1,1555698245927,0,0,,0,no,,I arbejde,,1,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,57,8,darkorange,circle,,,1,0,1555698248513,0,1,,0,no,,I arbejde,,0,1,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,58,1,darkorange,circle,,,1,0,1555698251079,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,59,4,darkorange,circle,,,1,0,1555698253648,0,1,,0,no,,I arbejde,,1,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,60,5,yellow,circle,,,1,0,1555698256228,0,0,,1,no,,I arbejde,,0,0,1,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,61,7,dimgray,circle,,,1,0,1555698258817,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,pc2,2,2,62,7,red,circle,,,1,0,1555698261386,0,1,,1,no,,I arbejde,,0,0,0,,1,,0
ugle,male,26,training_train,pretest,fc2,2,2,1,4,dimgray,star,,1,0,,1555698274392,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,2,4,white,circle,,1,0,,1555698276960,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,3,4,yellow,star,,1,0,,1555698279550,0,,1,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,4,4,green,square,,1,0,,1555698282130,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,5,4,darkorange,square,,1,0,,1555698284716,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,6,4,white,star,,1,0,,1555698287282,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,7,4,blue,star,,1,0,,1555698289851,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,8,4,dimgray,circle,,1,0,,1555698292416,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,9,4,dimgray,star,,0,0,,1555698294986,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,10,4,white,star,,0,0,,1555698297563,0,,1,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,11,4,yellow,triangle,,1,0,,1555698300138,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,12,4,green,triangle,,1,0,,1555698302704,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,13,4,green,circle,,1,0,,1555698305299,0,,0,0,no,,I arbejde,,0,1,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,14,4,green,circle,,1,0,,1555698307876,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,15,4,yellow,square,,1,0,,1555698310456,0,,0,0,no,,I arbejde,,0,1,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,16,4,dimgray,circle,,1,0,,1555698313051,0,,1,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,17,4,blue,star,,1,0,,1555698315629,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,18,4,blue,square,,1,0,,1555698318198,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,19,4,yellow,star,,1,0,,1555698320783,0,,1,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,20,4,green,square,,0,0,,1555698323350,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,21,4,yellow,square,,1,0,,1555698325918,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,22,4,white,circle,,1,0,,1555698328487,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,23,4,yellow,triangle,,1,0,,1555698331053,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,24,4,green,circle,,0,0,,1555698333622,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,25,4,dimgray,star,,1,0,,1555698336191,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,26,4,dimgray,star,,1,0,,1555698338774,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,27,4,dimgray,circle,,1,0,,1555698341363,0,,0,1,no,,I arbejde,,1,1,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,28,4,red,triangle,,1,0,,1555698343943,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,29,4,darkorange,star,,1,0,,1555698346511,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,30,4,blue,star,,0,0,,1555698349098,0,,1,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,31,4,darkorange,circle,,0,0,,1555698351685,0,,1,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,32,4,dimgray,triangle,,1,0,,1555698354265,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,33,4,white,star,,1,0,,1555698356834,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,34,4,blue,circle,,1,0,,1555698359400,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,35,4,white,star,,0,0,,1555698361969,0,,0,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,36,4,darkorange,square,,1,0,,1555698364537,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,37,4,dimgray,square,,1,0,,1555698367106,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,38,4,dimgray,triangle,,1,0,,1555698369672,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,39,4,darkorange,circle,,1,0,,1555698372238,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,40,4,dimgray,square,,1,0,,1555698374821,0,,0,1,no,,I arbejde,,1,1,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,41,4,yellow,triangle,,1,0,,1555698377393,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,42,4,dimgray,square,,0,0,,1555698379961,0,,0,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,43,4,red,circle,,1,0,,1555698382532,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,44,4,dimgray,square,,0,0,,1555698385099,0,,0,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,45,4,green,square,,1,0,,1555698387668,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,46,4,dimgray,square,,0,0,,1555698390238,0,,0,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,47,4,darkorange,circle,,1,0,,1555698392807,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,48,4,darkorange,circle,,1,0,,1555698395371,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,49,4,red,star,,1,0,,1555698397942,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,50,4,darkorange,triangle,,1,0,,1555698400512,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,51,4,white,triangle,,1,0,,1555698403078,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,52,4,yellow,triangle,,0,0,,1555698405664,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,53,4,dimgray,circle,,1,0,,1555698408232,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,54,4,yellow,triangle,,1,0,,1555698410822,0,,1,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,55,4,blue,star,,1,0,,1555698413403,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,56,4,darkorange,circle,,0,0,,1555698415980,0,,1,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,57,4,blue,triangle,,1,0,,1555698418555,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,58,4,darkorange,circle,,0,0,,1555698421124,0,,0,0,no,,I arbejde,,1,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,59,4,darkorange,star,,1,0,,1555698423690,0,,0,1,no,,I arbejde,,0,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,60,4,red,circle,,0,0,,1555698426259,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,fc2,2,2,61,4,darkorange,circle,,1,0,,1555698428828,0,,0,0,no,,I arbejde,,1,0,,,1,0,1
ugle,male,26,training_train,pretest,fc2,2,2,62,4,darkorange,circle,,0,0,,1555698431391,0,,0,1,no,,I arbejde,,0,0,,,1,1,1
ugle,male,26,training_train,pretest,pcs1,3,1,1,3,red,circle,sounds/B.wav,,1,0,1555698438926,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,2,0,yellow,circle,sounds/D.wav,,1,0,1555698442514,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,3,3,yellow,circle,sounds/E.wav,,1,0,1555698446097,1,1,,0,no,0,I arbejde,0,1,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,4,6,darkorange,circle,sounds/T.wav,,1,0,1555698449686,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,5,1,darkorange,circle,sounds/V.wav,,1,0,1555698453283,1,1,,1,no,0,I arbejde,0,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,6,1,blue,circle,sounds/G.wav,,1,1,1555698456870,1,0,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,7,3,darkorange,circle,sounds/G.wav,,1,0,1555698460472,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,8,6,dimgray,circle,sounds/P.wav,,1,0,1555698464060,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,9,6,red,circle,sounds/P.wav,,1,1,1555698467661,1,1,,1,no,0,I arbejde,1,0,0,1,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,10,2,yellow,circle,sounds/D.wav,,1,0,1555698471247,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,11,8,white,circle,sounds/C.wav,,1,0,1555698474831,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,12,2,white,circle,sounds/C.wav,,1,0,1555698478449,1,1,,1,no,1,I arbejde,1,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,13,3,yellow,circle,sounds/C.wav,,1,0,1555698482036,1,1,,1,no,0,I arbejde,1,0,0,0,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,14,7,white,circle,sounds/P.wav,,1,0,1555698485617,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,15,1,yellow,circle,sounds/B.wav,,1,0,1555698489204,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,16,1,green,circle,sounds/P.wav,,1,1,1555698492790,1,0,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,17,1,darkorange,circle,sounds/P.wav,,1,1,1555698496322,1,1,,1,no,1,I arbejde,1,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,18,7,yellow,circle,sounds/G.wav,,1,0,1555698499913,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,19,7,yellow,circle,sounds/B.wav,,1,1,1555698503509,1,1,,0,no,0,I arbejde,0,1,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,20,8,dimgray,circle,sounds/P.wav,,1,0,1555698507099,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,21,8,darkorange,circle,sounds/E.wav,,1,1,1555698510700,1,1,,1,no,0,I arbejde,0,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,22,4,red,circle,sounds/G.wav,,1,0,1555698514283,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,23,3,darkorange,circle,sounds/G.wav,,1,0,1555698517881,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,24,4,green,circle,sounds/T.wav,,1,0,1555698521472,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,25,4,darkorange,circle,sounds/V.wav,,1,1,1555698525077,1,1,,1,no,0,I arbejde,0,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,26,7,green,circle,sounds/D.wav,,1,0,1555698528657,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,27,5,red,circle,sounds/E.wav,,1,0,1555698532245,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,28,7,dimgray,circle,sounds/B.wav,,1,0,1555698535829,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,29,6,dimgray,circle,sounds/B.wav,,1,0,1555698539437,1,1,,0,no,1,I arbejde,1,1,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,30,6,dimgray,circle,sounds/T.wav,,1,1,1555698543058,1,1,,0,no,0,I arbejde,0,1,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,31,8,white,circle,sounds/T.wav,,1,0,1555698546665,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,32,8,yellow,circle,sounds/G.wav,,1,1,1555698550275,1,1,,1,no,1,I arbejde,0,0,0,1,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,33,1,red,circle,sounds/B.wav,,1,0,1555698553888,1,1,,1,no,1,I arbejde,0,0,0,0,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,34,8,white,circle,sounds/B.wav,,1,0,1555698557491,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,35,3,blue,circle,sounds/B.wav,,1,0,1555698561093,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,36,3,blue,circle,sounds/P.wav,,1,1,1555698564711,1,1,,1,no,0,I arbejde,0,1,1,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,37,7,dimgray,circle,sounds/D.wav,,1,0,1555698568294,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,38,6,dimgray,circle,sounds/G.wav,,1,0,1555698571898,1,1,,1,no,0,I arbejde,0,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,39,2,dimgray,circle,sounds/P.wav,,1,0,1555698575505,1,1,,1,no,0,I arbejde,0,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,40,0,yellow,circle,sounds/B.wav,,1,0,1555698579124,1,1,,1,no,1,I arbejde,0,0,0,0,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,41,6,dimgray,circle,sounds/B.wav,,1,0,1555698582744,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,42,6,yellow,circle,sounds/T.wav,,1,1,1555698586363,1,1,,1,no,0,I arbejde,0,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,43,3,dimgray,circle,sounds/C.wav,,1,0,1555698589956,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,44,0,dimgray,circle,sounds/B.wav,,1,0,1555698593562,1,1,,1,no,0,I arbejde,0,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,45,0,dimgray,circle,sounds/P.wav,,1,1,1555698597169,1,1,,1,no,0,I arbejde,0,1,1,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,46,5,white,circle,sounds/D.wav,,1,0,1555698600763,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,47,5,red,circle,sounds/E.wav,,1,1,1555698604368,1,1,,1,no,0,I arbejde,0,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,48,7,yellow,circle,sounds/D.wav,,1,0,1555698607950,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,49,0,dimgray,circle,sounds/D.wav,,1,0,1555698611546,1,1,,1,no,1,I arbejde,1,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,50,1,white,circle,sounds/P.wav,,1,0,1555698615134,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,51,1,dimgray,circle,sounds/P.wav,,1,1,1555698618746,1,1,,1,no,0,I arbejde,1,0,0,1,0,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,52,0,blue,circle,sounds/B.wav,,1,0,1555698622335,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,53,4,white,circle,sounds/B.wav,,1,0,1555698625870,1,0,,1,no,1,I arbejde,1,0,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,54,5,dimgray,circle,sounds/V.wav,,1,0,1555698629458,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,55,5,dimgray,circle,sounds/D.wav,,1,1,1555698633071,1,1,,0,no,0,I arbejde,0,1,0,1,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,56,7,red,circle,sounds/P.wav,,1,0,1555698636662,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,57,5,red,circle,sounds/D.wav,,1,0,1555698640245,1,1,,0,no,0,I arbejde,0,1,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,58,0,red,circle,sounds/D.wav,,1,0,1555698643782,1,1,,1,no,1,I arbejde,1,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,59,7,blue,circle,sounds/E.wav,,1,0,1555698647368,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,60,6,red,circle,sounds/P.wav,,1,0,1555698650941,1,1,,1,no,0,I arbejde,0,0,0,0,1,1,,0
ugle,male,26,training_train,pretest,pcs1,3,1,61,4,red,circle,sounds/T.wav,,1,0,1555698654533,1,1,,1,no,0,I arbejde,0,1,1,0,1,1,,0
ugle,male,26,training_train,pretest,fcs1,3,1,1,4,white,circle,sounds/E.wav,1,0,,1555698662658,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,2,4,green,triangle,sounds/V.wav,1,0,,1555698666263,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,3,4,white,circle,sounds/B.wav,1,0,,1555698669865,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,4,4,darkorange,triangle,sounds/T.wav,1,0,,1555698673449,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,5,4,darkorange,square,sounds/T.wav,1,0,,1555698677046,1,,0,0,no,1,I arbejde,1,1,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,6,4,darkorange,star,sounds/T.wav,1,0,,1555698680676,1,,0,1,no,1,I arbejde,1,1,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,7,4,dimgray,square,sounds/G.wav,1,0,,1555698684269,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,8,4,dimgray,triangle,sounds/D.wav,1,0,,1555698687858,1,,0,0,no,0,I arbejde,0,1,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,9,4,blue,triangle,sounds/E.wav,1,0,,1555698691463,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,10,4,blue,square,sounds/E.wav,1,0,,1555698695059,1,,0,0,no,0,I arbejde,1,1,0,,0,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,11,4,red,triangle,sounds/C.wav,1,0,,1555698698647,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,12,4,red,square,sounds/B.wav,1,0,,1555698702252,1,,0,1,no,0,I arbejde,0,1,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,13,4,green,star,sounds/T.wav,1,0,,1555698705848,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,14,4,red,star,sounds/T.wav,1,0,,1555698709453,1,,1,1,no,0,I arbejde,1,0,0,,0,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,15,4,dimgray,circle,sounds/B.wav,1,0,,1555698713054,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,16,4,red,circle,sounds/V.wav,1,0,,1555698716660,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,17,4,red,triangle,sounds/T.wav,1,0,,1555698720256,1,,0,0,no,0,I arbejde,0,1,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,18,4,green,star,sounds/P.wav,1,0,,1555698723841,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,19,4,yellow,star,sounds/V.wav,1,0,,1555698727445,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,20,4,darkorange,square,sounds/B.wav,1,0,,1555698731040,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,21,4,darkorange,triangle,sounds/C.wav,1,0,,1555698734653,1,,0,1,no,0,I arbejde,0,1,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,22,4,green,square,sounds/C.wav,1,0,,1555698738258,1,,0,1,no,1,I arbejde,1,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,23,4,darkorange,circle,sounds/E.wav,1,0,,1555698741849,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,24,4,yellow,triangle,sounds/P.wav,1,0,,1555698745436,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
