id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,sound_response,position_response,simulate,position_score,figure_response,sound_target,timestamp,color_target,color_score,color_tested,position_tested,figure_target,sound_tested,color_response,figure_tested,sound_score,occupation,position_target
Insekt,male,34,training_train,pretest,pcs1,3,1,9,4,blue,circle,sounds/E.wav,,0,0,no,1,,0,1554791694105,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,10,3,red,circle,sounds/B.wav,,0,0,no,1,,0,1554791697698,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,11,7,white,circle,sounds/G.wav,,0,0,no,1,,0,1554791701283,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,12,4,white,circle,sounds/T.wav,,0,0,no,1,,0,1554791704868,1,0,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,13,1,white,circle,sounds/T.wav,,1,0,no,1,,1,1554791708475,1,1,1,1,,1,1,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,14,1,green,circle,sounds/T.wav,,1,0,no,0,,1,1554791712077,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,15,3,dimgray,circle,sounds/B.wav,,0,0,no,1,,0,1554791715661,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,16,3,green,circle,sounds/E.wav,,0,0,no,0,,0,1554791719273,0,0,1,1,,1,1,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,17,0,white,circle,sounds/B.wav,,0,0,no,1,,0,1554791722864,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,18,6,dimgray,circle,sounds/B.wav,,1,0,no,1,,1,1554791726480,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,19,3,darkorange,circle,sounds/B.wav,,1,0,no,1,,1,1554791730079,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,20,3,dimgray,circle,sounds/E.wav,,0,1,no,1,,0,1554791733684,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,21,3,red,circle,sounds/C.wav,,0,1,no,1,,0,1554791737286,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,22,2,red,circle,sounds/T.wav,,0,0,no,1,,0,1554791740889,1,1,1,1,,1,1,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,23,6,darkorange,circle,sounds/E.wav,,0,0,no,1,,0,1554791744473,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,24,8,dimgray,circle,sounds/G.wav,,0,0,no,1,,0,1554791748066,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,25,8,darkorange,circle,sounds/V.wav,,0,1,no,1,,0,1554791751680,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,26,1,dimgray,circle,sounds/G.wav,,0,0,no,1,,0,1554791755268,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,27,6,green,circle,sounds/P.wav,,0,0,no,1,,0,1554791758861,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,28,0,white,circle,sounds/P.wav,,1,0,no,1,,1,1554791762466,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,29,1,white,circle,sounds/T.wav,,0,0,no,1,,0,1554791766086,1,1,1,1,,1,1,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,30,5,green,circle,sounds/B.wav,,0,0,no,1,,0,1554791769673,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,31,2,green,circle,sounds/B.wav,,1,0,no,1,,1,1554791773211,1,1,1,1,,1,1,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,32,1,dimgray,circle,sounds/E.wav,,0,0,no,1,,0,1554791776810,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,33,1,green,circle,sounds/E.wav,,1,1,no,1,,1,1554791780430,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,34,3,green,circle,sounds/D.wav,,0,0,no,1,,0,1554791784012,1,0,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,35,3,green,circle,sounds/D.wav,,1,1,no,1,,1,1554791787553,1,1,1,1,,1,1,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,36,6,red,circle,sounds/T.wav,,0,0,no,1,,0,1554791791149,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,37,6,white,circle,sounds/B.wav,,0,1,no,1,,0,1554791794766,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,38,7,darkorange,circle,sounds/D.wav,,1,0,no,1,,0,1554791798377,0,1,1,1,,1,0,0,0,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,39,2,yellow,circle,sounds/B.wav,,1,0,no,1,,0,1554791801976,0,1,1,1,,1,0,0,0,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,40,5,blue,circle,sounds/T.wav,,0,0,no,1,,0,1554791805570,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,41,2,dimgray,circle,sounds/T.wav,,1,0,no,1,,1,1554791809175,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,42,1,green,circle,sounds/T.wav,,1,0,no,1,,1,1554791812791,0,0,1,1,,1,1,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,43,1,darkorange,circle,sounds/V.wav,,0,0,no,0,,0,1554791816385,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,44,5,darkorange,circle,sounds/B.wav,,1,0,no,1,,0,1554791819920,1,1,1,1,,1,1,0,0,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,45,2,red,circle,sounds/V.wav,,1,0,no,1,,0,1554791823522,0,1,1,1,,1,0,0,0,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,46,2,green,circle,sounds/T.wav,,0,1,no,1,,0,1554791827136,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,47,6,white,circle,sounds/P.wav,,0,0,no,1,,0,1554791830723,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,48,6,white,circle,sounds/P.wav,,1,1,no,1,,1,1554791834349,1,1,1,1,,1,1,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,49,4,dimgray,circle,sounds/G.wav,,0,0,no,1,,0,1554791837942,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,50,7,green,circle,sounds/G.wav,,1,0,no,1,,1,1554791841559,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,51,3,yellow,circle,sounds/D.wav,,0,0,no,1,,0,1554791845143,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,52,0,darkorange,circle,sounds/D.wav,,1,0,no,1,,1,1554791848760,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,53,0,white,circle,sounds/P.wav,,0,1,no,1,,0,1554791852356,0,1,1,1,,1,0,0,1,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,54,4,darkorange,circle,sounds/V.wav,,1,0,no,1,,0,1554791855949,0,1,1,1,,1,0,0,0,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,55,4,darkorange,circle,sounds/D.wav,,1,1,no,1,,0,1554791859485,1,1,1,1,,1,1,0,0,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,56,0,darkorange,circle,sounds/B.wav,,0,0,no,1,,0,1554791863075,1,0,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,57,5,yellow,circle,sounds/E.wav,,0,0,no,1,,0,1554791866669,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,58,6,blue,circle,sounds/C.wav,,0,0,no,1,,0,1554791870262,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,59,0,red,circle,sounds/P.wav,,0,0,no,1,,0,1554791873856,0,1,1,1,,1,0,0,1,Ledig,0
Insekt,male,34,training_train,pretest,pcs1,3,1,60,0,green,circle,sounds/V.wav,,1,1,no,1,,0,1554791877466,0,1,1,1,,1,0,0,0,Ledig,1
Insekt,male,34,training_train,pretest,pcs1,3,1,61,5,green,circle,sounds/V.wav,,0,0,no,1,,1,1554791881060,1,0,1,1,,1,0,0,0,Ledig,0
Insekt,male,34,training_train,pretest,fcs1,3,1,1,4,red,square,sounds/B.wav,1,0,,no,,0,0,1554791903285,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,2,4,blue,triangle,sounds/V.wav,1,0,,no,,0,0,1554791906878,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,3,4,yellow,triangle,sounds/D.wav,1,0,,no,,1,0,1554791910492,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,4,4,dimgray,triangle,sounds/P.wav,1,0,,no,,1,0,1554791914103,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,5,4,green,star,sounds/D.wav,1,0,,no,,0,0,1554791917687,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,6,4,white,star,sounds/T.wav,0,0,,no,,0,0,1554791921284,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,7,4,yellow,triangle,sounds/T.wav,1,1,,no,,0,1,1554791924897,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,8,4,blue,square,sounds/E.wav,1,0,,no,,0,0,1554791928485,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,9,4,blue,square,sounds/G.wav,1,0,,no,,1,0,1554791932113,1,1,1,0,1,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,10,4,red,triangle,sounds/T.wav,1,0,,no,,0,0,1554791935706,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,11,4,yellow,square,sounds/D.wav,1,0,,no,,0,0,1554791939300,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,12,4,blue,star,sounds/E.wav,1,0,,no,,0,0,1554791942891,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,13,4,blue,star,sounds/E.wav,1,1,,no,,1,1,1554791946432,1,1,1,0,1,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,14,4,dimgray,star,sounds/T.wav,1,0,,no,,1,0,1554791950034,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,15,4,yellow,triangle,sounds/P.wav,1,0,,no,,0,0,1554791953621,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,16,4,blue,triangle,sounds/G.wav,1,0,,no,,1,0,1554791957223,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,17,4,yellow,square,sounds/D.wav,1,0,,no,,0,0,1554791960828,0,0,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,18,4,yellow,circle,sounds/D.wav,1,1,,no,,0,1,1554791964436,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,19,4,red,triangle,sounds/P.wav,1,0,,no,,0,0,1554791968027,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,20,4,blue,circle,sounds/P.wav,1,1,,no,,0,1,1554791971643,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,21,4,dimgray,star,sounds/E.wav,1,0,,no,,0,0,1554791975231,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,22,4,dimgray,circle,sounds/E.wav,1,1,,no,,0,1,1554791978854,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,23,4,green,circle,sounds/T.wav,1,0,,no,,1,0,1554791982467,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,24,4,white,square,sounds/T.wav,1,1,,no,,0,1,1554791986078,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,25,4,red,triangle,sounds/V.wav,1,0,,no,,0,0,1554791989668,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,26,4,white,triangle,sounds/V.wav,1,1,,no,,1,1,1554791993294,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,27,4,white,square,sounds/V.wav,1,1,,no,,0,1,1554791996835,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,28,4,yellow,circle,sounds/C.wav,1,0,,no,,0,0,1554792000431,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,29,4,red,star,sounds/E.wav,1,0,,no,,0,0,1554792004022,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,30,4,white,star,sounds/G.wav,1,0,,no,,1,0,1554792007641,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,31,4,red,circle,sounds/B.wav,1,0,,no,,0,0,1554792011226,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,32,4,red,square,sounds/C.wav,1,0,,no,,0,0,1554792014819,1,0,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,33,4,red,star,sounds/G.wav,1,0,,no,,0,0,1554792018433,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,34,4,dimgray,star,sounds/E.wav,0,0,,no,,0,0,1554792022023,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,35,4,dimgray,star,sounds/C.wav,1,0,,no,,1,0,1554792025628,1,0,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,36,4,red,triangle,sounds/C.wav,1,1,,no,,0,1,1554792029242,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,37,4,red,square,sounds/B.wav,0,0,,no,,1,0,1554792032861,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,38,4,white,star,sounds/B.wav,1,0,,no,,0,1,1554792036470,0,0,1,0,0,1,1,1,0,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,39,4,dimgray,circle,sounds/G.wav,1,0,,no,,0,0,1554792040089,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,40,4,blue,circle,sounds/P.wav,1,0,,no,,1,0,1554792043706,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,41,4,darkorange,star,sounds/P.wav,1,1,,no,,0,1,1554792047302,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,42,4,red,triangle,sounds/C.wav,1,0,,no,,0,0,1554792050901,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,43,4,dimgray,circle,sounds/C.wav,1,0,,no,,0,1,1554792054495,0,1,1,0,0,1,0,1,0,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,44,4,dimgray,square,sounds/G.wav,1,0,,no,,0,0,1554792058111,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,45,4,blue,triangle,sounds/P.wav,1,1,,no,,0,0,1554792061716,0,1,1,0,0,1,0,1,0,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,46,4,red,square,sounds/E.wav,1,0,,no,,0,0,1554792065307,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,47,4,red,circle,sounds/B.wav,1,0,,no,,0,0,1554792068923,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,48,4,dimgray,square,sounds/D.wav,1,1,,no,,0,0,1554792072528,0,1,1,0,0,1,0,1,0,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,49,4,darkorange,circle,sounds/P.wav,1,0,,no,,0,0,1554792076119,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,50,4,green,square,sounds/D.wav,1,0,,no,,0,0,1554792079712,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,51,4,darkorange,circle,sounds/C.wav,1,0,,no,,0,0,1554792083303,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,52,4,darkorange,square,sounds/B.wav,1,0,,no,,0,0,1554792086922,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,53,4,darkorange,star,sounds/V.wav,1,0,,no,,0,0,1554792090513,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,54,4,white,triangle,sounds/V.wav,1,1,,no,,0,1,1554792094123,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,55,4,dimgray,square,sounds/T.wav,1,0,,no,,0,0,1554792097711,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,56,4,blue,triangle,sounds/D.wav,1,0,,no,,0,0,1554792101305,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,57,4,dimgray,star,sounds/D.wav,1,1,,no,,0,1,1554792104904,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,58,4,dimgray,star,sounds/C.wav,1,0,,no,,1,0,1554792108514,1,1,1,0,1,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,59,4,red,star,sounds/C.wav,1,1,,no,,1,1,1554792112140,0,1,1,0,1,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,60,4,yellow,triangle,sounds/G.wav,1,0,,no,,0,0,1554792115725,0,1,1,0,0,1,0,1,1,Ledig,
Insekt,male,34,training_train,pretest,fcs1,3,1,61,4,yellow,circle,sounds/V.wav,1,0,,no,,0,0,1554792119327,1,1,1,0,0,1,1,1,1,Ledig,
Insekt,male,34,training_train,pretest,pcfs12,4,1,1,2,white,square,sounds/D.wav,1,0,0,no,1,0,0,1554792217016,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,2,0,dimgray,square,sounds/V.wav,1,0,0,no,1,1,0,1554792220618,0,1,1,1,1,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,3,7,dimgray,square,sounds/V.wav,1,0,0,no,1,1,1,1554792224234,1,1,1,1,1,1,1,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,4,2,yellow,star,sounds/P.wav,1,0,0,no,1,0,0,1554792227828,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,5,2,white,circle,sounds/C.wav,1,0,1,no,1,0,0,1554792231433,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,6,2,darkorange,circle,sounds/B.wav,1,0,1,no,1,1,0,1554792235064,0,1,1,1,1,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,7,5,green,square,sounds/C.wav,1,0,0,no,1,0,0,1554792238654,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,8,1,green,square,sounds/D.wav,1,0,0,no,1,1,0,1554792242294,1,1,1,1,1,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,9,5,dimgray,circle,sounds/T.wav,1,0,0,no,1,0,0,1554792245893,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,10,4,white,star,sounds/B.wav,1,0,0,no,1,0,0,1554792249487,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,11,5,green,triangle,sounds/B.wav,1,1,0,no,1,0,1,1554792253098,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,12,3,blue,circle,sounds/G.wav,1,0,0,no,1,0,0,1554792256691,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,13,3,yellow,star,sounds/G.wav,1,0,1,no,1,0,1,1554792260302,0,1,1,1,0,1,0,1,0,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,14,6,yellow,star,sounds/G.wav,1,0,1,no,0,1,1,1554792263852,1,1,1,1,1,1,1,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,15,6,red,circle,sounds/B.wav,1,0,1,no,1,0,0,1554792267460,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,16,6,green,circle,sounds/G.wav,1,0,1,no,1,1,0,1554792270992,0,1,1,1,1,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,17,0,blue,square,sounds/T.wav,1,0,0,no,1,0,0,1554792274588,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,18,0,blue,circle,sounds/V.wav,1,0,1,no,1,0,0,1554792278199,1,1,1,1,0,1,1,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,19,6,white,square,sounds/T.wav,1,0,0,no,1,0,0,1554792281793,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,20,8,green,star,sounds/T.wav,1,1,0,no,1,0,1,1554792285424,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,21,3,red,circle,sounds/E.wav,1,0,0,no,1,0,0,1554792289005,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,22,3,yellow,triangle,sounds/D.wav,1,0,1,no,1,0,0,1554792292625,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,23,0,darkorange,square,sounds/B.wav,1,0,0,no,1,0,0,1554792296213,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,24,4,darkorange,triangle,sounds/B.wav,0,1,0,no,1,1,1,1554792299760,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,25,6,blue,circle,sounds/T.wav,1,0,0,no,1,0,0,1554792303350,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,26,0,blue,triangle,sounds/B.wav,1,0,0,no,1,0,0,1554792306972,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,27,6,dimgray,star,sounds/E.wav,1,0,0,no,1,0,0,1554792310569,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,28,2,dimgray,star,sounds/E.wav,0,1,0,no,1,0,1,1554792314185,1,0,1,1,1,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,29,8,blue,circle,sounds/G.wav,1,0,0,no,1,0,0,1554792317770,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,30,2,blue,square,sounds/T.wav,1,0,0,no,1,0,0,1554792321375,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,31,5,yellow,triangle,sounds/P.wav,1,0,0,no,1,0,0,1554792324974,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,32,1,green,triangle,sounds/G.wav,1,0,0,no,1,1,0,1554792328585,0,1,1,1,1,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,33,4,yellow,square,sounds/T.wav,1,0,0,no,1,0,0,1554792332176,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,34,4,blue,star,sounds/C.wav,1,0,1,no,1,0,0,1554792335795,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,35,0,red,triangle,sounds/C.wav,1,1,0,no,1,0,1,1554792339388,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,36,0,blue,triangle,sounds/G.wav,1,1,1,no,1,1,0,1554792342927,0,1,1,1,1,1,0,1,0,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,37,7,yellow,triangle,sounds/C.wav,1,1,0,no,1,1,0,1554792346467,0,1,1,1,1,1,0,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,38,7,blue,star,sounds/G.wav,0,0,1,no,1,1,0,1554792350082,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,39,5,dimgray,triangle,sounds/G.wav,1,0,0,no,1,0,1,1554792353669,0,1,1,1,0,1,0,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,40,4,white,circle,sounds/D.wav,1,0,0,no,1,0,0,1554792357260,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,41,3,darkorange,star,sounds/P.wav,1,0,0,no,1,0,0,1554792360856,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,42,0,green,triangle,sounds/E.wav,1,0,0,no,1,0,0,1554792364450,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,43,5,darkorange,triangle,sounds/V.wav,1,0,0,no,1,1,0,1554792368060,0,1,1,1,1,1,0,1,1,Ledig,0
