id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,color_tested,sound_tested,figure_score,position_tested,color_response,figure_tested,color_target,color_score,sound_target,sound_response,figure_response,timestamp,position_target,position_response,figure_target,simulate,sound_score,occupation
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,56,5,yellow,circle,sounds/D.wav,1,1,1,,1,0,0,0,1,0,0,,1555416588211,1,1,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,57,2,green,circle,sounds/D.wav,1,1,1,,1,0,0,0,1,1,1,,1555416591845,0,0,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,58,2,darkorange,circle,sounds/T.wav,1,1,1,,1,0,0,0,1,0,0,,1555416595470,1,1,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,59,2,yellow,circle,sounds/B.wav,1,1,1,,1,0,0,0,1,0,0,,1555416599110,1,1,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,60,0,darkorange,circle,sounds/P.wav,1,1,1,,1,0,0,0,1,0,0,,1555416602716,0,0,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcs1,3,1,61,1,green,circle,sounds/P.wav,1,1,1,,1,0,0,0,1,1,1,,1555416606355,0,0,,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,1,4,blue,triangle,sounds/P.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416656808,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,2,4,white,triangle,sounds/G.wav,,1,1,0,0,0,1,0,1,0,0,0,1555416660416,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,3,4,dimgray,triangle,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416663957,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,4,4,darkorange,square,sounds/P.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416667575,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,5,4,red,circle,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416671192,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,6,4,blue,star,sounds/G.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416674796,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,7,4,red,star,sounds/G.wav,,1,1,1,0,0,1,0,1,1,0,1,1555416678341,,,1,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,8,4,red,triangle,sounds/E.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416681885,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,9,4,green,circle,sounds/E.wav,,1,1,1,0,0,1,0,1,1,1,0,1555416685426,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,10,4,dimgray,star,sounds/E.wav,,1,1,1,0,0,1,0,1,1,1,0,1555416689063,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,11,4,green,square,sounds/D.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416692671,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,12,4,blue,triangle,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416696284,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,13,4,white,star,sounds/E.wav,,1,1,1,0,0,1,0,1,1,1,0,1555416699938,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,14,4,yellow,triangle,sounds/G.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416703554,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,15,4,white,star,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416707171,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,16,4,dimgray,circle,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416710778,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,17,4,darkorange,star,sounds/C.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416714391,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,18,4,white,square,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416718018,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,19,4,yellow,square,sounds/E.wav,,1,1,1,0,0,1,0,1,1,1,1,1555416721584,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,20,4,red,circle,sounds/C.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416725195,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,21,4,red,star,sounds/B.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416728833,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,22,4,dimgray,star,sounds/B.wav,,1,1,1,0,0,1,0,1,1,1,1,1555416732390,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,23,4,yellow,square,sounds/C.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416736000,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,24,4,dimgray,square,sounds/C.wav,,1,1,1,0,0,1,0,1,1,1,1,1555416739546,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,25,4,red,square,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416743194,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,26,4,red,triangle,sounds/C.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416746829,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,27,4,red,circle,sounds/D.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416750370,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,28,4,green,star,sounds/D.wav,,1,1,1,0,1,1,0,0,1,1,0,1555416753931,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,29,4,yellow,triangle,sounds/B.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416757545,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,30,4,yellow,star,sounds/D.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416761187,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,31,4,blue,star,sounds/G.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416764734,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,32,4,yellow,circle,sounds/B.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416768350,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,33,4,green,star,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416771958,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,34,4,blue,square,sounds/G.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416775574,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,35,4,yellow,star,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416779185,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,36,4,red,star,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416782723,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,37,4,white,square,sounds/T.wav,,1,1,1,0,0,1,0,1,1,1,0,1555416786367,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,38,4,white,square,sounds/G.wav,,1,1,1,0,1,1,1,1,0,0,1,1555416789915,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,39,4,white,star,sounds/T.wav,,1,1,0,0,1,1,1,1,0,0,1,1555416793552,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,40,4,dimgray,star,sounds/V.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416797186,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,41,4,blue,triangle,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416800805,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,42,4,blue,star,sounds/E.wav,,1,1,1,0,1,1,1,1,1,1,0,1555416804371,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,43,4,darkorange,square,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416807978,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,44,4,darkorange,square,sounds/T.wav,,1,1,1,0,1,1,1,1,1,1,1,1555416811547,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,45,4,darkorange,circle,sounds/T.wav,,1,1,1,0,0,1,1,0,1,1,0,1555416815079,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,46,4,dimgray,star,sounds/E.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416818695,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,47,4,darkorange,triangle,sounds/D.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416822291,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,48,4,white,square,sounds/B.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416825902,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,49,4,red,circle,sounds/P.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416829515,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,50,4,yellow,square,sounds/B.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416833126,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,51,4,yellow,triangle,sounds/C.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416836667,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,52,4,yellow,square,sounds/D.wav,,1,1,0,0,1,1,1,1,0,0,1,1555416840225,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,53,4,blue,square,sounds/V.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416843771,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,54,4,darkorange,square,sounds/V.wav,,1,1,1,0,0,1,0,1,1,0,1,1555416847316,,,1,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,55,4,blue,circle,sounds/G.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416850935,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,56,4,darkorange,square,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416854546,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,57,4,darkorange,triangle,sounds/T.wav,,1,1,1,0,1,1,1,1,1,1,0,1555416858096,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,58,4,dimgray,square,sounds/V.wav,,1,1,1,0,0,1,0,1,0,0,0,1555416861718,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,59,4,white,square,sounds/T.wav,,1,1,1,0,0,1,0,1,0,0,1,1555416865256,,,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,60,4,white,circle,sounds/T.wav,,1,1,1,0,1,1,1,1,1,1,0,1555416868828,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,fcs1,3,1,61,4,white,square,sounds/P.wav,,1,1,1,0,1,1,1,1,0,0,0,1555416872462,,,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,1,2,dimgray,circle,sounds/T.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416909255,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,2,2,blue,star,sounds/V.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416912892,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,3,6,blue,circle,sounds/V.wav,1,1,1,1,1,1,1,1,1,1,0,0,1555416916537,0,0,0,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,4,6,blue,circle,sounds/V.wav,1,1,1,1,1,1,1,1,1,1,0,1,1555416920093,1,1,1,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,5,1,red,triangle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416923701,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,6,6,yellow,triangle,sounds/P.wav,1,1,1,1,1,0,1,0,1,1,1,1,1555416927244,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,7,4,yellow,circle,sounds/P.wav,1,1,1,1,1,1,1,1,1,1,1,0,1555416930806,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,8,3,green,circle,sounds/V.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555416934419,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,9,7,red,star,sounds/V.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555416937956,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,10,7,green,star,sounds/B.wav,1,1,1,1,1,0,1,0,1,0,0,1,1555416941527,1,1,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,11,3,green,circle,sounds/V.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555416945065,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,12,7,blue,circle,sounds/C.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555416948681,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,13,0,darkorange,circle,sounds/T.wav,1,1,1,1,1,0,1,0,1,0,0,1,1555416952327,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,14,8,white,star,sounds/T.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555416955952,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,15,6,yellow,triangle,sounds/T.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555416959496,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,16,1,red,triangle,sounds/B.wav,1,1,1,1,1,0,1,0,1,0,0,1,1555416963133,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,17,0,green,square,sounds/V.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416966739,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,18,0,dimgray,square,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,1,1555416970304,1,1,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,19,0,blue,triangle,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416973936,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,20,2,green,circle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416977554,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,21,8,darkorange,star,sounds/V.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416981157,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,22,8,green,square,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416984790,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,23,2,white,star,sounds/T.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416988409,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,24,7,green,triangle,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555416992020,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,25,1,green,circle,sounds/C.wav,1,1,1,1,1,1,1,1,1,1,1,0,1555416995562,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,26,4,yellow,triangle,sounds/T.wav,1,1,1,1,1,0,1,0,1,0,1,0,1555416999195,0,0,0,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,27,4,red,triangle,sounds/D.wav,0,1,1,0,1,0,1,0,1,0,0,0,1555417002805,1,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,28,4,green,square,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417006445,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,29,7,green,square,sounds/C.wav,1,1,1,0,1,1,1,1,1,1,1,0,1555417010014,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,30,1,dimgray,square,sounds/P.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555417013601,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,31,1,blue,star,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417017149,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,32,6,white,triangle,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417020760,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,33,3,white,triangle,sounds/C.wav,1,1,1,1,1,1,1,1,1,0,0,1,1555417024391,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,34,1,darkorange,circle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417028001,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,35,5,dimgray,square,sounds/P.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555417031635,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,36,4,darkorange,star,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417035246,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,37,2,yellow,circle,sounds/D.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555417038896,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,38,4,yellow,square,sounds/D.wav,1,1,1,1,1,0,1,1,0,1,1,0,1555417042519,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,39,0,red,star,sounds/G.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417046130,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,40,8,blue,triangle,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417049734,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,41,8,green,square,sounds/E.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417053281,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,42,4,dimgray,star,sounds/E.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555417056924,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,43,7,blue,square,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417060545,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,44,4,yellow,triangle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417064150,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,45,2,blue,star,sounds/B.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417067761,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,46,2,blue,circle,sounds/V.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417071398,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,47,6,dimgray,circle,sounds/P.wav,1,1,1,0,1,0,1,0,1,0,1,0,1555417075024,0,0,1,no,0,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,48,8,dimgray,square,sounds/B.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417078659,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,49,5,white,square,sounds/V.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555417082273,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,50,5,darkorange,circle,sounds/V.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555417085844,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,51,5,white,triangle,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417089384,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,52,8,white,square,sounds/C.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417093024,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,53,5,darkorange,square,sounds/G.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555417096637,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,54,5,darkorange,star,sounds/D.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417100219,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,55,4,green,circle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417103832,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,56,4,green,triangle,sounds/V.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417107393,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,57,0,green,circle,sounds/G.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555417111032,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,58,8,dimgray,star,sounds/B.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417114649,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,59,0,yellow,circle,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417118240,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,60,4,darkorange,star,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555417121856,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,posttest,pcfs12,4,1,61,7,darkorange,circle,sounds/P.wav,1,1,1,1,1,1,1,1,1,1,1,0,1555417125440,0,0,0,no,1,Studerende
