id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,color_target,sound_target,position_response,figure_tested,occupation,sound_tested,position_tested,sound_score,color_response,color_tested,figure_target,figure_score,figure_response,timestamp,position_score,simulate,sound_response
Lama,male,22,training_transfer,practice,f2,1,2,24,4,white,circle,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981156738,,no,
Lama,male,22,training_transfer,practice,f2,1,2,25,4,white,triangle,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981159330,,no,
Lama,male,22,training_transfer,practice,f2,1,2,26,4,white,triangle,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981161922,,no,
Lama,male,22,training_transfer,practice,f2,1,2,27,4,white,star,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981164496,,no,
Lama,male,22,training_transfer,practice,f2,1,2,28,4,white,circle,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981167088,,no,
Lama,male,22,training_transfer,practice,f2,1,2,29,4,white,circle,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981169680,,no,
Lama,male,22,training_transfer,practice,f2,1,2,30,4,white,square,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981172252,,no,
Lama,male,22,training_transfer,practice,f2,1,2,31,4,white,star,,,,,,,1,Studerende,0,0,,,0,0,1,0,1554981174846,,no,
Lama,male,22,training_transfer,practice,f2,1,2,32,4,white,square,,,,,,,1,Studerende,0,0,,,0,1,0,0,1554981177438,,no,
Lama,male,22,training_transfer,practice,sc2,2,2,1,4,blue,circle,sounds/E.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981207267,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,2,4,red,circle,sounds/C.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981209858,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,3,4,green,circle,sounds/P.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981212451,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,4,4,red,circle,sounds/G.wav,,0,1,0,,0,Studerende,1,0,1,0,1,,,,1554981215060,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,5,4,red,circle,sounds/V.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981217652,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,6,4,red,circle,sounds/E.wav,,0,1,0,,0,Studerende,1,0,1,0,1,,,,1554981220226,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,7,4,darkorange,circle,sounds/T.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981222801,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,8,4,red,circle,sounds/E.wav,,1,1,1,,0,Studerende,1,0,0,1,1,,,,1554981225404,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,9,4,darkorange,circle,sounds/G.wav,,0,1,0,,0,Studerende,1,0,1,0,1,,,,1554981227998,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,10,4,dimgray,circle,sounds/E.wav,,1,0,1,,0,Studerende,1,0,0,0,1,,,,1554981230591,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,11,4,darkorange,circle,sounds/P.wav,,0,1,0,,0,Studerende,1,0,1,0,1,,,,1554981233165,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,12,4,dimgray,circle,sounds/P.wav,,1,1,0,,0,Studerende,1,0,1,1,1,,,,1554981235771,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,13,4,red,circle,sounds/D.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981238366,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,14,4,red,circle,sounds/V.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981240941,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,15,4,white,circle,sounds/C.wav,,1,0,0,,0,Studerende,1,0,0,0,1,,,,1554981243546,,no,1
Lama,male,22,training_transfer,practice,sc2,2,2,16,4,red,circle,sounds/G.wav,,0,1,0,,0,Studerende,1,0,1,0,1,,,,1554981246123,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,17,4,yellow,circle,sounds/E.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981248716,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,18,4,red,circle,sounds/G.wav,,0,1,1,,0,Studerende,1,0,0,0,1,,,,1554981251293,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,19,4,white,circle,sounds/G.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981253885,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,20,4,darkorange,circle,sounds/E.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981256459,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,21,4,red,circle,sounds/G.wav,,1,0,1,,0,Studerende,1,0,0,0,1,,,,1554981259049,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,22,4,blue,circle,sounds/E.wav,,1,0,1,,0,Studerende,1,0,1,0,1,,,,1554981261670,,no,1
Lama,male,22,training_transfer,practice,sc2,2,2,23,4,dimgray,circle,sounds/E.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981264264,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,24,4,yellow,circle,sounds/T.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981266859,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,25,4,yellow,circle,sounds/C.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981269451,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,26,4,blue,circle,sounds/T.wav,,1,0,1,,0,Studerende,1,0,1,0,1,,,,1554981272059,,no,1
Lama,male,22,training_transfer,practice,sc2,2,2,27,4,white,circle,sounds/E.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981274652,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,28,4,white,circle,sounds/P.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981277222,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,29,4,red,circle,sounds/E.wav,,1,0,1,,0,Studerende,1,0,1,0,1,,,,1554981279844,,no,1
Lama,male,22,training_transfer,practice,sc2,2,2,30,4,darkorange,circle,sounds/G.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981282442,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,31,4,white,circle,sounds/E.wav,,1,0,1,,0,Studerende,1,0,0,0,1,,,,1554981285034,,no,0
Lama,male,22,training_transfer,practice,sc2,2,2,32,4,red,circle,sounds/D.wav,,1,0,0,,0,Studerende,1,0,1,0,1,,,,1554981287625,,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,1,6,white,circle,sounds/V.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981332967,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,2,0,red,circle,sounds/P.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,1,0,0,1554981336576,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,3,6,red,circle,sounds/V.wav,0,0,1,0,0,1,Studerende,1,1,1,0,1,1,0,0,1554981340191,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,4,1,blue,square,sounds/D.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981343805,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,5,0,darkorange,square,sounds/C.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,1,1,1,1554981347418,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,6,1,blue,triangle,sounds/D.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981351025,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,7,1,yellow,star,sounds/E.wav,1,1,0,0,1,1,Studerende,1,1,1,0,1,0,1,0,1554981354639,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,8,5,darkorange,star,sounds/C.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,1,0,0,1554981358232,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,9,0,green,circle,sounds/C.wav,0,1,0,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981361869,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,10,0,dimgray,square,sounds/T.wav,1,1,0,0,1,1,Studerende,1,1,1,0,1,0,0,1,1554981365436,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,11,0,green,square,sounds/B.wav,1,1,0,0,1,1,Studerende,1,1,1,0,1,1,0,0,1554981369073,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,12,1,white,circle,sounds/P.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981372648,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,13,1,darkorange,square,sounds/V.wav,1,1,0,0,1,1,Studerende,1,1,0,0,1,0,1,0,1554981376192,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,14,1,dimgray,square,sounds/V.wav,1,1,0,1,1,1,Studerende,1,1,0,0,1,1,0,0,1554981379809,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,15,7,dimgray,star,sounds/V.wav,0,0,1,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981383428,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,16,0,dimgray,square,sounds/B.wav,0,0,1,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981387039,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,17,0,blue,circle,sounds/C.wav,1,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981390655,0,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,18,3,darkorange,star,sounds/B.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981394263,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,19,6,white,square,sounds/G.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981397874,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,20,2,green,circle,sounds/T.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981401487,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,21,6,green,square,sounds/P.wav,0,1,1,0,0,1,Studerende,1,1,1,1,1,0,1,0,1554981405123,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,22,6,yellow,circle,sounds/P.wav,1,1,0,1,1,1,Studerende,1,1,0,0,1,0,1,0,1554981408746,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,23,1,darkorange,star,sounds/V.wav,0,1,0,0,0,1,Studerende,1,1,1,0,1,0,1,0,1554981412353,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,24,8,green,circle,sounds/V.wav,0,1,0,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981415990,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,25,3,dimgray,triangle,sounds/V.wav,0,1,0,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981419621,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,26,6,dimgray,triangle,sounds/D.wav,0,0,1,0,0,1,Studerende,1,1,1,0,1,1,0,0,1554981423243,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,27,1,dimgray,star,sounds/C.wav,0,1,1,0,0,1,Studerende,1,1,1,1,1,0,1,0,1554981426877,1,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,28,6,green,circle,sounds/C.wav,0,1,0,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981430495,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,29,6,green,star,sounds/G.wav,1,1,1,0,0,1,Studerende,1,1,1,1,1,0,1,0,1554981434110,0,no,0
Lama,male,22,training_transfer,practice,pcfs1,4,1,30,1,white,triangle,sounds/G.wav,0,1,0,1,0,1,Studerende,1,1,1,0,1,0,1,0,1554981437741,1,no,1
Lama,male,22,training_transfer,practice,pcfs1,4,1,31,4,white,triangle,sounds/P.wav,0,1,1,0,0,1,Studerende,1,1,1,1,1,1,0,0,1554981441366,1,no,0
Lama,male,22,training_transfer,pretest,pc2,2,2,1,7,dimgray,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981460233,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,2,1,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981462822,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,3,6,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981465399,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,4,8,blue,circle,,0,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981467984,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,5,6,white,circle,,1,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981470559,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,6,8,yellow,circle,,1,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981473150,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,7,8,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981475732,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,8,0,yellow,circle,,0,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981478324,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,9,2,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981480914,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,10,4,yellow,circle,,0,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981483504,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,11,8,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981486096,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,12,4,green,circle,,1,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981488673,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,13,3,dimgray,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981491265,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,14,8,green,circle,,0,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981493857,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,15,7,white,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981496449,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,16,0,dimgray,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981499037,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,17,2,green,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981501632,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,18,7,dimgray,circle,,0,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981504245,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,19,2,yellow,circle,,1,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981506816,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,20,0,dimgray,circle,,0,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981509407,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,21,4,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981511981,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,22,0,red,circle,,1,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981514582,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,23,1,red,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981517164,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,24,1,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981519758,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,25,1,darkorange,circle,,1,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981522375,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,26,1,darkorange,circle,,1,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981525003,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,27,5,yellow,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981527599,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,28,0,white,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981530171,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,29,5,dimgray,circle,,1,0,0,,1,0,Studerende,0,1,,1,1,,,,1554981532775,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,30,4,white,circle,,0,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981535398,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,31,7,dimgray,circle,,0,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981538020,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,32,8,dimgray,circle,,0,0,0,,0,0,Studerende,0,1,,1,1,,,,1554981540635,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,33,4,dimgray,circle,,0,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981543244,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,34,1,green,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981545842,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,35,0,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981548434,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,36,2,dimgray,circle,,0,0,0,,0,0,Studerende,0,1,,1,1,,,,1554981551052,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,37,3,dimgray,circle,,0,0,0,,0,0,Studerende,0,1,,1,1,,,,1554981553674,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,38,5,white,circle,,0,0,0,,0,0,Studerende,0,1,,1,1,,,,1554981556302,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,39,3,green,circle,,1,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981558928,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,40,5,dimgray,circle,,1,0,0,,1,0,Studerende,0,1,,1,1,,,,1554981561564,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,41,2,white,circle,,0,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981564184,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,42,7,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981566759,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,43,2,darkorange,circle,,1,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981569331,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,44,6,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981571905,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,45,7,blue,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981574500,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,46,7,blue,circle,,0,1,1,,1,0,Studerende,0,1,,1,1,,,,1554981577141,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,47,0,dimgray,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981579732,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,48,6,dimgray,circle,,0,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981582347,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,49,0,dimgray,circle,,1,0,1,,0,0,Studerende,0,1,,0,1,,,,1554981584931,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,50,7,green,circle,,0,0,0,,1,0,Studerende,0,1,,1,1,,,,1554981587543,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,51,4,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981590130,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,52,0,yellow,circle,,0,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981592747,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,53,4,darkorange,circle,,1,0,1,,1,0,Studerende,0,1,,0,1,,,,1554981595376,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,54,8,darkorange,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981597960,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,55,4,darkorange,circle,,1,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981600572,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,56,8,darkorange,circle,,1,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981603202,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,57,8,green,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981605785,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,58,5,darkorange,circle,,0,1,1,,0,0,Studerende,0,1,,1,1,,,,1554981608399,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,59,5,white,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981610986,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,60,8,white,circle,,0,1,0,,1,0,Studerende,0,1,,0,1,,,,1554981613587,0,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,61,7,dimgray,circle,,0,1,0,,0,0,Studerende,0,1,,0,1,,,,1554981616184,1,no,
Lama,male,22,training_transfer,pretest,pc2,2,2,62,0,dimgray,circle,,0,0,0,,0,0,Studerende,0,1,,1,1,,,,1554981618799,1,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,1,4,yellow,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981630765,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,2,4,dimgray,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981633336,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,3,4,green,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981635914,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,4,4,yellow,star,,,1,0,,,1,Studerende,0,0,,0,1,1,0,0,1554981638505,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,5,4,green,square,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981641098,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,6,4,red,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981643688,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,7,4,white,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981646279,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,8,4,darkorange,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,0,1,1554981648894,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,9,4,green,star,,,1,0,,,1,Studerende,0,0,,0,1,0,0,1,1554981651486,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,10,4,darkorange,square,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981654071,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,11,4,red,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981656663,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,12,4,red,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981659240,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,13,4,white,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981661833,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,14,4,red,triangle,,,1,1,,,1,Studerende,0,0,,1,1,1,0,0,1554981664439,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,15,4,white,square,,,1,1,,,1,Studerende,0,0,,1,1,0,1,0,1554981667057,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,16,4,green,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981669637,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,17,4,blue,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981672214,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,18,4,darkorange,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981674806,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,19,4,white,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981677398,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,20,4,dimgray,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981679990,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,21,4,white,square,,,1,1,,,1,Studerende,0,0,,1,1,1,0,0,1554981682590,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,22,4,red,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981685191,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,23,4,green,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981687780,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,24,4,green,square,,,1,0,,,1,Studerende,0,0,,0,1,1,0,0,1554981690375,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,25,4,white,star,,,1,0,,,1,Studerende,0,0,,0,1,1,0,0,1554981692964,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,26,4,dimgray,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981695555,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,27,4,red,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981698147,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,28,4,dimgray,circle,,,1,1,,,1,Studerende,0,0,,1,1,1,0,0,1554981700765,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,29,4,white,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981703363,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,30,4,dimgray,circle,,,0,1,,,1,Studerende,0,0,,0,1,1,0,0,1554981705958,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,31,4,darkorange,star,,,1,0,,,1,Studerende,0,0,,0,1,1,1,1,1554981708564,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,32,4,white,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981711157,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,33,4,dimgray,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981713748,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,34,4,green,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981716342,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,35,4,dimgray,square,,,1,1,,,1,Studerende,0,0,,1,1,1,0,0,1554981718931,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,36,4,blue,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981721509,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,37,4,dimgray,square,,,0,1,,,1,Studerende,0,0,,0,1,1,1,1,1554981724122,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,38,4,red,star,,,1,0,,,1,Studerende,0,0,,0,1,1,1,1,1554981726750,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,39,4,yellow,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981729331,,no,
