id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,figure_score,color_response,color_tested,sound_response,figure_response,simulate,sound_tested,color_target,color_score,position_score,figure_target,position_target,timestamp,sound_target,figure_tested,occupation,position_tested,sound_score
chimpanse,female,,training_train,practice,p1,1,1,17,8,white,circle,,1,,,0,,,no,0,,,1,,1,1554797606031,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,18,1,white,circle,,0,,,0,,,no,0,,,1,,0,1554797608597,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,19,8,white,circle,,0,,,0,,,no,0,,,1,,0,1554797611180,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,20,5,white,circle,,0,,,0,,,no,0,,,1,,0,1554797613749,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,21,5,white,circle,,1,,,0,,,no,0,,,1,,1,1554797616327,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,22,0,white,circle,,0,,,0,,,no,0,,,1,,0,1554797618898,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,23,0,white,circle,,1,,,0,,,no,0,,,1,,1,1554797621499,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,24,5,white,circle,,0,,,0,,,no,0,,,1,,0,1554797624082,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,25,3,white,circle,,0,,,0,,,no,0,,,1,,0,1554797626651,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,26,7,white,circle,,0,,,0,,,no,0,,,1,,0,1554797629232,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,27,5,white,circle,,0,,,0,,,no,0,,,1,,0,1554797631801,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,28,8,white,circle,,0,,,0,,,no,0,,,1,,0,1554797634384,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,29,6,white,circle,,0,,,0,,,no,0,,,1,,0,1554797636967,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,30,6,white,circle,,1,,,0,,,no,0,,,1,,1,1554797639568,,0,Studerende,1,
chimpanse,female,,training_train,practice,p1,1,1,31,6,white,circle,,1,,,0,,,no,0,,,1,,1,1554797642159,,0,Studerende,1,
chimpanse,female,,training_train,practice,f2,1,2,1,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797674855,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,2,4,white,square,,,1,,0,,0,no,0,,,,1,,1554797677439,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,3,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797680022,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,4,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797682605,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,5,4,white,star,,,1,,0,,1,no,0,,,,1,,1554797685189,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,6,4,white,square,,,0,,0,,1,no,0,,,,1,,1554797687787,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,7,4,white,circle,,,1,,0,,0,no,0,,,,1,,1554797690356,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,8,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797692942,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,9,4,white,circle,,,1,,0,,1,no,0,,,,1,,1554797695534,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,10,4,white,square,,,1,,0,,0,no,0,,,,1,,1554797698108,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,11,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797700692,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,12,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797703258,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,13,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797705841,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,14,4,white,star,,,1,,0,,1,no,0,,,,1,,1554797708436,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,15,4,white,square,,,1,,0,,0,no,0,,,,1,,1554797711011,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,16,4,white,star,,,0,,0,,0,no,0,,,,1,,1554797713594,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,17,4,white,square,,,1,,0,,1,no,0,,,,1,,1554797716192,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,18,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797718778,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,19,4,white,star,,,0,,0,,1,no,0,,,,1,,1554797721361,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,20,4,white,square,,,1,,0,,0,no,0,,,,1,,1554797723945,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,21,4,white,circle,,,1,,0,,0,no,0,,,,1,,1554797726527,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,22,4,white,square,,,1,,0,,1,no,0,,,,1,,1554797729126,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,23,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797731709,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,24,4,white,circle,,,1,,0,,0,no,0,,,,1,,1554797734278,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,25,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797736861,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,26,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797739430,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,27,4,white,circle,,,1,,0,,0,no,0,,,,1,,1554797742013,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,28,4,white,star,,,1,,0,,1,no,0,,,,1,,1554797744609,,1,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,29,4,white,star,,,1,,0,,0,no,0,,,,1,,1554797747180,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,30,4,white,square,,,1,,0,,0,no,0,,,,1,,1554797749764,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,31,4,white,triangle,,,1,,0,,0,no,0,,,,1,,1554797752329,,0,Studerende,0,
chimpanse,female,,training_train,practice,f2,1,2,32,4,white,square,,,1,,0,,1,no,0,,,,1,,1554797754927,,1,Studerende,0,
chimpanse,female,,training_train,practice,sc2,2,2,1,4,green,circle,sounds/G.wav,,,0,1,0,,no,1,0,1,,,,1554797790552,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,2,4,white,circle,sounds/E.wav,,,0,1,0,,no,1,0,1,,,,1554797793136,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,3,4,white,circle,sounds/G.wav,,,0,1,1,,no,1,0,1,,,,1554797795734,1,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,4,4,blue,circle,sounds/G.wav,,,0,1,0,,no,1,0,1,,,,1554797798302,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,5,4,dimgray,circle,sounds/G.wav,,,0,1,0,,no,1,0,1,,,,1554797800868,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,6,4,darkorange,circle,sounds/G.wav,,,0,1,1,,no,1,0,1,,,,1554797803466,1,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,7,4,green,circle,sounds/C.wav,,,0,1,1,,no,1,0,1,,,,1554797806043,0,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,8,4,green,circle,sounds/B.wav,,,1,1,0,,no,1,0,0,,,,1554797808630,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,9,4,blue,circle,sounds/G.wav,,,0,1,1,,no,1,0,1,,,,1554797811216,0,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,10,4,green,circle,sounds/E.wav,,,0,1,0,,no,1,1,0,,,,1554797813785,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,11,4,white,circle,sounds/V.wav,,,0,1,0,,no,1,0,1,,,,1554797816354,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,12,4,white,circle,sounds/C.wav,,,0,1,0,,no,1,0,1,,,,1554797818937,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,13,4,darkorange,circle,sounds/B.wav,,,0,1,0,,no,1,0,1,,,,1554797821520,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,14,4,red,circle,sounds/V.wav,,,0,1,0,,no,1,0,1,,,,1554797824103,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,15,4,darkorange,circle,sounds/C.wav,,,0,1,1,,no,1,1,0,,,,1554797826696,0,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,16,4,dimgray,circle,sounds/E.wav,,,0,1,0,,no,1,0,1,,,,1554797829273,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,17,4,darkorange,circle,sounds/C.wav,,,0,1,0,,no,1,1,0,,,,1554797831854,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,18,4,white,circle,sounds/P.wav,,,0,1,0,,no,1,0,1,,,,1554797834423,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,19,4,blue,circle,sounds/D.wav,,,0,1,0,,no,1,0,1,,,,1554797837006,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,20,4,dimgray,circle,sounds/C.wav,,,0,1,1,,no,1,0,1,,,,1554797839607,0,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,21,4,blue,circle,sounds/P.wav,,,0,1,0,,no,1,1,0,,,,1554797842190,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,22,4,blue,circle,sounds/C.wav,,,0,1,0,,no,1,0,1,,,,1554797844773,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,23,4,red,circle,sounds/V.wav,,,1,1,0,,no,1,0,0,,,,1554797847368,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,24,4,blue,circle,sounds/B.wav,,,1,1,0,,no,1,1,1,,,,1554797849957,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,25,4,red,circle,sounds/P.wav,,,0,1,1,,no,1,1,0,,,,1554797852552,0,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,26,4,red,circle,sounds/V.wav,,,0,1,0,,no,1,0,1,,,,1554797855124,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,27,4,green,circle,sounds/P.wav,,,0,1,0,,no,1,0,1,,,,1554797857711,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,28,4,yellow,circle,sounds/E.wav,,,0,1,0,,no,1,0,1,,,,1554797860294,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,29,4,red,circle,sounds/G.wav,,,1,1,0,,no,1,0,0,,,,1554797862892,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,sc2,2,2,30,4,dimgray,circle,sounds/E.wav,,,0,1,0,,no,1,0,1,,,,1554797865478,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,31,4,red,circle,sounds/G.wav,,,0,1,0,,no,1,1,0,,,,1554797868061,1,0,Studerende,0,0
chimpanse,female,,training_train,practice,sc2,2,2,32,4,dimgray,circle,sounds/B.wav,,,0,1,0,,no,1,1,0,,,,1554797870644,0,0,Studerende,0,1
chimpanse,female,,training_train,practice,pcfs1,4,1,1,7,green,triangle,sounds/T.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797889528,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,2,7,blue,triangle,sounds/V.wav,0,0,0,1,0,0,no,1,0,1,0,1,1,1554797893130,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,3,4,blue,square,sounds/T.wav,0,1,0,1,0,0,no,1,1,0,1,1,0,1554797896711,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,4,6,green,square,sounds/C.wav,0,0,0,1,0,0,no,1,0,1,1,1,0,1554797900314,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,5,6,yellow,star,sounds/C.wav,0,1,0,1,0,0,no,1,0,1,0,1,1,1554797903913,1,0,Studerende,1,0
chimpanse,female,,training_train,practice,pcfs1,4,1,6,6,blue,triangle,sounds/C.wav,1,1,0,1,0,0,no,1,0,1,1,1,1,1554797907535,1,0,Studerende,1,0
chimpanse,female,,training_train,practice,pcfs1,4,1,7,4,yellow,star,sounds/G.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797911132,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,8,4,yellow,square,sounds/P.wav,1,0,1,1,0,1,no,1,1,1,1,1,1,1554797914766,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,9,2,green,triangle,sounds/P.wav,0,1,0,1,1,0,no,1,0,1,1,1,0,1554797918365,1,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,10,0,white,star,sounds/G.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797921964,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,11,7,white,star,sounds/B.wav,1,1,1,1,0,1,no,1,1,1,0,1,0,1554797925511,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,12,6,yellow,circle,sounds/P.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797929098,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,13,0,red,circle,sounds/B.wav,0,0,0,1,0,0,no,1,0,1,1,1,0,1554797932700,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,14,8,red,star,sounds/T.wav,0,1,0,1,0,0,no,1,1,0,1,1,0,1554797936283,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,15,2,red,circle,sounds/T.wav,0,1,1,1,0,0,no,1,1,1,1,1,0,1554797939894,1,0,Studerende,1,0
chimpanse,female,,training_train,practice,pcfs1,4,1,16,8,green,triangle,sounds/V.wav,0,1,1,1,0,0,no,1,0,0,1,1,0,1554797943502,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,17,1,red,square,sounds/C.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797947098,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,18,1,darkorange,triangle,sounds/T.wav,0,1,0,1,0,0,no,1,0,1,0,1,1,1554797950685,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,19,0,yellow,triangle,sounds/T.wav,0,0,0,1,1,0,no,1,0,1,1,1,0,1554797954282,1,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,20,1,red,square,sounds/D.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797957869,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,21,0,red,triangle,sounds/D.wav,0,1,1,1,0,0,no,1,1,1,1,1,0,1554797961463,1,0,Studerende,1,0
chimpanse,female,,training_train,practice,pcfs1,4,1,22,6,green,triangle,sounds/V.wav,0,1,0,1,0,1,no,1,0,1,1,1,0,1554797965068,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,23,6,blue,circle,sounds/G.wav,1,1,0,1,0,0,no,1,0,1,1,1,1,1554797968690,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,24,5,darkorange,star,sounds/B.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797972287,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,25,7,red,triangle,sounds/C.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797975889,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,26,6,blue,circle,sounds/D.wav,0,1,0,1,0,0,no,1,0,1,1,1,0,1554797979488,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,27,1,blue,star,sounds/D.wav,0,1,1,1,1,0,no,1,1,1,1,1,0,1554797983122,1,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,28,1,darkorange,star,sounds/P.wav,0,1,0,1,0,1,no,1,0,1,0,1,1,1554797986733,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,29,6,darkorange,square,sounds/V.wav,0,1,0,1,0,0,no,1,1,0,1,1,0,1554797990324,0,0,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,30,2,blue,square,sounds/G.wav,0,1,0,1,0,1,no,1,0,1,1,1,0,1554797993943,0,1,Studerende,1,1
chimpanse,female,,training_train,practice,pcfs1,4,1,31,2,red,circle,sounds/G.wav,1,1,0,1,0,0,no,1,0,1,1,1,1,1554797997540,1,0,Studerende,1,0
chimpanse,female,,training_train,pretest,pc2,2,2,1,2,green,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798021728,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,2,5,green,circle,,0,,1,1,,,no,0,0,0,1,,0,1554798024329,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,3,0,white,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798026912,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,4,5,darkorange,circle,,0,,0,1,,,no,0,0,1,0,,1,1554798029495,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,5,0,red,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798032098,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,6,1,red,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798034680,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,7,7,white,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798037263,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,8,7,red,circle,,1,,1,1,,,no,0,1,1,0,,0,1554798039864,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,9,6,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798042447,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,10,7,red,circle,,0,,1,1,,,no,0,1,1,0,,1,1554798045039,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,11,4,yellow,circle,,0,,0,1,,,no,0,1,0,1,,0,1554798047612,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,12,8,yellow,circle,,0,,1,1,,,no,0,0,0,1,,0,1554798050217,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,13,4,green,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798052818,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,14,7,white,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798055399,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,15,5,green,circle,,0,,0,1,,,no,0,1,0,1,,0,1554798057982,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,16,7,yellow,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798060583,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,17,5,blue,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798063162,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,18,5,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798065732,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,19,0,dimgray,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798068301,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,20,5,darkorange,circle,,1,,1,1,,,no,0,1,1,1,,1,1554798070916,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,21,5,dimgray,circle,,0,,0,1,,,no,0,1,0,1,,0,1554798073499,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,22,2,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798076083,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,23,4,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798078666,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,24,7,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798081249,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,25,6,yellow,circle,,0,,1,1,,,no,0,0,0,1,,0,1554798083853,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,26,7,blue,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798086439,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,27,7,dimgray,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798089020,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,28,7,dimgray,circle,,0,,0,1,,,no,0,0,1,0,,1,1554798091600,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,29,6,blue,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798094186,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,30,1,red,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798096770,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,31,6,dimgray,circle,,0,,0,1,,,no,0,0,1,0,,1,1554798099353,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,32,2,white,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798101936,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,33,2,dimgray,circle,,1,,1,1,,,no,0,1,1,0,,0,1554798104531,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,34,4,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798107103,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,35,0,dimgray,circle,,0,,0,1,,,no,0,1,0,1,,0,1554798109686,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,36,8,blue,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798112272,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,37,7,red,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798114856,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,38,5,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798117439,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,39,5,red,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798120028,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,40,7,blue,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798122606,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,41,1,green,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798125189,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,42,8,blue,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798127787,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,43,2,dimgray,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798130356,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,44,4,blue,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798132954,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,45,0,dimgray,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798135563,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,46,8,dimgray,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798138141,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,47,1,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798140724,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,48,8,white,circle,,0,,0,1,,,no,0,0,1,0,,1,1554798143307,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,49,5,darkorange,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798145896,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,50,8,red,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798148494,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,51,3,dimgray,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798151075,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,52,3,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798153643,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,53,6,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798156209,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,54,5,red,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798158793,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,55,5,green,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798161376,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,56,5,green,circle,,1,,1,1,,,no,0,0,0,1,,1,1554798163980,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,57,7,darkorange,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798166560,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,58,0,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798169143,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,59,1,darkorange,circle,,0,,1,1,,,no,0,1,1,1,,0,1554798171750,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,60,0,yellow,circle,,1,,1,1,,,no,0,1,1,1,,1,1554798174348,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,61,4,yellow,circle,,0,,0,1,,,no,0,0,1,1,,0,1554798176928,,0,Studerende,1,
chimpanse,female,,training_train,pretest,pc2,2,2,62,0,white,circle,,1,,0,1,,,no,0,0,1,1,,1,1554798179523,,0,Studerende,1,
chimpanse,female,,training_train,pretest,fc2,2,2,1,4,darkorange,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798191981,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,2,4,dimgray,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798194564,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,3,4,dimgray,star,,,1,0,1,,0,no,0,0,1,,1,,1554798197147,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,4,4,green,circle,,,0,0,1,,0,no,0,0,1,,1,,1554798199731,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,5,4,white,square,,,1,0,1,,0,no,0,0,1,,1,,1554798202297,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,6,4,green,star,,,1,0,1,,0,no,0,1,0,,1,,1554798204865,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,7,4,green,square,,,0,0,1,,0,no,0,0,1,,1,,1554798207449,,1,Studerende,0,
