id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_response,figure_target,color_tested,color_target,sound_tested,occupation,figure_tested,figure_score,sound_target,color_score,position_tested,position_target,sound_score,position_response,color_response,timestamp,position_score,figure_response
Giraf,female,22,training_train,pretest,pc2,2,2,50,2,white,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970413812,1,
Giraf,female,22,training_train,pretest,pc2,2,2,51,2,white,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970416387,1,
Giraf,female,22,training_train,pretest,pc2,2,2,52,3,white,circle,,no,,,1,1,0,Studerende,0,,,1,1,0,,0,1,1554970418984,1,
Giraf,female,22,training_train,pretest,pc2,2,2,53,1,dimgray,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970421565,1,
Giraf,female,22,training_train,pretest,pc2,2,2,54,5,yellow,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970424139,1,
Giraf,female,22,training_train,pretest,pc2,2,2,55,1,dimgray,circle,,no,,,1,1,0,Studerende,0,,,1,1,1,,1,1,1554970426737,1,
Giraf,female,22,training_train,pretest,pc2,2,2,56,0,blue,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970429302,1,
Giraf,female,22,training_train,pretest,pc2,2,2,57,1,green,circle,,no,,,1,0,0,Studerende,0,,,1,1,1,,0,0,1554970431877,0,
Giraf,female,22,training_train,pretest,pc2,2,2,58,3,white,circle,,no,,,1,0,0,Studerende,0,,,1,1,0,,0,0,1554970434451,1,
Giraf,female,22,training_train,pretest,pc2,2,2,59,1,red,circle,,no,,,1,0,0,Studerende,0,,,1,1,1,,0,0,1554970437023,0,
Giraf,female,22,training_train,pretest,pc2,2,2,60,4,white,circle,,no,,,1,1,0,Studerende,0,,,1,1,0,,0,1,1554970439615,1,
Giraf,female,22,training_train,pretest,pc2,2,2,61,1,red,circle,,no,,,1,1,0,Studerende,0,,,1,1,1,,1,1,1554970442204,1,
Giraf,female,22,training_train,pretest,pc2,2,2,62,6,red,circle,,no,,,1,0,0,Studerende,0,,,0,1,0,,0,1,1554970444796,1,
Giraf,female,22,training_train,pretest,fc2,2,2,1,4,yellow,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970453601,,0
Giraf,female,22,training_train,pretest,fc2,2,2,2,4,red,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970456172,,0
Giraf,female,22,training_train,pretest,fc2,2,2,3,4,white,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970458747,,0
Giraf,female,22,training_train,pretest,fc2,2,2,4,4,red,triangle,,no,,1,1,1,0,Studerende,1,1,,1,0,,,,1,1554970461342,,1
Giraf,female,22,training_train,pretest,fc2,2,2,5,4,dimgray,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970463911,,0
Giraf,female,22,training_train,pretest,fc2,2,2,6,4,dimgray,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970466485,,0
Giraf,female,22,training_train,pretest,fc2,2,2,7,4,green,star,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970469059,,0
Giraf,female,22,training_train,pretest,fc2,2,2,8,4,green,star,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970471631,,0
Giraf,female,22,training_train,pretest,fc2,2,2,9,4,darkorange,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970474199,,0
Giraf,female,22,training_train,pretest,fc2,2,2,10,4,yellow,star,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970476794,,0
Giraf,female,22,training_train,pretest,fc2,2,2,11,4,blue,circle,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970479366,,0
Giraf,female,22,training_train,pretest,fc2,2,2,12,4,yellow,circle,,no,,0,1,1,0,Studerende,1,1,,0,0,,,,0,1554970481943,,0
Giraf,female,22,training_train,pretest,fc2,2,2,13,4,blue,triangle,,no,,0,1,1,0,Studerende,1,1,,1,0,,,,1,1554970484535,,0
Giraf,female,22,training_train,pretest,fc2,2,2,14,4,green,circle,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970487107,,0
Giraf,female,22,training_train,pretest,fc2,2,2,15,4,white,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970489681,,0
Giraf,female,22,training_train,pretest,fc2,2,2,16,4,yellow,circle,,no,,1,1,0,0,Studerende,1,1,,1,0,,,,0,1554970492263,,1
Giraf,female,22,training_train,pretest,fc2,2,2,17,4,dimgray,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970494842,,0
Giraf,female,22,training_train,pretest,fc2,2,2,18,4,yellow,square,,no,,0,1,1,0,Studerende,1,1,,1,0,,,,1,1554970497431,,0
Giraf,female,22,training_train,pretest,fc2,2,2,19,4,dimgray,circle,,no,,0,1,1,0,Studerende,1,1,,0,0,,,,0,1554970500008,,0
Giraf,female,22,training_train,pretest,fc2,2,2,20,4,red,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970502580,,0
Giraf,female,22,training_train,pretest,fc2,2,2,21,4,green,circle,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970505154,,0
Giraf,female,22,training_train,pretest,fc2,2,2,22,4,dimgray,circle,,no,,1,1,0,0,Studerende,1,1,,1,0,,,,0,1554970507749,,1
Giraf,female,22,training_train,pretest,fc2,2,2,23,4,green,triangle,,no,,0,1,1,0,Studerende,1,1,,1,0,,,,1,1554970510325,,0
Giraf,female,22,training_train,pretest,fc2,2,2,24,4,blue,triangle,,no,,0,1,0,0,Studerende,1,0,,1,0,,,,0,1554970512927,,1
Giraf,female,22,training_train,pretest,fc2,2,2,25,4,dimgray,star,,no,,0,1,0,0,Studerende,1,1,,0,0,,,,1,1554970515521,,0
Giraf,female,22,training_train,pretest,fc2,2,2,26,4,blue,star,,no,,0,1,1,0,Studerende,1,1,,0,0,,,,0,1554970518090,,0
Giraf,female,22,training_train,pretest,fc2,2,2,27,4,yellow,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970520662,,0
Giraf,female,22,training_train,pretest,fc2,2,2,28,4,dimgray,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970523236,,0
Giraf,female,22,training_train,pretest,fc2,2,2,29,4,green,star,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970525805,,0
Giraf,female,22,training_train,pretest,fc2,2,2,30,4,white,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970528381,,0
Giraf,female,22,training_train,pretest,fc2,2,2,31,4,green,triangle,,no,,0,1,1,0,Studerende,1,1,,1,0,,,,1,1554970530980,,0
Giraf,female,22,training_train,pretest,fc2,2,2,32,4,darkorange,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970533563,,0
Giraf,female,22,training_train,pretest,fc2,2,2,33,4,dimgray,star,,no,,0,1,0,0,Studerende,1,1,,0,0,,,,1,1554970536149,,0
Giraf,female,22,training_train,pretest,fc2,2,2,34,4,white,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970538727,,0
Giraf,female,22,training_train,pretest,fc2,2,2,35,4,darkorange,star,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970541297,,0
Giraf,female,22,training_train,pretest,fc2,2,2,36,4,dimgray,star,,no,,0,1,0,0,Studerende,1,1,,0,0,,,,1,1554970543882,,0
Giraf,female,22,training_train,pretest,fc2,2,2,37,4,blue,star,,no,,1,1,0,0,Studerende,1,1,,1,0,,,,0,1554970546485,,1
Giraf,female,22,training_train,pretest,fc2,2,2,38,4,white,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970549054,,0
Giraf,female,22,training_train,pretest,fc2,2,2,39,4,blue,star,,no,,1,1,1,0,Studerende,1,1,,1,0,,,,1,1554970551657,,1
Giraf,female,22,training_train,pretest,fc2,2,2,40,4,white,square,,no,,0,1,1,0,Studerende,1,1,,0,0,,,,0,1554970554235,,0
Giraf,female,22,training_train,pretest,fc2,2,2,41,4,yellow,star,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970556809,,0
Giraf,female,22,training_train,pretest,fc2,2,2,42,4,green,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970559381,,0
Giraf,female,22,training_train,pretest,fc2,2,2,43,4,green,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970561955,,0
Giraf,female,22,training_train,pretest,fc2,2,2,44,4,red,circle,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970564529,,0
Giraf,female,22,training_train,pretest,fc2,2,2,45,4,green,circle,,no,,0,1,1,0,Studerende,1,0,,1,0,,,,1,1554970567121,,1
Giraf,female,22,training_train,pretest,fc2,2,2,46,4,blue,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970569710,,0
Giraf,female,22,training_train,pretest,fc2,2,2,47,4,darkorange,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970572282,,0
Giraf,female,22,training_train,pretest,fc2,2,2,48,4,white,triangle,,no,,1,1,0,0,Studerende,1,1,,1,0,,,,0,1554970574865,,1
Giraf,female,22,training_train,pretest,fc2,2,2,49,4,darkorange,circle,,no,,0,1,1,0,Studerende,1,1,,1,0,,,,1,1554970577454,,0
Giraf,female,22,training_train,pretest,fc2,2,2,50,4,yellow,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970580037,,0
Giraf,female,22,training_train,pretest,fc2,2,2,51,4,blue,circle,,no,,1,1,0,0,Studerende,1,0,,1,0,,,,0,1554970582610,,0
Giraf,female,22,training_train,pretest,fc2,2,2,52,4,red,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970585183,,0
Giraf,female,22,training_train,pretest,fc2,2,2,53,4,red,star,,no,,0,1,0,0,Studerende,1,1,,0,0,,,,1,1554970587778,,0
Giraf,female,22,training_train,pretest,fc2,2,2,54,4,blue,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970590344,,0
Giraf,female,22,training_train,pretest,fc2,2,2,55,4,red,triangle,,no,,0,1,1,0,Studerende,1,1,,0,0,,,,0,1554970592921,,0
Giraf,female,22,training_train,pretest,fc2,2,2,56,4,green,circle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970595493,,0
Giraf,female,22,training_train,pretest,fc2,2,2,57,4,white,square,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970598067,,0
Giraf,female,22,training_train,pretest,fc2,2,2,58,4,green,square,,no,,0,1,1,0,Studerende,1,0,,0,0,,,,0,1554970600656,,1
Giraf,female,22,training_train,pretest,fc2,2,2,59,4,yellow,triangle,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970603231,,0
Giraf,female,22,training_train,pretest,fc2,2,2,60,4,green,circle,,no,,0,1,1,0,Studerende,1,0,,1,0,,,,1,1554970605852,,1
Giraf,female,22,training_train,pretest,fc2,2,2,61,4,white,star,,no,,0,1,0,0,Studerende,1,1,,1,0,,,,0,1554970608423,,0
Giraf,female,22,training_train,pretest,fc2,2,2,62,4,yellow,circle,,no,,1,1,0,0,Studerende,1,1,,1,0,,,,0,1554970611015,,1
Giraf,female,22,training_train,pretest,pcs1,3,1,1,2,dimgray,circle,sounds/C.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970621460,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,2,0,blue,circle,sounds/C.wav,no,1,,1,0,1,Studerende,0,,1,1,1,0,1,0,0,1554970625068,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,3,1,dimgray,circle,sounds/G.wav,no,0,,1,0,1,Studerende,0,,0,0,1,0,1,0,1,1554970628676,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,4,1,dimgray,circle,sounds/P.wav,no,0,,1,1,1,Studerende,0,,0,1,1,1,1,0,1,1554970632294,0,
Giraf,female,22,training_train,pretest,pcs1,3,1,5,1,white,circle,sounds/B.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970635890,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,6,4,white,circle,sounds/E.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970639489,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,7,2,yellow,circle,sounds/B.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970643089,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,8,1,darkorange,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,0,1,0,1,0,1,1554970646705,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,9,6,yellow,circle,sounds/V.wav,no,1,,1,0,1,Studerende,0,,1,0,1,0,1,0,1,1554970650325,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,10,3,blue,circle,sounds/C.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970653919,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,11,4,white,circle,sounds/C.wav,no,0,,1,0,1,Studerende,0,,1,1,1,0,0,0,0,1554970657513,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,12,4,darkorange,circle,sounds/T.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970661119,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,13,4,yellow,circle,sounds/T.wav,no,1,,1,0,1,Studerende,0,,1,1,1,1,1,1,0,1554970664742,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,14,2,darkorange,circle,sounds/P.wav,no,0,,1,0,1,Studerende,0,,0,0,1,0,1,0,1,1554970668338,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,15,7,green,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970671920,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,16,5,yellow,circle,sounds/V.wav,no,1,,1,0,1,Studerende,0,,1,1,1,0,1,0,0,1554970675537,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,17,0,darkorange,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970679125,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,18,4,darkorange,circle,sounds/G.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970682741,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,19,5,red,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970686329,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,20,0,dimgray,circle,sounds/P.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970689920,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,21,8,darkorange,circle,sounds/P.wav,no,1,,1,0,1,Studerende,0,,1,1,1,0,1,0,0,1554970693534,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,22,8,dimgray,circle,sounds/T.wav,no,0,,1,0,1,Studerende,0,,0,0,1,1,1,0,1,1554970697133,0,
Giraf,female,22,training_train,pretest,pcs1,3,1,23,7,dimgray,circle,sounds/P.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970700729,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,24,7,blue,circle,sounds/P.wav,no,1,,1,0,1,Studerende,0,,1,1,1,1,1,1,0,1554970704352,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,25,1,darkorange,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970707936,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,26,8,green,circle,sounds/B.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970711530,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,27,4,green,circle,sounds/E.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970715144,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,28,8,white,circle,sounds/C.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970718731,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,29,7,red,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970722325,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,30,2,red,circle,sounds/G.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970725924,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,31,8,darkorange,circle,sounds/T.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970729511,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,32,2,yellow,circle,sounds/T.wav,no,1,,1,0,1,Studerende,0,,1,0,1,0,1,0,1,1554970733145,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,33,0,yellow,circle,sounds/P.wav,no,0,,1,1,1,Studerende,0,,0,0,1,0,1,0,0,1554970736730,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,34,7,yellow,circle,sounds/P.wav,no,1,,1,1,1,Studerende,0,,1,1,1,0,1,0,1,1554970740355,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,35,7,white,circle,sounds/G.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970743958,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,36,7,darkorange,circle,sounds/G.wav,no,1,,1,0,1,Studerende,0,,1,1,1,1,1,1,0,1554970747565,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,37,2,green,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970751153,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,38,6,green,circle,sounds/V.wav,no,1,,1,1,1,Studerende,0,,1,1,1,0,1,0,1,1554970754775,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,39,6,darkorange,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970758395,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,40,4,red,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970761982,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,41,0,blue,circle,sounds/E.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970765576,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,42,0,white,circle,sounds/T.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970769175,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,43,8,dimgray,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970772760,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,44,3,dimgray,circle,sounds/B.wav,no,1,,1,1,1,Studerende,0,,0,1,1,0,0,0,1,1554970776374,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,45,1,yellow,circle,sounds/B.wav,no,1,,1,0,1,Studerende,0,,1,1,1,0,1,0,0,1554970779981,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,46,6,white,circle,sounds/P.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970783572,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,47,8,blue,circle,sounds/D.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970787162,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,48,0,blue,circle,sounds/D.wav,no,1,,1,1,1,Studerende,0,,1,1,1,0,1,0,1,1554970790785,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,49,0,blue,circle,sounds/T.wav,no,1,,1,1,1,Studerende,0,,0,1,1,1,0,1,1,1554970794407,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,50,0,dimgray,circle,sounds/C.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,1,0,1554970798004,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,51,4,green,circle,sounds/B.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970801588,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,52,4,darkorange,circle,sounds/D.wav,no,1,,1,0,1,Studerende,0,,0,1,1,1,0,1,0,1554970805204,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,53,3,yellow,circle,sounds/E.wav,no,0,,1,0,1,Studerende,0,,0,0,1,0,1,0,1,1554970808807,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,54,2,yellow,circle,sounds/E.wav,no,1,,1,1,1,Studerende,0,,1,1,1,0,1,0,1,1554970812421,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,55,2,darkorange,circle,sounds/P.wav,no,0,,1,0,1,Studerende,0,,0,0,1,1,1,1,1,1554970815956,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,56,2,blue,circle,sounds/V.wav,no,0,,1,0,1,Studerende,0,,0,1,1,1,1,0,0,1554970819552,0,
Giraf,female,22,training_train,pretest,pcs1,3,1,57,0,red,circle,sounds/P.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970823140,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,58,8,red,circle,sounds/T.wav,no,0,,1,1,1,Studerende,0,,0,1,1,0,1,0,1,1554970826748,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,59,5,yellow,circle,sounds/T.wav,no,1,,1,0,1,Studerende,0,,1,1,1,0,1,0,0,1554970830338,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,60,2,yellow,circle,sounds/C.wav,no,0,,1,1,1,Studerende,0,,0,0,1,0,1,0,0,1554970833926,1,
Giraf,female,22,training_train,pretest,pcs1,3,1,61,6,green,circle,sounds/E.wav,no,0,,1,0,1,Studerende,0,,0,1,1,0,1,0,0,1554970837519,1,
Giraf,female,22,training_train,pretest,fcs1,3,1,1,4,blue,square,sounds/P.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970843852,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,2,4,red,circle,sounds/B.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970847444,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,3,4,white,circle,sounds/T.wav,no,0,1,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970851056,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,4,4,white,circle,sounds/B.wav,no,0,1,1,1,1,Studerende,1,1,0,0,0,,1,,0,1554970854661,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,5,4,yellow,star,sounds/V.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970858258,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,6,4,yellow,square,sounds/V.wav,no,1,0,1,1,1,Studerende,1,1,1,1,0,,1,,1,1554970861886,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,7,4,yellow,triangle,sounds/T.wav,no,0,0,1,1,1,Studerende,1,0,0,1,0,,1,,1,1554970865496,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,8,4,darkorange,circle,sounds/G.wav,no,0,0,1,0,1,Studerende,1,1,0,0,0,,1,,1,1554970869102,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,9,4,dimgray,circle,sounds/C.wav,no,0,1,1,0,1,Studerende,1,0,0,1,0,,1,,0,1554970872698,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,10,4,blue,square,sounds/C.wav,no,1,0,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970876293,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,11,4,dimgray,star,sounds/T.wav,no,0,0,1,0,1,Studerende,1,1,0,0,0,,1,,1,1554970879885,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,12,4,darkorange,circle,sounds/D.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970883478,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,13,4,white,star,sounds/D.wav,no,1,0,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970887080,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,14,4,dimgray,star,sounds/D.wav,no,1,1,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970890700,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,15,4,dimgray,circle,sounds/G.wav,no,0,0,1,1,1,Studerende,1,1,0,1,0,,1,,1,1554970894305,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,16,4,dimgray,square,sounds/G.wav,no,1,0,1,1,1,Studerende,1,1,1,1,0,,1,,1,1554970897843,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,17,4,red,square,sounds/E.wav,no,0,1,1,0,1,Studerende,1,0,0,1,0,,1,,0,1554970901442,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,18,4,red,circle,sounds/C.wav,no,0,0,1,1,1,Studerende,1,1,0,1,0,,1,,1,1554970905056,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,19,4,red,circle,sounds/E.wav,no,1,1,1,1,1,Studerende,1,0,0,1,0,,0,,1,1554970908672,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,20,4,yellow,triangle,sounds/E.wav,no,1,0,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970912280,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,21,4,red,circle,sounds/V.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970915865,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,22,4,blue,square,sounds/T.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970919450,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,23,4,blue,triangle,sounds/B.wav,no,0,0,1,1,1,Studerende,1,1,0,1,0,,1,,1,1554970923040,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,24,4,white,circle,sounds/P.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970926628,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,25,4,dimgray,star,sounds/C.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970930214,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,26,4,red,triangle,sounds/E.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970933812,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,27,4,red,circle,sounds/G.wav,no,0,0,1,1,1,Studerende,1,1,0,1,0,,1,,1,1554970937420,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,28,4,yellow,star,sounds/P.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970941014,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,29,4,blue,star,sounds/P.wav,no,1,1,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970944641,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,30,4,green,star,sounds/P.wav,no,1,1,1,0,1,Studerende,1,1,1,1,0,,1,,0,1554970948194,,1
Giraf,female,22,training_train,pretest,fcs1,3,1,31,4,dimgray,circle,sounds/G.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970951779,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,32,4,red,star,sounds/T.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970955372,,0
Giraf,female,22,training_train,pretest,fcs1,3,1,33,4,green,triangle,sounds/C.wav,no,0,0,1,0,1,Studerende,1,1,0,1,0,,1,,0,1554970958962,,0
