id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_response,position_response,color_score,sound_tested,position_score,figure_response,simulate,color_tested,figure_score,occupation,sound_target,position_target,figure_target,color_target,sound_score,color_response,figure_tested,position_tested
Pingvin,male,23,training_train,pretest,pc2,2,2,43,5,green,circle,,1555414115965,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,44,4,green,circle,,1555414118515,,0,0,0,1,,no,1,,I arbejde,,0,,1,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,45,4,darkorange,circle,,1555414121065,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,46,1,yellow,circle,,1555414123616,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,47,6,red,circle,,1555414126165,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,48,1,red,circle,,1555414128715,,0,1,0,0,,no,1,,I arbejde,,1,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,49,6,red,circle,,1555414131301,,1,1,0,1,,no,1,,I arbejde,,1,,1,,1,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,50,5,blue,circle,,1555414133853,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,51,5,yellow,circle,,1555414136402,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,52,7,green,circle,,1555414138952,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,53,2,yellow,circle,,1555414141519,,0,1,0,1,,no,1,,I arbejde,,0,,1,,1,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,54,7,dimgray,circle,,1555414144087,,1,1,0,1,,no,1,,I arbejde,,1,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,55,2,darkorange,circle,,1555414146637,,0,1,0,0,,no,1,,I arbejde,,1,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,56,4,white,circle,,1555414149188,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,57,7,green,circle,,1555414151744,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,58,4,white,circle,,1555414154324,,1,1,0,1,,no,1,,I arbejde,,1,,1,,1,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,59,7,dimgray,circle,,1555414156874,,0,1,0,0,,no,1,,I arbejde,,1,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,60,2,yellow,circle,,1555414159424,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,61,5,white,circle,,1555414161974,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,pc2,2,2,62,3,blue,circle,,1555414164524,,0,1,0,1,,no,1,,I arbejde,,0,,0,,0,0,1
Pingvin,male,23,training_train,pretest,fc2,2,2,1,4,white,circle,,1555414177224,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,2,4,yellow,triangle,,1555414179774,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,3,4,red,square,,1555414182324,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,4,4,darkorange,star,,1555414184891,,,0,0,,0,no,1,1,I arbejde,,,0,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,5,4,yellow,star,,1555414187443,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,6,4,red,triangle,,1555414189994,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,7,4,red,circle,,1555414192544,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,8,4,darkorange,triangle,,1555414195103,,,1,0,,0,no,1,0,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,9,4,darkorange,star,,1555414197647,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,10,4,white,star,,1555414200197,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,11,4,green,circle,,1555414202748,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,12,4,darkorange,square,,1555414205298,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,13,4,white,circle,,1555414207881,,,0,0,,1,no,1,1,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,14,4,darkorange,triangle,,1555414210431,,,0,0,,0,no,1,1,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,15,4,white,square,,1555414212981,,,0,0,,0,no,1,1,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,16,4,green,triangle,,1555414215549,,,0,0,,1,no,1,1,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,17,4,dimgray,circle,,1555414218109,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,18,4,darkorange,triangle,,1555414220660,,,1,0,,0,no,1,0,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,19,4,red,star,,1555414223210,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,20,4,darkorange,circle,,1555414225776,,,0,0,,1,no,1,0,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,21,4,yellow,circle,,1555414228326,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,22,4,darkorange,circle,,1555414230876,,,0,0,,0,no,1,0,I arbejde,,,1,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,23,4,yellow,star,,1555414233459,,,1,0,,1,no,1,0,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,24,4,dimgray,triangle,,1555414236009,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,25,4,red,star,,1555414238577,,,0,0,,0,no,1,0,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,26,4,dimgray,triangle,,1555414241160,,,1,0,,1,no,1,1,I arbejde,,,1,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,27,4,yellow,triangle,,1555414243710,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,28,4,darkorange,star,,1555414246260,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,29,4,blue,circle,,1555414248810,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,30,4,darkorange,square,,1555414251376,,,1,0,,0,no,1,1,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,31,4,green,star,,1555414253926,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,32,4,blue,circle,,1555414256477,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,33,4,white,triangle,,1555414259027,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,34,4,dimgray,star,,1555414261577,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,35,4,green,triangle,,1555414264127,,,1,0,,0,no,1,0,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,36,4,darkorange,circle,,1555414266677,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,37,4,green,star,,1555414269243,,,1,0,,0,no,1,1,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,38,4,darkorange,square,,1555414271805,,,0,0,,0,no,1,1,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,39,4,darkorange,square,,1555414274350,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,40,4,darkorange,triangle,,1555414276917,,,1,0,,0,no,1,1,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,41,4,dimgray,triangle,,1555414279467,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,42,4,blue,square,,1555414282017,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,43,4,yellow,triangle,,1555414284592,,,1,0,,1,no,1,1,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,44,4,red,triangle,,1555414287142,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,45,4,white,triangle,,1555414289726,,,0,0,,1,no,1,1,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,46,4,white,square,,1555414292276,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,47,4,white,star,,1555414294826,,,0,0,,0,no,1,1,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,48,4,yellow,square,,1555414297392,,,1,0,,1,no,1,1,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,49,4,yellow,square,,1555414299942,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,50,4,white,square,,1555414302509,,,0,0,,0,no,1,0,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,51,4,white,square,,1555414305075,,,0,0,,0,no,1,0,I arbejde,,,1,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,52,4,white,triangle,,1555414307643,,,0,0,,1,no,1,0,I arbejde,,,0,1,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,53,4,white,square,,1555414310226,,,1,0,,1,no,1,1,I arbejde,,,1,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,54,4,dimgray,circle,,1555414312776,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,55,4,white,circle,,1555414315343,,,1,0,,0,no,1,1,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,56,4,dimgray,square,,1555414317909,,,1,0,,0,no,1,1,I arbejde,,,0,1,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,57,4,dimgray,circle,,1555414320476,,,1,0,,1,no,1,1,I arbejde,,,1,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,58,4,white,star,,1555414323042,,,0,0,,0,no,1,1,I arbejde,,,0,0,,1,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,59,4,green,square,,1555414325595,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,60,4,darkorange,circle,,1555414328145,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,61,4,white,star,,1555414330696,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,fc2,2,2,62,4,dimgray,triangle,,1555414333247,,,1,0,,0,no,1,1,I arbejde,,,0,0,,0,1,0
Pingvin,male,23,training_train,pretest,pcs1,3,1,1,3,red,circle,sounds\G.wav,1555414347997,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,2,1,darkorange,circle,sounds\C.wav,1555414351547,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,3,5,blue,circle,sounds\B.wav,1555414355097,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,4,4,dimgray,circle,sounds\B.wav,1555414358663,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,5,4,dimgray,circle,sounds\V.wav,1555414362251,0,1,1,1,1,,no,1,,I arbejde,0,1,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,6,2,yellow,circle,sounds\V.wav,1555414365818,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,7,4,yellow,circle,sounds\V.wav,1555414369406,1,0,1,1,1,,no,1,,I arbejde,1,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,8,4,green,circle,sounds\E.wav,1555414372972,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,9,7,white,circle,sounds\B.wav,1555414376523,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,10,7,darkorange,circle,sounds\B.wav,1555414380090,0,1,1,1,1,,no,1,,I arbejde,1,1,,0,0,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,11,1,dimgray,circle,sounds\B.wav,1555414383673,1,1,1,1,0,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,12,1,dimgray,circle,sounds\D.wav,1555414387256,0,1,1,1,1,,no,1,,I arbejde,0,1,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,13,5,blue,circle,sounds\B.wav,1555414390823,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,14,6,dimgray,circle,sounds\E.wav,1555414394374,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,15,5,blue,circle,sounds\E.wav,1555414397957,1,0,0,1,1,,no,1,,I arbejde,1,0,,0,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,16,1,white,circle,sounds\D.wav,1555414401507,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,17,1,white,circle,sounds\G.wav,1555414405073,0,1,0,1,1,,no,1,,I arbejde,0,1,,1,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,18,7,yellow,circle,sounds\T.wav,1555414408623,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,19,6,green,circle,sounds\T.wav,1555414412191,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,20,0,dimgray,circle,sounds\T.wav,1555414415757,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,21,4,darkorange,circle,sounds\V.wav,1555414419307,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,22,2,darkorange,circle,sounds\G.wav,1555414422874,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,23,8,darkorange,circle,sounds\T.wav,1555414426424,0,0,0,1,1,,no,1,,I arbejde,0,0,,1,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,24,1,red,circle,sounds\B.wav,1555414429982,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,25,6,darkorange,circle,sounds\T.wav,1555414433533,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,26,5,dimgray,circle,sounds\C.wav,1555414437083,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,27,0,red,circle,sounds\C.wav,1555414440650,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,28,0,red,circle,sounds\C.wav,1555414444266,1,1,1,1,1,,no,1,,I arbejde,1,1,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,29,4,dimgray,circle,sounds\E.wav,1555414447834,1,0,1,1,1,,no,1,,I arbejde,0,0,,0,0,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,30,4,dimgray,circle,sounds\P.wav,1555414451417,0,1,1,1,1,,no,1,,I arbejde,0,1,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,31,8,green,circle,sounds\G.wav,1555414454967,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,32,8,yellow,circle,sounds\D.wav,1555414458533,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,33,0,yellow,circle,sounds\C.wav,1555414462100,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,34,4,blue,circle,sounds\T.wav,1555414465651,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,35,7,darkorange,circle,sounds\B.wav,1555414469201,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,36,6,darkorange,circle,sounds\E.wav,1555414472785,1,0,1,1,1,,no,1,,I arbejde,0,0,,1,0,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,37,6,green,circle,sounds\E.wav,1555414476368,1,0,0,1,0,,no,1,,I arbejde,1,1,,0,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,38,3,yellow,circle,sounds\B.wav,1555414479934,0,1,1,1,0,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,39,6,green,circle,sounds\D.wav,1555414483490,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,40,2,dimgray,circle,sounds\G.wav,1555414487038,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,41,2,blue,circle,sounds\B.wav,1555414490605,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,42,2,yellow,circle,sounds\C.wav,1555414494171,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,43,3,dimgray,circle,sounds\T.wav,1555414497721,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,44,2,dimgray,circle,sounds\V.wav,1555414501289,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,45,0,white,circle,sounds\V.wav,1555414504858,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,46,2,white,circle,sounds\B.wav,1555414508425,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,47,4,green,circle,sounds\V.wav,1555414511990,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,48,4,dimgray,circle,sounds\T.wav,1555414515558,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,49,4,yellow,circle,sounds\T.wav,1555414519142,1,1,1,1,1,,no,1,,I arbejde,1,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,50,8,yellow,circle,sounds\P.wav,1555414522708,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,51,0,red,circle,sounds\E.wav,1555414526259,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,52,5,green,circle,sounds\E.wav,1555414529809,0,0,1,1,1,,no,1,,I arbejde,1,0,,0,0,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,53,5,white,circle,sounds\T.wav,1555414533375,0,1,1,1,1,,no,1,,I arbejde,0,1,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,54,0,dimgray,circle,sounds\P.wav,1555414536926,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,55,3,white,circle,sounds\V.wav,1555414540476,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,56,6,white,circle,sounds\D.wav,1555414544043,0,0,1,1,1,,no,1,,I arbejde,0,0,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,57,4,yellow,circle,sounds\B.wav,1555414547593,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,58,2,red,circle,sounds\B.wav,1555414551159,1,0,1,1,1,,no,1,,I arbejde,1,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,59,0,yellow,circle,sounds\V.wav,1555414554710,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,60,7,green,circle,sounds\P.wav,1555414558260,0,0,1,1,1,,no,1,,I arbejde,0,0,,0,1,0,0,1
Pingvin,male,23,training_train,pretest,pcs1,3,1,61,7,green,circle,sounds\T.wav,1555414561843,0,1,1,1,1,,no,1,,I arbejde,0,1,,1,1,1,0,1
Pingvin,male,23,training_train,pretest,fcs1,3,1,1,4,yellow,square,sounds\B.wav,1555414572344,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,2,4,darkorange,square,sounds\B.wav,1555414575910,0,,1,1,,1,no,1,1,I arbejde,1,,1,0,0,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,3,4,white,triangle,sounds\V.wav,1555414579460,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,4,4,yellow,square,sounds\V.wav,1555414583026,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,5,4,yellow,circle,sounds\T.wav,1555414586594,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,6,4,yellow,circle,sounds\E.wav,1555414590144,0,,0,1,,0,no,1,0,I arbejde,0,,1,1,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,7,4,dimgray,triangle,sounds\E.wav,1555414593694,0,,1,1,,0,no,1,1,I arbejde,1,,0,0,0,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,8,4,dimgray,square,sounds\C.wav,1555414597260,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,9,4,red,triangle,sounds\B.wav,1555414600812,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,10,4,blue,star,sounds\G.wav,1555414604378,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,11,4,green,circle,sounds\V.wav,1555414607920,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,12,4,red,square,sounds\V.wav,1555414611487,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,13,4,blue,star,sounds\G.wav,1555414615037,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,14,4,blue,triangle,sounds\G.wav,1555414618620,1,,1,1,,0,no,1,1,I arbejde,1,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,15,4,darkorange,star,sounds\B.wav,1555414622171,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,16,4,darkorange,circle,sounds\T.wav,1555414625738,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,17,4,red,circle,sounds\V.wav,1555414629304,0,,1,1,,1,no,1,1,I arbejde,0,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,18,4,darkorange,star,sounds\D.wav,1555414632854,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,19,4,green,star,sounds\D.wav,1555414636437,1,,1,1,,1,no,1,1,I arbejde,1,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,20,4,yellow,triangle,sounds\D.wav,1555414640012,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,21,4,white,triangle,sounds\V.wav,1555414643578,0,,1,1,,1,no,1,1,I arbejde,0,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,22,4,white,star,sounds\P.wav,1555414647147,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,23,4,white,circle,sounds\E.wav,1555414650714,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
