id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_target,occupation,position_tested,position_score,sound_target,figure_tested,position_response,figure_score,color_score,figure_response,timestamp,position_target,sound_score,simulate,sound_tested,color_target,color_response,color_tested,sound_response
Hest,male,20,training_transfer,practice,f2,1,2,28,4,white,square,,0,Studerende,0,,,1,,0,,1,1554976369945,,,no,0,,,0,
Hest,male,20,training_transfer,practice,f2,1,2,29,4,white,star,,1,Studerende,0,,,1,,0,,0,1554976372529,,,no,0,,,0,
Hest,male,20,training_transfer,practice,f2,1,2,30,4,white,star,,0,Studerende,0,,,1,,1,,0,1554976375100,,,no,0,,,0,
Hest,male,20,training_transfer,practice,f2,1,2,31,4,white,square,,0,Studerende,0,,,1,,1,,0,1554976377675,,,no,0,,,0,
Hest,male,20,training_transfer,practice,f2,1,2,32,4,white,triangle,,0,Studerende,0,,,1,,1,,0,1554976380242,,,no,0,,,0,
Hest,male,20,training_transfer,practice,sc2,2,2,1,4,yellow,circle,sounds/T.wav,,Studerende,0,,0,0,,,1,,1554976424834,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,2,4,green,circle,sounds/P.wav,,Studerende,0,,0,0,,,1,,1554976427408,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,3,4,red,circle,sounds/D.wav,,Studerende,0,,0,0,,,1,,1554976429984,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,4,4,white,circle,sounds/P.wav,,Studerende,0,,1,0,,,1,,1554976432576,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,5,4,yellow,circle,sounds/D.wav,,Studerende,0,,1,0,,,1,,1554976435144,,0,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,6,4,white,circle,sounds/G.wav,,Studerende,0,,0,0,,,0,,1554976437719,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,7,4,yellow,circle,sounds/G.wav,,Studerende,0,,0,0,,,0,,1554976440294,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,8,4,yellow,circle,sounds/B.wav,,Studerende,0,,0,0,,,0,,1554976442880,,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,9,4,red,circle,sounds/V.wav,,Studerende,0,,0,0,,,1,,1554976445457,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,10,4,blue,circle,sounds/D.wav,,Studerende,0,,0,0,,,1,,1554976448032,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,11,4,yellow,circle,sounds/T.wav,,Studerende,0,,0,0,,,1,,1554976450604,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,12,4,blue,circle,sounds/D.wav,,Studerende,0,,1,0,,,1,,1554976453204,,1,no,1,1,1,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,13,4,yellow,circle,sounds/D.wav,,Studerende,0,,0,0,,,0,,1554976455782,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,14,4,red,circle,sounds/D.wav,,Studerende,0,,1,0,,,0,,1554976458380,,1,no,1,0,1,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,15,4,yellow,circle,sounds/V.wav,,Studerende,0,,0,0,,,0,,1554976460949,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,16,4,white,circle,sounds/D.wav,,Studerende,0,,1,0,,,1,,1554976463535,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,17,4,green,circle,sounds/D.wav,,Studerende,0,,0,0,,,0,,1554976466132,,0,no,1,0,1,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,18,4,white,circle,sounds/E.wav,,Studerende,0,,0,0,,,0,,1554976468703,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,19,4,green,circle,sounds/V.wav,,Studerende,0,,0,0,,,0,,1554976471279,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,20,4,dimgray,circle,sounds/B.wav,,Studerende,0,,0,0,,,1,,1554976473853,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,21,4,green,circle,sounds/V.wav,,Studerende,0,,1,0,,,0,,1554976476434,,1,no,1,1,0,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,22,4,yellow,circle,sounds/T.wav,,Studerende,0,,0,0,,,1,,1554976479016,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,23,4,dimgray,circle,sounds/V.wav,,Studerende,0,,1,0,,,0,,1554976481611,,1,no,1,0,1,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,24,4,red,circle,sounds/P.wav,,Studerende,0,,0,0,,,1,,1554976484173,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,25,4,darkorange,circle,sounds/T.wav,,Studerende,0,,0,0,,,1,,1554976486760,,0,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,sc2,2,2,26,4,yellow,circle,sounds/C.wav,,Studerende,0,,0,0,,,1,,1554976489344,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,27,4,blue,circle,sounds/E.wav,,Studerende,0,,0,0,,,1,,1554976491916,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,28,4,blue,circle,sounds/V.wav,,Studerende,0,,0,0,,,0,,1554976494511,,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,29,4,red,circle,sounds/E.wav,,Studerende,0,,1,0,,,1,,1554976497083,,0,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,30,4,yellow,circle,sounds/P.wav,,Studerende,0,,0,0,,,1,,1554976499651,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,31,4,green,circle,sounds/G.wav,,Studerende,0,,0,0,,,1,,1554976502229,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,sc2,2,2,32,4,green,circle,sounds/C.wav,,Studerende,0,,0,0,,,0,,1554976504812,,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,1,2,yellow,square,sounds/E.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976557022,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,2,7,blue,circle,sounds/B.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976560615,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,3,6,yellow,star,sounds/V.wav,0,Studerende,1,1,0,1,0,1,0,0,1554976564220,0,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,4,6,green,triangle,sounds/V.wav,0,Studerende,1,0,1,1,0,1,1,0,1554976567837,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,5,8,red,square,sounds/T.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976571428,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,6,8,red,square,sounds/D.wav,1,Studerende,1,1,0,1,1,0,1,0,1554976575064,1,1,no,1,1,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,7,5,green,triangle,sounds/T.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976578646,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,8,0,yellow,star,sounds/C.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976582240,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,9,3,white,square,sounds/G.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976585835,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,10,5,dimgray,circle,sounds/C.wav,0,Studerende,1,1,0,1,0,1,0,0,1554976589441,0,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,11,5,blue,triangle,sounds/G.wav,0,Studerende,1,1,0,1,1,1,1,0,1554976593077,1,0,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,12,8,yellow,square,sounds/D.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976596663,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,13,1,yellow,square,sounds/G.wav,1,Studerende,1,1,0,1,0,0,1,0,1554976600276,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,14,0,yellow,triangle,sounds/G.wav,0,Studerende,1,1,1,1,0,1,1,0,1554976603904,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,15,0,darkorange,square,sounds/E.wav,0,Studerende,1,0,0,1,0,0,0,1,1554976607437,1,1,no,1,0,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,16,1,red,square,sounds/V.wav,1,Studerende,1,1,0,1,0,0,1,0,1554976611036,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,17,5,red,circle,sounds/D.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976614636,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,18,1,green,circle,sounds/T.wav,1,Studerende,1,1,0,1,0,1,1,1,1554976618240,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,19,4,green,triangle,sounds/T.wav,0,Studerende,1,1,1,1,0,1,1,0,1554976621866,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,20,4,darkorange,star,sounds/T.wav,0,Studerende,1,0,1,1,0,1,1,0,1554976625468,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,21,6,darkorange,circle,sounds/C.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976629087,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,22,7,darkorange,circle,sounds/C.wav,1,Studerende,1,1,1,1,0,0,1,0,1554976632713,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,23,8,blue,triangle,sounds/P.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976636303,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,24,1,yellow,triangle,sounds/P.wav,1,Studerende,1,1,1,1,0,1,1,1,1554976639918,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,25,7,yellow,star,sounds/D.wav,0,Studerende,1,1,0,1,0,1,1,0,1554976643525,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,26,7,dimgray,square,sounds/B.wav,0,Studerende,1,1,0,1,1,1,1,0,1554976647124,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,27,7,red,circle,sounds/B.wav,0,Studerende,1,1,1,1,1,1,1,0,1554976650726,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,28,5,dimgray,triangle,sounds/B.wav,0,Studerende,1,1,1,1,0,1,0,0,1554976654340,0,1,no,1,0,1,1,1
Hest,male,20,training_transfer,practice,pcfs1,4,1,29,0,blue,triangle,sounds/E.wav,1,Studerende,1,1,0,1,0,0,1,0,1554976657926,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,30,0,dimgray,circle,sounds/B.wav,0,Studerende,1,1,0,1,1,1,1,0,1554976661535,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,practice,pcfs1,4,1,31,7,green,circle,sounds/C.wav,1,Studerende,1,1,0,1,0,0,1,0,1554976665129,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pc2,2,2,1,3,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976692141,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,2,6,white,circle,,,Studerende,1,1,,0,0,,1,,1554976694714,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,3,4,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976697301,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,4,4,green,circle,,,Studerende,1,1,,0,0,,1,,1554976699879,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,5,0,blue,circle,,,Studerende,1,1,,0,0,,1,,1554976702451,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,6,4,white,circle,,,Studerende,1,1,,0,1,,1,,1554976705037,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,7,3,white,circle,,,Studerende,1,1,,0,0,,0,,1554976707638,0,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,8,7,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976710206,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,9,7,yellow,circle,,,Studerende,1,0,,0,1,,0,,1554976712818,0,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,10,3,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976715410,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,11,0,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976717994,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,12,6,dimgray,circle,,,Studerende,1,1,,0,0,,1,,1554976720569,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,13,0,yellow,circle,,,Studerende,1,0,,0,0,,0,,1554976723140,1,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,14,1,red,circle,,,Studerende,1,1,,0,0,,1,,1554976725715,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,15,7,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976728289,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,16,1,yellow,circle,,,Studerende,1,0,,0,0,,1,,1554976730859,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,17,6,red,circle,,,Studerende,1,0,,0,1,,0,,1554976733459,0,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,18,1,green,circle,,,Studerende,1,0,,0,0,,1,,1554976736027,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,19,1,darkorange,circle,,,Studerende,1,0,,0,1,,1,,1554976738611,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,20,3,blue,circle,,,Studerende,1,1,,0,0,,1,,1554976741191,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,21,5,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976743771,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,22,7,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976746355,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,23,3,green,circle,,,Studerende,1,1,,0,0,,1,,1554976748927,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,24,7,darkorange,circle,,,Studerende,1,0,,0,0,,0,,1554976751501,1,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,25,2,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976754076,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,26,6,red,circle,,,Studerende,1,1,,0,0,,1,,1554976756647,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,27,7,red,circle,,,Studerende,1,1,,0,0,,0,,1554976759246,0,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,28,5,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976761810,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,29,8,red,circle,,,Studerende,1,1,,0,0,,0,,1554976764403,0,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,30,7,blue,circle,,,Studerende,1,1,,0,0,,1,,1554976766978,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,31,8,blue,circle,,,Studerende,1,1,,0,1,,1,,1554976769558,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,32,8,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976772142,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,33,0,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976774713,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,34,0,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976777299,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,35,0,dimgray,circle,,,Studerende,1,0,,0,0,,1,,1554976779880,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,36,0,dimgray,circle,,,Studerende,1,1,,0,1,,1,,1554976782469,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,37,1,blue,circle,,,Studerende,1,1,,0,0,,1,,1554976785041,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,38,5,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976787615,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,39,7,darkorange,circle,,,Studerende,1,1,,0,0,,0,,1554976790213,0,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,40,2,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976792787,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,41,1,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976795394,0,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,42,8,white,circle,,,Studerende,1,1,,0,0,,1,,1554976797977,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,43,4,red,circle,,,Studerende,1,1,,0,0,,1,,1554976800552,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,44,8,white,circle,,,Studerende,1,1,,0,1,,0,,1554976803147,1,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,45,0,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976805715,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,46,6,yellow,circle,,,Studerende,1,1,,0,0,,1,,1554976808287,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,47,0,yellow,circle,,,Studerende,1,0,,0,0,,1,,1554976810862,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,48,2,dimgray,circle,,,Studerende,1,1,,0,0,,1,,1554976813437,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,49,1,blue,circle,,,Studerende,1,1,,0,0,,1,,1554976816007,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,50,2,dimgray,circle,,,Studerende,1,1,,0,1,,1,,1554976818621,1,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,51,2,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976821189,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,52,0,white,circle,,,Studerende,1,1,,0,0,,1,,1554976823764,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,53,2,white,circle,,,Studerende,1,0,,0,0,,0,,1554976826344,1,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,54,0,yellow,circle,,,Studerende,1,0,,0,0,,1,,1554976828910,1,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,55,7,red,circle,,,Studerende,1,1,,0,0,,1,,1554976831485,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,56,3,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976834057,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,57,7,red,circle,,,Studerende,1,1,,0,1,,0,,1554976836640,1,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,58,5,green,circle,,,Studerende,1,1,,0,0,,1,,1554976839223,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,59,3,dimgray,circle,,,Studerende,1,1,,0,0,,1,,1554976841795,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,60,5,green,circle,,,Studerende,1,1,,0,1,,1,,1554976844403,1,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,61,2,dimgray,circle,,,Studerende,1,1,,0,0,,0,,1554976846970,0,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,pc2,2,2,62,8,darkorange,circle,,,Studerende,1,1,,0,0,,1,,1554976849551,0,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,1,4,darkorange,triangle,,0,Studerende,0,,,1,,1,1,0,1554976880883,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,2,4,yellow,square,,0,Studerende,0,,,1,,1,1,0,1554976883455,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,3,4,darkorange,square,,0,Studerende,0,,,1,,1,1,0,1554976886042,,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,4,4,yellow,square,,1,Studerende,0,,,1,,1,0,1,1554976888629,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,5,4,yellow,triangle,,0,Studerende,0,,,1,,1,0,0,1554976891212,,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,6,4,darkorange,square,,1,Studerende,0,,,1,,1,1,1,1554976893800,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,7,4,green,triangle,,1,Studerende,0,,,1,,0,1,0,1554976896381,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,8,4,yellow,triangle,,0,Studerende,0,,,1,,1,1,0,1554976898953,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,9,4,dimgray,star,,0,Studerende,0,,,1,,1,1,0,1554976901525,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,10,4,dimgray,circle,,0,Studerende,0,,,1,,1,0,0,1554976904116,,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,11,4,white,circle,,0,Studerende,0,,,1,,0,1,1,1554976906715,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,12,4,blue,star,,0,Studerende,0,,,1,,1,1,0,1554976909284,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,13,4,yellow,circle,,1,Studerende,0,,,1,,0,1,0,1554976911855,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,14,4,darkorange,triangle,,0,Studerende,0,,,1,,1,1,0,1554976914449,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,15,4,yellow,circle,,1,Studerende,0,,,1,,0,0,0,1554976917020,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,16,4,blue,circle,,0,Studerende,0,,,1,,0,1,1,1554976919618,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,17,4,yellow,triangle,,0,Studerende,0,,,1,,1,0,0,1554976922184,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,18,4,yellow,circle,,1,Studerende,0,,,1,,0,1,0,1554976924759,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,19,4,green,circle,,0,Studerende,0,,,1,,0,1,1,1554976927345,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,20,4,green,square,,0,Studerende,0,,,1,,1,1,0,1554976929923,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,21,4,red,star,,0,Studerende,0,,,1,,1,1,0,1554976932497,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,22,4,red,circle,,0,Studerende,0,,,1,,1,1,0,1554976935069,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,23,4,dimgray,triangle,,0,Studerende,0,,,1,,1,1,0,1554976937641,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,24,4,dimgray,star,,0,Studerende,0,,,1,,1,1,0,1554976940218,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,25,4,white,star,,0,Studerende,0,,,1,,1,1,0,1554976942790,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,26,4,dimgray,circle,,0,Studerende,0,,,1,,1,0,0,1554976945365,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,27,4,yellow,triangle,,0,Studerende,0,,,1,,1,1,0,1554976947936,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,28,4,yellow,circle,,1,Studerende,0,,,1,,0,1,0,1554976950528,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,29,4,white,square,,0,Studerende,0,,,1,,1,1,0,1554976953103,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,30,4,green,star,,0,Studerende,0,,,1,,0,1,1,1554976955689,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,31,4,dimgray,triangle,,0,Studerende,0,,,1,,1,1,0,1554976958267,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,32,4,green,triangle,,0,Studerende,0,,,1,,1,0,0,1554976960841,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,33,4,dimgray,square,,0,Studerende,0,,,1,,1,1,0,1554976963422,,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,34,4,blue,square,,0,Studerende,0,,,1,,1,1,0,1554976966005,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,35,4,red,square,,1,Studerende,0,,,1,,0,1,0,1554976968577,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,36,4,blue,star,,0,Studerende,0,,,1,,1,0,0,1554976971151,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,37,4,dimgray,circle,,0,Studerende,0,,,1,,1,0,0,1554976973735,,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,38,4,green,star,,1,Studerende,0,,,1,,0,1,0,1554976976315,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,39,4,blue,square,,0,Studerende,0,,,1,,1,1,0,1554976978887,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,40,4,dimgray,circle,,0,Studerende,0,,,1,,1,0,0,1554976981470,,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,41,4,white,triangle,,0,Studerende,0,,,1,,1,1,0,1554976984053,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,42,4,darkorange,triangle,,0,Studerende,0,,,1,,1,1,0,1554976986625,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,43,4,yellow,triangle,,1,Studerende,0,,,1,,0,1,0,1554976989200,,,no,0,0,0,1,
